candidate_id,expression_hash,generator_arm,factor_lane,expression,split,horizon_min,curve_count,day_count,net_mean_return,raw_mean_return,net_hit_rate,minute_sortino,day_sortino,day_mcmc_sortino_p25,day_mcmc_sortino_median,day_mcmc_prob_sortino_gt_0,max_drawdown,mean_one_way_turnover
phase3cp_00008,d79ef720c2510971b68cb4e3,typed_ast_fresh,cem_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",holdout,1,2,2,-0.0005963217,-2.31246e-05,0,-0.95362149,-0.95362149,-1,-1,0,-0.00119232,0.57319712
phase3cp_00008,d79ef720c2510971b68cb4e3,typed_ast_fresh,cem_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",holdout,5,2,2,-0.0008367987,-0.0002636016,0,-0.97010242,-0.97010242,-1,-1,0,-0.00167294,0.57319712
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,equal_weight_horizon_sleeves,4,4,-0.0004962238,-0.0001417466,0.5,-0.58280205,-0.58280205,-0.80125401,-0.58858433,0,-0.00234081,0.35447716
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,1,4,4,-0.0005351627,-0.0001806855,0.25,-0.66967995,-0.66967995,-0.80622157,-0.69351165,0.05175292,-0.0022793,0.35447716
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,5,4,4,-0.0004572849,-0.0001028077,0.5,-0.50351509,-0.50351509,-0.74031229,-0.54356646,0.10229277,-0.00252211,0.35447716
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,equal_weight_horizon_sleeves,3,3,0.0002474282,0.0005495516,0.33333333,0.19136249,0.19136249,-0.79819509,0.19136249,0.57638889,-0.00267635,0.3021234
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,1,3,3,-0.0005151556,-0.0002130322,0,-0.7510406,-0.7510406,-0.87915429,-0.82826092,0,-0.00154498,0.3021234
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,5,3,3,0.0010100121,0.0013121355,0.33333333,0.52981438,0.52981438,-0.76345308,0.52981438,0.6973913,-0.00384025,0.3021234
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,equal_weight_horizon_sleeves,2,2,-0.0002156482,-9.20905e-05,0,-0.88452287,-0.88452287,-1,-1,0,-0.00043126,0.12355769
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,1,2,2,-0.0001689563,-4.53986e-05,0,-0.88972915,-0.88972915,-1,-1,0,-0.00033789,0.12355769
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,5,2,2,-0.00026234,-0.0001387823,0,-0.8811434,-0.8811434,-1,-0.8811434,0,-0.00052463,0.12355769
phase3cp_00003,f935251770c9667bfc4d7cbd,rx_ucb_fresh,rx_interaction::rx_range_location::rx_opening_amount::product,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",train,equal_weight_horizon_sleeves,8,8,-9.98682e-05,0.0007218866,0.375,-0.32877161,-0.32877161,-0.60666841,-0.38396632,0.23,-0.00148325,0.82175481
phase3cp_00003,f935251770c9667bfc4d7cbd,rx_ucb_fresh,rx_interaction::rx_range_location::rx_opening_amount::product,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",train,1,8,8,-2.5123e-05,0.0007966318,0.375,-0.16391403,-0.16391403,-0.52842965,-0.21158783,0.35666667,-0.00085203,0.82175481
phase3cp_00003,f935251770c9667bfc4d7cbd,rx_ucb_fresh,rx_interaction::rx_range_location::rx_opening_amount::product,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",train,5,8,8,-0.0001746135,0.0006471413,0.375,-0.33039126,-0.33039126,-0.56401999,-0.36309345,0.205,-0.00222487,0.82175481
phase3cp_00003,f935251770c9667bfc4d7cbd,rx_ucb_fresh,rx_interaction::rx_range_location::rx_opening_amount::product,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",validation,equal_weight_horizon_sleeves,3,3,-0.0009719121,-0.0001523536,0.33333333,-0.74853556,-0.74853556,-0.95348605,-0.76687426,0,-0.00304287,0.81955853
phase3cp_00003,f935251770c9667bfc4d7cbd,rx_ucb_fresh,rx_interaction::rx_range_location::rx_opening_amount::product,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",validation,1,3,3,-0.0006012241,0.0002183345,0.33333333,-0.63254448,-0.63254448,-0.7979735,-0.63254448,0,-0.00196728,0.81955853
phase3cp_00003,f935251770c9667bfc4d7cbd,rx_ucb_fresh,rx_interaction::rx_range_location::rx_opening_amount::product,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",validation,5,3,3,-0.0013426002,-0.0005230416,0.33333333,-0.7897009,-0.7897009,-0.99001885,-0.7897009,0,-0.00411793,0.81955853
phase3cp_00003,f935251770c9667bfc4d7cbd,rx_ucb_fresh,rx_interaction::rx_range_location::rx_opening_amount::product,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",holdout,equal_weight_horizon_sleeves,2,2,8.22758e-05,0.0009119032,0.5,2.61859704,2.61859704,-1,2.61859704,0.65726681,-4.443e-05,0.8296274
phase3cp_00003,f935251770c9667bfc4d7cbd,rx_ucb_fresh,rx_interaction::rx_range_location::rx_opening_amount::product,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",holdout,1,2,2,-1.82311e-05,0.0008113963,0.5,-0.18511194,-0.18511194,-1,-0.18511194,0,-0.00013928,0.8296274
phase3cp_00003,f935251770c9667bfc4d7cbd,rx_ucb_fresh,rx_interaction::rx_range_location::rx_opening_amount::product,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",holdout,5,2,2,0.0001827826,0.0010124101,1,,,,,,0,0.8296274
