run_id,repo_sha,contract_hash,data_release_hash,candidate_id,exact_identity,behavior_identity,route_id,field_id,source_field_id,representation_id,entity_scope,temporal_semantics,operator_family,operator_path,maturity_rule,support_unit,matched_control_id,proposal_origin,seed,access_role
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00005,e7c739d9b6b144a248cf7b035b213ede29971e5ca18ee3ecc6564292145ff74a,c12a30103ade0e941a7a34aa,BROAD_EVENT_FROZEN_ENTRY,broad_event_d42c0973350238e0,cn.sf.ea671da5308f41050d709f1fd50c5048,cn.rep.ef37af1a3001febf5b37ed129424c3f9,MARKET,EVENT_EPISODE,FrozenMechanismReplay,root:FrozenMechanismReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00005_control,registry_root,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00005_control,728107e9204230074dd84ce903ad6e0d342ab128d6994470949b03c131e10e0c,17e4c4139c3b870a755739fe,BROAD_EVENT_FROZEN_ENTRY,broad_event_d42c0973350238e0,cn.sf.ea671da5308f41050d709f1fd50c5048,cn.rep.ef37af1a3001febf5b37ed129424c3f9,MARKET,EVENT_EPISODE,MatchedControlReplay,root:MatchedControlReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00005,matched_control,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00006,437b6c4ddeddcb208ecfffae6cd4f6cd743575cdb10f77c4eb079cb5b8fa45f4,3fbfdd5f705ad4350bd8647a,BROAD_EVENT_FROZEN_ENTRY,broad_event_ac96e6d4db507a1a,cn.sf.ea671da5308f41050d709f1fd50c5048,cn.rep.11dc87cb6ed440e2562de8021432100c,MARKET,EVENT_EPISODE,FrozenMechanismReplay,root:FrozenMechanismReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00006_control,registry_root,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00006_control,fd715fdc488ddced540fa017d13ee56178c201578971a00393395eb72214080f,448c9065e598a159b5dd7218,BROAD_EVENT_FROZEN_ENTRY,broad_event_ac96e6d4db507a1a,cn.sf.ea671da5308f41050d709f1fd50c5048,cn.rep.11dc87cb6ed440e2562de8021432100c,MARKET,EVENT_EPISODE,MatchedControlReplay,root:MatchedControlReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00006,matched_control,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00007,5cfc4c6c5515b6c95d88e67c8ed35a39168e6e9c41e5131c288c8f3a33abdcfa,9b22a15d035828599543c9d1,BROAD_EVENT_FROZEN_ENTRY,broad_event_8a64cdfefa6bcc35,cn.sf.b0d5e75cf02a2e8f77fb0ddbec90b98c,cn.rep.545bd828644e2175ea379183c7aad0da,STOCK,EVENT_EPISODE,FrozenMechanismReplay,root:FrozenMechanismReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00007_control,registry_root,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00007_control,f3bd5acb65de1a3db55db9979982280799da88f0cd9b38a0d96b3c02b6c5aaba,20db54d819c47ee7c5ac4457,BROAD_EVENT_FROZEN_ENTRY,broad_event_8a64cdfefa6bcc35,cn.sf.b0d5e75cf02a2e8f77fb0ddbec90b98c,cn.rep.545bd828644e2175ea379183c7aad0da,STOCK,EVENT_EPISODE,MatchedControlReplay,root:MatchedControlReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00007,matched_control,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00008,f7609b4f6e6860058332ff05e7867ebf6977173c1ad787d2750d806240a113b8,d964cdb5292dc32ef74121a7,BROAD_EVENT_FROZEN_ENTRY,broad_event_16c53855e757c585,cn.sf.b0d5e75cf02a2e8f77fb0ddbec90b98c,cn.rep.cd1318f5c9d09cbb97df3483720b7f95,STOCK,EVENT_EPISODE,FrozenMechanismReplay,root:FrozenMechanismReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00008_control,registry_root,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00008_control,9ede6bc52bb1e55767f94a01c360195e4b0daddae706085b5a19e680f3d90d43,6d0d5ac5dcfd7e5aafd1af45,BROAD_EVENT_FROZEN_ENTRY,broad_event_16c53855e757c585,cn.sf.b0d5e75cf02a2e8f77fb0ddbec90b98c,cn.rep.cd1318f5c9d09cbb97df3483720b7f95,STOCK,EVENT_EPISODE,MatchedControlReplay,root:MatchedControlReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00008,matched_control,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00009,3c73110aae2f06276161694eabe99f035138a7d47e57ce3ec844ef14d93ea363,0e12c0e346e44c6cf2d2a3aa,BROAD_EVENT_FROZEN_ENTRY,broad_event_cf70889cec0c77df,cn.sf.6cdeac980794379dc3a91fb83cdf28cb,cn.rep.f2fb44b8600031c7e42c74aa4f9e48f1,STOCK,EVENT_EPISODE,FrozenMechanismReplay,root:FrozenMechanismReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00009_control,registry_root,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00009_control,516ba5219697fbcabe89ea4af74d851276724e9c46b051779f101eafadadaa7f,4f4f43633aacfd7d31ece78d,BROAD_EVENT_FROZEN_ENTRY,broad_event_cf70889cec0c77df,cn.sf.6cdeac980794379dc3a91fb83cdf28cb,cn.rep.f2fb44b8600031c7e42c74aa4f9e48f1,STOCK,EVENT_EPISODE,MatchedControlReplay,root:MatchedControlReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00009,matched_control,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00010,b1d8a7412457c5446d3a4506310f045ae0cbd7742611097f71dbbc867e1d0895,9ccaeebd3aa38fb12244655c,BROAD_EVENT_FROZEN_ENTRY,broad_event_9618ee1100155073,cn.sf.b0d5e75cf02a2e8f77fb0ddbec90b98c,cn.rep.c2c6620f624dd03caac2ac5d97ce7859,STOCK,EVENT_EPISODE,FrozenMechanismReplay,root:FrozenMechanismReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00010_control,registry_root,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_broad_event_frozen_entry_1783_00010_control,3fd5b98615bbe7a33c0d9b41c67cd074f7943fd177a8f8fac9c6656b5ad0a898,ae60f0a5dc3defc97548dcc3,BROAD_EVENT_FROZEN_ENTRY,broad_event_9618ee1100155073,cn.sf.b0d5e75cf02a2e8f77fb0ddbec90b98c,cn.rep.c2c6620f624dd03caac2ac5d97ce7859,STOCK,EVENT_EPISODE,MatchedControlReplay,root:MatchedControlReplay,per semantic registry and frozen entry pack,frozen event episode,uc_broad_event_frozen_entry_1783_00010,matched_control,1783,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_disclosure_event_1753_00000,73be95d5e8f5fd9fe62aac16e65aae5ab9909057974a50d12f1e90b7d12b0088,0ffab48c3bbb9762752f4293,DISCLOSURE_EVENT,fund_disclosure_profit_pulse,cn.sf.e38de6f9f8762c5948fa9062142f26f5,cn.rep.98737d4edbac05f63bcc5be5a14b7adc,STOCK,DISCLOSURE_PULSE,EventCount,root:EventCount,observable disclosure time plus registered action delay,unique disclosure episode,uc_disclosure_event_1753_00000_control,registry_root,1753,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_disclosure_event_1753_00000_control,2798d65671351f63fd2781ecbef9874487b1b583fc432974e03f913a79a402f6,0ffab48c3bbb9762752f4293,DISCLOSURE_EVENT,fund_disclosure_profit_pulse,cn.sf.e38de6f9f8762c5948fa9062142f26f5,cn.rep.98737d4edbac05f63bcc5be5a14b7adc,STOCK,DISCLOSURE_PULSE,TimeSince,root:TimeSince,observable disclosure time plus registered action delay,unique disclosure episode,uc_disclosure_event_1753_00000,matched_control,1753,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_disclosure_event_1753_00001,5453d67da6f76d72775b29b5c2d8c94877a9bc7f331bccaf5b725b4c43949d77,0f78e2eba80e598f690ebcd2,DISCLOSURE_EVENT,fund_disclosure_balance_pulse,cn.sf.60d83a7afdd194b37a2c575c23983508,cn.rep.d492f654855668bd8d928f7c52d9e376,STOCK,DISCLOSURE_PULSE,EventCount,root:EventCount,observable disclosure time plus registered action delay,unique disclosure episode,uc_disclosure_event_1753_00001_control,registry_root,1753,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_disclosure_event_1753_00001_control,9f8fbcb180648f037e80f765965790ae6ca25ae15f09a17ebe56b7d483d65554,0f78e2eba80e598f690ebcd2,DISCLOSURE_EVENT,fund_disclosure_balance_pulse,cn.sf.60d83a7afdd194b37a2c575c23983508,cn.rep.d492f654855668bd8d928f7c52d9e376,STOCK,DISCLOSURE_PULSE,TimeSince,root:TimeSince,observable disclosure time plus registered action delay,unique disclosure episode,uc_disclosure_event_1753_00001,matched_control,1753,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_disclosure_event_1753_00002,e775a14653c8cbde005d28e5d85fb4c0b0bcff14ad83b3babf0edf80bddd0da8,,DISCLOSURE_EVENT,fund_disclosure_cashflow_pulse,cn.sf.9c00cdc912ddbe4532cd57fc68e1f64a,cn.rep.6ff4ada7d3c1e936390a10e56a8a3494,STOCK,DISCLOSURE_PULSE,EventCount,root:EventCount,observable disclosure time plus registered action delay,unique disclosure episode,uc_disclosure_event_1753_00002_control,registry_root,1753,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_disclosure_event_1753_00002_control,c6c20402eb3d7112c7d85dcfe77c7f68719140254fc961891146684d4ab317f3,,DISCLOSURE_EVENT,fund_disclosure_cashflow_pulse,cn.sf.9c00cdc912ddbe4532cd57fc68e1f64a,cn.rep.6ff4ada7d3c1e936390a10e56a8a3494,STOCK,DISCLOSURE_PULSE,TimeSince,root:TimeSince,observable disclosure time plus registered action delay,unique disclosure episode,uc_disclosure_event_1753_00002,matched_control,1753,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_disclosure_event_1753_00003,d97f8216736e7a493e84bcc140a08534865c80897fd63b3a9c6c153f58f6d7c7,51dfd78022dfd3cacb3a80ca,DISCLOSURE_EVENT,fund_disclosure_holder_pulse,cn.sf.c85042cbf88a455c9d57707708d9f212,cn.rep.9014032fdf4a54b3b31c964baa37e195,STOCK,DISCLOSURE_PULSE,EventCount,root:EventCount,observable disclosure time plus registered action delay,unique disclosure episode,uc_disclosure_event_1753_00003_control,registry_root,1753,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_disclosure_event_1753_00003_control,27db309e1cfc09f3fe1411d87d51b2caf6c4c49324bbd07e18ae5af189e9ce12,51dfd78022dfd3cacb3a80ca,DISCLOSURE_EVENT,fund_disclosure_holder_pulse,cn.sf.c85042cbf88a455c9d57707708d9f212,cn.rep.9014032fdf4a54b3b31c964baa37e195,STOCK,DISCLOSURE_PULSE,TimeSince,root:TimeSince,observable disclosure time plus registered action delay,unique disclosure episode,uc_disclosure_event_1753_00003,matched_control,1753,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_firstn_path_1733_00000,08fa047116fb4693fd736f733770d2f8b5e389bde3c9a1df74523161857c916e,99afa6916a2b4f604cfb10e2,FIRSTN_PATH,m1_first15_bars,cn.sf.ae498b3396af7de21385c5242da24be9,cn.rep.cb3a176ac889b234ad004bd27bd64764,STOCK,FIRSTN_SESSION_PATH,SignedPath,root.CSRank[0].Add[1].Sign[0]:Delta,firstN end timestamp,stock-session after firstN maturity,uc_firstn_path_1733_00000_control,registry_root,1733,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_firstn_path_1733_00000,08fa047116fb4693fd736f733770d2f8b5e389bde3c9a1df74523161857c916e,99afa6916a2b4f604cfb10e2,FIRSTN_PATH,m1_first15_bars,cn.sf.ae498b3396af7de21385c5242da24be9,cn.rep.cb3a176ac889b234ad004bd27bd64764,STOCK,FIRSTN_SESSION_PATH,SignedPath,root.CSRank[0].Add[1]:Sign,firstN end timestamp,stock-session after firstN maturity,uc_firstn_path_1733_00000_control,registry_root,1733,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_firstn_path_1733_00000,08fa047116fb4693fd736f733770d2f8b5e389bde3c9a1df74523161857c916e,99afa6916a2b4f604cfb10e2,FIRSTN_PATH,m1_first15_bars,cn.sf.ae498b3396af7de21385c5242da24be9,cn.rep.cb3a176ac889b234ad004bd27bd64764,STOCK,FIRSTN_SESSION_PATH,SignedPath,root.CSRank[0]:Add,firstN end timestamp,stock-session after firstN maturity,uc_firstn_path_1733_00000_control,registry_root,1733,development
cn_unified_capability_integration_discovery_v1_discovery_seed_a,f8169e16c63bb1267fb5eeffe6f97cfe1186733e,6505cf498b57b649fc48cbf651737aa951716adb464623f47b06c071285f8bce,cfb2742d975f2f6f1dcdf78d011f6d471b8d0e444164bae1d1816ba1fdcc5827,uc_firstn_path_1733_00000,08fa047116fb4693fd736f733770d2f8b5e389bde3c9a1df74523161857c916e,99afa6916a2b4f604cfb10e2,FIRSTN_PATH,m1_first15_bars,cn.sf.ae498b3396af7de21385c5242da24be9,cn.rep.cb3a176ac889b234ad004bd27bd64764,STOCK,FIRSTN_SESSION_PATH,SignedPath,root:CSRank,firstN end timestamp,stock-session after firstN maturity,uc_firstn_path_1733_00000_control,registry_root,1733,development
