access_roles,allow_behavior_equivalence,candidate_id,canonical_expression,canonical_identity,claimed_state_field_id,clock_contract,condition_field_ids,control_ablation_rule,control_constructor_id,cross_sectional_rank_allowed_for_condition,declared_field_ids,entity_scope,exact_identity,exposure_ledger_required,expression,expression_hash,field_ids,financial_hypothesis,generator_arm,generator_version,input_roles,is_matched_control,legal,market_vote_policy,matched_control_id,maturity_contract,maturity_contract_registered,maturity_rule,maximum_depth,operator_family,operator_paths,outer_mapping,pair_id,pair_mapping_portfolio_contract,pair_maturity_alignment_policy,pair_member_role,pair_support_alignment_policy,proposal_origin,representation_ids,requires_intrabar_order,round_id,route_id,run,search_role,seed,skeleton_id,source_field_ids,state_source_expression,state_support_unit,support_unit,typed_route_decision,typed_route_reason,typed_route_rejection_code,unit_signature,uses_future_revision,vote_policy
"[""development""]",False,cn.comp.004beeac754c1d957b5e,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Delta($vwap,5))))",6090d3508053ff70c041028e54384e64fe50ea76f7a60c51c0e600304d0ca772,,bar_close_and_firstN_clock,[],remove_subsequent_path,cn_compositional_same_fields_firstn_path_v2,,"[""m1_first5_vwap_return_vs_open"", ""vwap""]",,af0cf37e27fb7d36aeccea5e71a6210f5802ef96c15116d5fdf313eae4901f0a,True,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Delta($vwap,5))))",f8ce382b15f3d5cf61fdce35,"[""m1_first5_vwap_return_vs_open"", ""vwap""]",opening path and subsequent state interact,evolutionary_mutation,cn_typed_compositional_grammar_v2,"[""PRIMARY"", ""INTERACTION_ONLY""]",False,True,,cn.comp.004beeac754c1d957b5e.control,firstN end timestamp,False,firstN end timestamp,4,SignedPath,"[""root:CSRank"", ""root.CSRank[0]:Mul"", ""root.CSRank[0].Mul[0]:ZScore"", ""root.CSRank[0].Mul[1]:ZScore"", ""root.CSRank[0].Mul[1].ZScore[0]:Delta""]",cross_sectional,cn.pair.a13952aac2db53c408a8ce40fb753fa0,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,PRIMARY,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,typed_compositional_grammar_v2,"[""cn.rep.2a8472e39931ef70e85e307bcb21e294"", ""cn.rep.83d251a9f86f7e4fec75b8902aaa881b""]",False,RESOURCE_PREFLIGHT_32,FIRSTN_PATH,CN_COMPOSITIONAL_RESOURCE_PREFLIGHT,PRIMARY_SEARCH,31415,cn.comp.v2.firstn_path.firstn_path_state,"[""cn.sf.a6915d593fccc76567eb995d05774efa"", ""cn.sf.b4279506efdad23a752311a627c7060d""]",,,stock-session after firstN maturity,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,dimensionless-product,False,ONE_SUPPORT_UNIT_ONE_VOTE
"[""development""]",False,cn.comp.004beeac754c1d957b5e.control,"CSRank(Add(ZScore($m1_first5_vwap_return_vs_open),Mul(0,Delta($vwap,5))))",72328b67ec3ce92c7bf65ce594628c70ff6e56064dd0543e4b73933428ee2f29,,bar_close_and_firstN_clock,[],remove_subsequent_path,cn_compositional_same_fields_firstn_path_v2,,"[""m1_first5_vwap_return_vs_open"", ""vwap""]",,707455cea7327c4c18e80fee5271b5509e037104707ebe73506780fc135e4003,True,"CSRank(Add(ZScore($m1_first5_vwap_return_vs_open),Mul(0,Delta($vwap,5))))",e493ffed56e5592802f259a3,"[""m1_first5_vwap_return_vs_open"", ""vwap""]",opening path and subsequent state interact,evolutionary_mutation,cn_typed_compositional_grammar_v2,"[""PRIMARY"", ""INTERACTION_ONLY""]",True,True,,cn.comp.004beeac754c1d957b5e,firstN end timestamp,False,firstN end timestamp,4,SignedPath,"[""root:CSRank"", ""root.CSRank[0]:Add"", ""root.CSRank[0].Add[0]:ZScore"", ""root.CSRank[0].Add[1]:Mul"", ""root.CSRank[0].Add[1].Mul[1]:Delta""]",cross_sectional,cn.pair.a13952aac2db53c408a8ce40fb753fa0,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,CONTROL,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,typed_compositional_grammar_v2,"[""cn.rep.2a8472e39931ef70e85e307bcb21e294"", ""cn.rep.83d251a9f86f7e4fec75b8902aaa881b""]",False,RESOURCE_PREFLIGHT_32,FIRSTN_PATH,CN_COMPOSITIONAL_RESOURCE_PREFLIGHT,PRIMARY_SEARCH,31415,cn.comp.v2.firstn_path.firstn_path_state,"[""cn.sf.a6915d593fccc76567eb995d05774efa"", ""cn.sf.b4279506efdad23a752311a627c7060d""]",,,stock-session after firstN maturity,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,dimensionless-product,False,CONTROL_NO_SEPARATE_VOTE
"[""development""]",False,cn.comp.0078ffdf6ff7942322c1,"CSRank(Mul(ZScore($m1_first15_amount),ZScore(Acceleration($pct_chg,3))))",fe9f6daa26fac0d1457087a4d980f3c8e80fef07fed52fac410babe5909c29be,,bar_close_and_firstN_clock,[],replace_acceleration_with_level,cn_compositional_same_fields_firstn_path_v2,,"[""m1_first15_amount"", ""pct_chg""]",,4ea24cd4cacc64be6cfed7b2e8496e4e624f41ace7718ea1e58c40b29af21fda,True,"CSRank(Mul(ZScore($m1_first15_amount),ZScore(Acceleration($pct_chg,3))))",6458f7f24ba607aee9f79f5b,"[""m1_first15_amount"", ""pct_chg""]",opening path acceleration contains information beyond level,diversity_preserving_cem,cn_typed_compositional_grammar_v2,"[""PRIMARY""]",False,True,,cn.comp.0078ffdf6ff7942322c1.control,firstN end timestamp,False,firstN end timestamp,4,PathShape,"[""root:CSRank"", ""root.CSRank[0]:Mul"", ""root.CSRank[0].Mul[0]:ZScore"", ""root.CSRank[0].Mul[1]:ZScore"", ""root.CSRank[0].Mul[1].ZScore[0]:Acceleration""]",cross_sectional,cn.pair.ed9dbb9e05d721a9f20b29cb762a35c8,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,PRIMARY,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,typed_compositional_grammar_v2,"[""cn.rep.e48dc7a9edb3228d5b03edf89d9ce5cb"", ""cn.rep.ff25d250e767d497a03a512194193e34""]",False,RESOURCE_PREFLIGHT_32,FIRSTN_PATH,CN_COMPOSITIONAL_RESOURCE_PREFLIGHT,PRIMARY_SEARCH,65537,cn.comp.v2.firstn_path.opening_path_acceleration,"[""cn.sf.dac52e2772efd966434ed3ab72a4a1d1"", ""cn.sf.e175250817b067c80c690ce8e2ea6e72""]",,,stock-session after firstN maturity,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,dimensionless,False,ONE_SUPPORT_UNIT_ONE_VOTE
"[""development""]",False,cn.comp.0078ffdf6ff7942322c1.control,"CSRank(Add(ZScore($m1_first15_amount),Mul(0,Delta($pct_chg,3))))",c479515e9df823ea270d957a73258af348258231d17f5f4a0bc81dbfe6085926,,bar_close_and_firstN_clock,[],replace_acceleration_with_level,cn_compositional_same_fields_firstn_path_v2,,"[""m1_first15_amount"", ""pct_chg""]",,6657f90a78f44361728b1d3e7c28cbeff8eeab661531354457883321582d453d,True,"CSRank(Add(ZScore($m1_first15_amount),Mul(0,Delta($pct_chg,3))))",726b1166c525e3fab897ea15,"[""m1_first15_amount"", ""pct_chg""]",opening path acceleration contains information beyond level,diversity_preserving_cem,cn_typed_compositional_grammar_v2,"[""PRIMARY""]",True,True,,cn.comp.0078ffdf6ff7942322c1,firstN end timestamp,False,firstN end timestamp,4,PathShape,"[""root:CSRank"", ""root.CSRank[0]:Add"", ""root.CSRank[0].Add[0]:ZScore"", ""root.CSRank[0].Add[1]:Mul"", ""root.CSRank[0].Add[1].Mul[1]:Delta""]",cross_sectional,cn.pair.ed9dbb9e05d721a9f20b29cb762a35c8,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,CONTROL,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,typed_compositional_grammar_v2,"[""cn.rep.e48dc7a9edb3228d5b03edf89d9ce5cb"", ""cn.rep.ff25d250e767d497a03a512194193e34""]",False,RESOURCE_PREFLIGHT_32,FIRSTN_PATH,CN_COMPOSITIONAL_RESOURCE_PREFLIGHT,PRIMARY_SEARCH,65537,cn.comp.v2.firstn_path.opening_path_acceleration,"[""cn.sf.dac52e2772efd966434ed3ab72a4a1d1"", ""cn.sf.e175250817b067c80c690ce8e2ea6e72""]",,,stock-session after firstN maturity,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,dimensionless,False,CONTROL_NO_SEPARATE_VOTE
"[""development""]",False,cn.comp.02166051383236380f95,"CSRank(Sub(ZScore($m1_first5_range),ZScore(Delta($low,20))))",db86f3808167cc6df144fde24f43a01af64a6a53d5dfa8e65df52d1742719dfe,,bar_close_and_firstN_clock,[],remove_reversal_leg,cn_compositional_same_fields_firstn_path_v2,,"[""m1_first5_range"", ""low""]",,319523152ff6de4dc49951ad78e69fb3657cc42d1ad8692f5bd124b85dca1243,True,"CSRank(Sub(ZScore($m1_first5_range),ZScore(Delta($low,20))))",0134bfb4b2441b03550fb7bf,"[""low"", ""m1_first5_range""]",firstN relative strength predicts post-open reversal,uct_ucb_structural_search,cn_typed_compositional_grammar_v2,"[""PRIMARY"", ""INTERACTION_ONLY""]",False,True,,cn.comp.02166051383236380f95.control,firstN end timestamp,False,firstN end timestamp,4,MeanReversion,"[""root:CSRank"", ""root.CSRank[0]:Sub"", ""root.CSRank[0].Sub[0]:ZScore"", ""root.CSRank[0].Sub[1]:ZScore"", ""root.CSRank[0].Sub[1].ZScore[0]:Delta""]",cross_sectional,cn.pair.75ad82cb82acf017e72d3f2aa86b5e11,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,PRIMARY,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,typed_compositional_grammar_v2,"[""cn.rep.a24282e2c82e94c62dab47348534b71d"", ""cn.rep.cffab69605863392df2947630fe915b4""]",False,RESOURCE_PREFLIGHT_32,FIRSTN_PATH,CN_COMPOSITIONAL_RESOURCE_PREFLIGHT,PRIMARY_SEARCH,1729,cn.comp.v2.firstn_path.relative_strength_reversal,"[""cn.sf.155ca942c67e3b7985fdca8bf70262e2"", ""cn.sf.a6a4a55efb5bb293d93ee0d9234226ad""]",,,stock-session after firstN maturity,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,dimensionless-spread,False,ONE_SUPPORT_UNIT_ONE_VOTE
"[""development""]",False,cn.comp.02166051383236380f95.control,"CSRank(Add(ZScore($m1_first5_range),Mul(0,Delta($low,20))))",704702162a6673b4ff03a7ad693fbb230939e3f662c2e3c675c15690ca3a909e,,bar_close_and_firstN_clock,[],remove_reversal_leg,cn_compositional_same_fields_firstn_path_v2,,"[""m1_first5_range"", ""low""]",,55256069f22165e470499f09df480e436ac544ac865b11cd6a02bdcd6f048cd9,True,"CSRank(Add(ZScore($m1_first5_range),Mul(0,Delta($low,20))))",8170f59302c1339bf96ba4b1,"[""low"", ""m1_first5_range""]",firstN relative strength predicts post-open reversal,uct_ucb_structural_search,cn_typed_compositional_grammar_v2,"[""PRIMARY"", ""INTERACTION_ONLY""]",True,True,,cn.comp.02166051383236380f95,firstN end timestamp,False,firstN end timestamp,4,MeanReversion,"[""root:CSRank"", ""root.CSRank[0]:Add"", ""root.CSRank[0].Add[0]:ZScore"", ""root.CSRank[0].Add[1]:Mul"", ""root.CSRank[0].Add[1].Mul[1]:Delta""]",cross_sectional,cn.pair.75ad82cb82acf017e72d3f2aa86b5e11,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,CONTROL,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,typed_compositional_grammar_v2,"[""cn.rep.a24282e2c82e94c62dab47348534b71d"", ""cn.rep.cffab69605863392df2947630fe915b4""]",False,RESOURCE_PREFLIGHT_32,FIRSTN_PATH,CN_COMPOSITIONAL_RESOURCE_PREFLIGHT,PRIMARY_SEARCH,1729,cn.comp.v2.firstn_path.relative_strength_reversal,"[""cn.sf.155ca942c67e3b7985fdca8bf70262e2"", ""cn.sf.a6a4a55efb5bb293d93ee0d9234226ad""]",,,stock-session after firstN maturity,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,dimensionless-spread,False,CONTROL_NO_SEPARATE_VOTE
"[""development""]",False,cn.comp.0813b37e10a5faef3f0d,"Mul(ZScore($m1_first30_low),Persistence(Positive($vwap),5))",b3f52df732a439dac6a6906cc550ddbfff7585c0f9e6dc4deffde506d9fdaa51,,bar_close_and_firstN_clock,[],remove_persistence_leg,cn_compositional_same_fields_firstn_path_v2,,"[""m1_first30_low"", ""vwap""]",,9265b9f019089707981ea7aa2e03df9edd705f492577fbe7791fe094ee654d77,True,"Mul(ZScore($m1_first30_low),Persistence(Positive($vwap),5))",0f9878d42f3c1a82f011ed8e,"[""m1_first30_low"", ""vwap""]",opening imbalance persists through the early session,stratified_typed_random,cn_typed_compositional_grammar_v2,"[""PRIMARY"", ""INTERACTION_ONLY""]",False,True,,cn.comp.0813b37e10a5faef3f0d.control,firstN end timestamp,False,firstN end timestamp,4,SignedPath,"[""root:Mul"", ""root.Mul[0]:ZScore"", ""root.Mul[1]:Persistence"", ""root.Mul[1].Persistence[0]:Positive""]",cross_sectional,cn.pair.95b2d91dddf385eff8a56db079d9acb1,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,PRIMARY,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,typed_compositional_grammar_v2,"[""cn.rep.401739cfb148419e8911727a127eec19"", ""cn.rep.83d251a9f86f7e4fec75b8902aaa881b""]",False,RESOURCE_PREFLIGHT_32,FIRSTN_PATH,CN_COMPOSITIONAL_RESOURCE_PREFLIGHT,PRIMARY_SEARCH,2718,cn.comp.v2.firstn_path.opening_imbalance_persistence,"[""cn.sf.5c4146eff78a79f09b45b1f6f3362ca0"", ""cn.sf.b4279506efdad23a752311a627c7060d""]",,,stock-session after firstN maturity,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,dimensionless-product,False,ONE_SUPPORT_UNIT_ONE_VOTE
"[""development""]",False,cn.comp.0813b37e10a5faef3f0d.control,"CSRank(Add(ZScore($m1_first30_low),Mul(0,Delta($vwap,5))))",2874e686149bd64c191db85a3a0ce8aa4b811907cf1e5853c8f6194963a008fa,,bar_close_and_firstN_clock,[],remove_persistence_leg,cn_compositional_same_fields_firstn_path_v2,,"[""m1_first30_low"", ""vwap""]",,ba28583ffd4cd6b356b32e354341d3de43365a7946d1b6008b0244dcaa65a1b2,True,"CSRank(Add(ZScore($m1_first30_low),Mul(0,Delta($vwap,5))))",3fdc6d32793750bd758cce8a,"[""m1_first30_low"", ""vwap""]",opening imbalance persists through the early session,stratified_typed_random,cn_typed_compositional_grammar_v2,"[""PRIMARY"", ""INTERACTION_ONLY""]",True,True,,cn.comp.0813b37e10a5faef3f0d,firstN end timestamp,False,firstN end timestamp,4,SignedPath,"[""root:CSRank"", ""root.CSRank[0]:Add"", ""root.CSRank[0].Add[0]:ZScore"", ""root.CSRank[0].Add[1]:Mul"", ""root.CSRank[0].Add[1].Mul[1]:Delta""]",cross_sectional,cn.pair.95b2d91dddf385eff8a56db079d9acb1,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,CONTROL,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,typed_compositional_grammar_v2,"[""cn.rep.401739cfb148419e8911727a127eec19"", ""cn.rep.83d251a9f86f7e4fec75b8902aaa881b""]",False,RESOURCE_PREFLIGHT_32,FIRSTN_PATH,CN_COMPOSITIONAL_RESOURCE_PREFLIGHT,PRIMARY_SEARCH,2718,cn.comp.v2.firstn_path.opening_imbalance_persistence,"[""cn.sf.5c4146eff78a79f09b45b1f6f3362ca0"", ""cn.sf.b4279506efdad23a752311a627c7060d""]",,,stock-session after firstN maturity,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,dimensionless-product,False,CONTROL_NO_SEPARATE_VOTE
"[""development""]",False,cn.comp.008067510f2c70180937,"CSResidual(ZScore($m1_first30_amount),ZScore(Delta($close,20)))",b7b5adc5fe3215384d8b1bc33cd627379164735635d013274820199ab0102591,,bar_close_and_firstN_clock,[],remove_residualizer,cn_compositional_same_fields_firstn_path_v2,,"[""m1_first30_amount"", ""close""]",,7270d6a35559fbf8cf54b5ec40c9470e983ddbabf2338121b522dd911e6b2310,True,"CSResidual(ZScore($m1_first30_amount),ZScore(Delta($close,20)))",1504f28ca84a93ad3c2b7d48,"[""close"", ""m1_first30_amount""]",opening state has residual information beyond raw path,diversity_preserving_cem,cn_typed_compositional_grammar_v2,"[""PRIMARY"", ""INTERACTION_ONLY""]",False,True,,cn.comp.008067510f2c70180937.control,firstN end timestamp,False,firstN end timestamp,4,MeanReversion,"[""root:CSResidual"", ""root.CSResidual[0]:ZScore"", ""root.CSResidual[1]:ZScore"", ""root.CSResidual[1].ZScore[0]:Delta""]",cross_sectional,cn.pair.8c276c8c2e13a4769edfaf9b5fc8c7b4,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,PRIMARY,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,typed_compositional_grammar_v2,"[""cn.rep.f2107e4504bd106fcf3ccc678d1c96c8"", ""cn.rep.28171c479cd31113e37c2fa2a2aa5622""]",False,RESOURCE_PREFLIGHT_32,FIRSTN_PATH,CN_COMPOSITIONAL_RESOURCE_PREFLIGHT,PRIMARY_SEARCH,65537,cn.comp.v2.firstn_path.opening_state_residual,"[""cn.sf.d40f8f20500150cfff77216ced9c2922"", ""cn.sf.4071b949aa0b606dea3d5affdf12b126""]",,,stock-session after firstN maturity,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,dimensionless-residual,False,ONE_SUPPORT_UNIT_ONE_VOTE
"[""development""]",False,cn.comp.008067510f2c70180937.control,"CSRank(Add(ZScore($m1_first30_amount),Mul(0,Delta($close,20))))",f59250537735e698210b87414eff3fb20302f070904fc00998d470190cc53841,,bar_close_and_firstN_clock,[],remove_residualizer,cn_compositional_same_fields_firstn_path_v2,,"[""m1_first30_amount"", ""close""]",,ed8ead7e4e20c57a547da238f5d05ecb260b3049783a024e75ad88d5affe6a8d,True,"CSRank(Add(ZScore($m1_first30_amount),Mul(0,Delta($close,20))))",b24ad4133119ac325a75ad6d,"[""close"", ""m1_first30_amount""]",opening state has residual information beyond raw path,diversity_preserving_cem,cn_typed_compositional_grammar_v2,"[""PRIMARY"", ""INTERACTION_ONLY""]",True,True,,cn.comp.008067510f2c70180937,firstN end timestamp,False,firstN end timestamp,4,MeanReversion,"[""root:CSRank"", ""root.CSRank[0]:Add"", ""root.CSRank[0].Add[0]:ZScore"", ""root.CSRank[0].Add[1]:Mul"", ""root.CSRank[0].Add[1].Mul[1]:Delta""]",cross_sectional,cn.pair.8c276c8c2e13a4769edfaf9b5fc8c7b4,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,CONTROL,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,typed_compositional_grammar_v2,"[""cn.rep.f2107e4504bd106fcf3ccc678d1c96c8"", ""cn.rep.28171c479cd31113e37c2fa2a2aa5622""]",False,RESOURCE_PREFLIGHT_32,FIRSTN_PATH,CN_COMPOSITIONAL_RESOURCE_PREFLIGHT,PRIMARY_SEARCH,65537,cn.comp.v2.firstn_path.opening_state_residual,"[""cn.sf.d40f8f20500150cfff77216ced9c2922"", ""cn.sf.4071b949aa0b606dea3d5affdf12b126""]",,,stock-session after firstN maturity,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,dimensionless-residual,False,CONTROL_NO_SEPARATE_VOTE
