"candidate_id","expression_hash","run","source_round","generator_arm","generator_route","source_generator","source_lane","factor_lane","field_family","primitive_family","event_state_family","horizon_bucket","turnover_bucket","family_id","motif_id","subtree_hashes","phase3ca_proxy_quality","proxy_quality","aligned_ic_mean","spread_hit_rate","mean_one_way_turnover","fields","expression","portfolio_mode","short_allowed","train_reward","optimizer_reward","optimizer_reward_source","optimizer_reward_metric","optimizer_reward_split","validation_usage","holdout_usage","train_day_sortino","train_minute_sortino","train_worst_horizon_day_sortino","train_median_horizon_day_sortino","train_horizon_sortino_stdev","train_day_mcmc_p25","train_day_mcmc_prob_gt_0","train_mean_one_way_turnover","train_rank_ic_mean","train_rank_ic_hit_rate","train_rank_ic_loss","train_rank_ic_reward_component","train_rank_ic_obs","train_regime_stability_score","train_regime_reward_component","train_regime_worst_day_sortino","train_regime_median_day_sortino","train_regime_positive_share","train_regime_count","train_regime_method","train_regime_rows","validation_day_sortino","validation_day_mcmc_prob_gt_0","validation_rank_ic_mean","validation_rank_ic_loss","holdout_day_sortino","holdout_day_mcmc_prob_gt_0","holdout_rank_ic_mean","holdout_rank_ic_loss","inherited_blockers","train_reward_blockers","train_reward_decision","seed","round_id","parent_id","mutation_type","blocker_flags","validation_mcmc_prob_gt_0","holdout_mcmc_prob_gt_0"
"phase3dv_00938","d8da5240604c20c2389b4020","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","none","multi_or_unknown","low_turnover","6cff7ba7456b6f00d4","7d0d8b0efd64b406b7","3c9d7d76839a","0","0","","","0.14","","CSRank(Mul(Sign(CSRank(EventCount($evt_uplimit_active,3))),CSRank(ValidRatioGate($ctx_rzrq_rzye,120,0.5))))","long_only_top","false","-0.07557044","-0.07557044","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.00841433","-0.00734667","-0.04168203","-0.01307529","0.02723167","-0.08192529","0.44166667","0.02509927","-0.0004703","0.48471616","0.0004703","-0.0028218","229","-0.51643996","-0.0413152","-0.79452302","-0.37321222","0.5","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.79452302, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": 0.04809857, ""regime"": ""market_mid""}]","-0.10301853","0.27166667","-0.00703959","0.00703959","-0.04032819","0.41333333","-0.00760841","0.00760841","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","0.27166667","0.41333333"
"phase3cp_16583","fa53578b95f4ef462d885d8e","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_intraday_return::coverage_guarded_context::elite_inverted_product","intraday_return+limit_event_state","cross_sectional+time_series+arithmetic+state_transform","high_board","multi_or_unknown","medium_turnover","14132cd5fe5f9099ff","1b995063c792ebb8c5","7bc40a420974","0.24545825","0.04106956","0.04106956","0.55749738","0.48","ctx_sent_lb_2_num|intraday_ret_from_open","Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),CSRank(ValidRatioGate($ctx_sent_lb_2_num,60,0.8)))))","long_only_top","false","-0.0762608","-0.0762608","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.09142232","-0.08098169","-0.46881922","-0.08582059","0.18568785","-0.14813593","0.165","0.76755194","0.072426","0.87336245","-0.072426","0.35","229","-0.8247822","-0.06598258","-0.73043416","-0.46657367","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.73043416, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.20271319, ""regime"": ""market_mid""}]","-0.19951583","0.09","0.07456352","-0.07456352","-0.06086739","0.37333333","0.0776982","-0.0776982","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.09","0.37333333"
"phase3dv_00347","b5eadd75674d2735abc73ded","","phase3dv_lane_c_probation_budget_probe","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state","cross_sectional+arithmetic+state_transform","none","multi_or_unknown","low_turnover","e66a5d5a0d94623eaf","c44db705ce83214c5f","14535b363fcc","0","0","","","0.14","","CSRank(Sub(CSRank(ValidRatioGate($ctx_rzrq_rzye,20,0.8)),Sign(CSRank(EventCount($evt_uplimit_active,20)))))","long_only_top","false","-0.07778243","-0.07778243","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.00887076","-0.00774503","-0.04209508","-0.01356815","0.02706382","-0.09008664","0.47666667","0.02498185","-0.00050788","0.48471616","0.00050788","-0.00304728","229","-0.51643921","-0.04131514","-0.79452186","-0.37325451","0.5","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.79452186, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": 0.04801284, ""regime"": ""market_mid""}]","-0.1030683","0.33166667","-0.00705258","0.00705258","-0.04037753","0.40333333","-0.00761656","0.00761656","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","phase3dv_lane_c_probation_budget_probe","","","","0.33166667","0.40333333"
"phase3cp_16892","047b44b875acde779a2fc7b1","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_resample::rx_intraday_return::coverage_guarded_context::elite_inverted_product","flow_amount_volume+intraday_return","cross_sectional+time_series+arithmetic+state_transform","none","multi_or_unknown","medium_turnover","1ae39fe05294d38e66","57b0aaab506dd9fd08","a02436579fe4","0.24489276","0.04090441","0.04090441","0.55726618","0.48","amount|ctx_hfq_pe_ttm|intraday_ret_from_open","Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),CSRank(SafeCSResidual($ctx_hfq_pe_ttm,$amount,20,5,0.8)))))","long_only_top","false","-0.07893673","-0.07893673","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.14061251","-0.12747214","-0.49299669","-0.12337734","0.17511388","-0.19535082","0.07333333","0.71115701","0.06708698","0.86842105","-0.06708698","0.35","228","-0.85515946","-0.06841276","-0.77716841","-0.45036324","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.77716841, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.12355808, ""regime"": ""market_mid""}]","-0.18689712","0.11166667","0.06959477","-0.06959477","-0.07087574","0.36666667","0.07189345","-0.07189345","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.11166667","0.36666667"
"phase3dv_00345","41c956652c4402bb4bbe9c55","","phase3dv_lane_a_elite_budget_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","limit_event_state","cross_sectional+arithmetic+state_transform","none","multi_or_unknown","low_turnover","069a8f7add102ba9c3","0a4e4a5bbc6b6971c2","95a885795164","0","0","","","0.14","","CSRank(Sub(CSRank(WindowStateCount($evt_uplimit_active,20)),Neg(CSRank(MaskedZScore($ctx_hfq_float_market_cap_yuan,10,0.8)))))","long_only_top","false","-0.09141381","-0.09141381","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.01148208","-0.00993586","-0.04240785","-0.01358712","0.03164781","-0.08655417","0.44","0.02322189","0.00167554","0.48034934","-0.00167554","0.01005324","229","-0.84048893","-0.06723911","-0.75459835","-0.40865583","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.75459835, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.06271331, ""regime"": ""market_mid""}]","-0.08194935","0.30833333","-0.0011853","0.0011853","-0.04008514","0.41","-0.00473987","0.00473987","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","phase3dv_lane_a_elite_budget_deepen","","","","0.30833333","0.41"
"phase3dv_00035","16e22eef39ec2a07d16c84aa","","phase3dv_lane_c_probation_budget_probe","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state+opening_state","cross_sectional+arithmetic+state_transform","opening_state","multi_or_unknown","low_turnover","cbadac209d58d5c230","6ae09bf0edd57b008b","6c47747491af","0","0","","","0.14","","CSRank(Add(Sub(Neg(CSRank(MaskedZScore($ctx_rzrq_rqyl,10,0.6))),Sign(CSRank($m1_first5_vwap))),Sign(CSRank(WindowStateCount($evt_uplimit_active,20)))))","long_only_top","false","-0.09780719","-0.09780719","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","0.03834948","0.03441139","-0.05798782","0.0131654","0.06434791","-0.03081719","0.655","0.02274231","-0.00997847","0.48230088","0.00997847","-0.05987082","226","-0.47960242","-0.03836819","-0.73784988","-0.00579562","0.5","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.73784988, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": 0.72625864, ""regime"": ""market_mid""}]","-0.08001239","0.33666667","-0.02385402","0.02385402","0.04180327","0.56833333","-0.00524771","0.00524771","","non_positive_train_reward|non_positive_worst_horizon_train_sortino","HOLD_TRAIN_REWARD","","phase3dv_lane_c_probation_budget_probe","","","","0.33666667","0.56833333"
"phase3dv_05078","b5f8f11e08f6b3bd7e8b27ea","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","limit_event_state+opening_state+range_location","cross_sectional+arithmetic+state_transform","high_board+opening_state","multi_or_unknown","low_turnover","aa9f24cb129f0c7e6c","82d33971b582432fbb","dfd03e2df438","0","0","","","0.14","","CSRank(Add(Add(Sign(CSRank(WindowStateCount($evt_uplimit_active,10))),Neg(CSRank($m1_first30_low))),CSRank(ValidRatioGate($ctx_sent_max_lb_num,20,0.8))))","long_only_top","false","-0.1177649","-0.1177649","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.07923104","-0.07727231","-0.1423323","-0.0388227","0.05767047","-0.15082547","0.22666667","0.02523807","0.00613716","0.56435644","-0.00613716","0.03682296","202","-0.56578269","-0.04526262","-0.69094772","-0.02720176","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.69094772, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.02720176, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 24.48047813, ""regime"": ""market_up""}]","0.28754476","0.89333333","0.04055467","-0.04055467","0.04341461","0.565","0.01775931","-0.01775931","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","0.89333333","0.565"
"phase3cp_17631","b8134da73640eabc01acfd41","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_interaction::rx_intraday_return::rx_opening_amount::signed_state","flow_amount_volume+intraday_return+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","99556bb6664e9a026b","0f8fde890ce3b0c87a","f78527f2c0e7","0.24512664","0.04097261","0.04097261","0.55736165","0.48","m1_first30_vol|ret_1m|volume","CSRank(Mul(Sign(ZScore(Delta($ret_1m,30))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))","long_only_top","false","-0.1232678","-0.1232678","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.1113151","-0.10507378","-0.53615229","-0.14340289","0.21124547","-0.16693912","0.13166667","0.78791718","0.06163604","0.94554455","-0.06163604","0.35","202","-0.82725898","-0.06618072","-0.73424458","-0.49410326","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.73424458, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.25396194, ""regime"": ""market_mid""}]","-0.11088262","0.28","0.05654828","-0.05654828","-0.19076928","0.16","0.05420631","-0.05420631","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.28","0.16"
"phase3dv_00379","edc09bbf27231f15ed5455a6","","phase3dv_lane_c_probation_budget_probe","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","lagged_context+limit_event_state+opening_state","cross_sectional+arithmetic+state_transform","opening_state","multi_or_unknown","low_turnover","ce3af0f965020b04b5","b0483333312fb72a6c","b9aa8c1faaa4","0","0","","","0.14","","CSRank(Add(Sub(CSRank(ValidRatioGate($ctx_rzrq_rzye,60,0.5)),CSRank($m1_first15_last_close)),Sign(CSRank(WindowStateCount($evt_uplimit_active,15)))))","long_only_top","false","-0.14496484","-0.14496484","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.10696558","-0.09785749","-0.15906371","-0.07742326","0.05019919","-0.16321687","0.13166667","0.0297867","0.00575658","0.52777778","-0.00575658","0.03453948","216","-0.60329939","-0.04826395","-0.74866573","-0.07455275","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.74866573, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.07455275, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 65.64295748, ""regime"": ""market_up""}]","0.07281103","0.66166667","0.02280241","-0.02280241","-0.00757914","0.49333333","0.00264281","-0.00264281","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","phase3dv_lane_c_probation_budget_probe","","","","0.66166667","0.49333333"
"phase3cp_17099","fa33db172a1a7d0c4bc87188","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","cem_interaction::rx_intraday_return::rx_opening_amount::signed_state","flow_amount_volume+intraday_return+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","2dbae0a49c09f47ddb","f534788a45a829569b","8f6371eaf1a8","0.24529595","0.04102227","0.04102227","0.55743118","0.48","intraday_ret_from_open|m1_first15_vol|volume","CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,8))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))","long_only_top","false","-0.1475111","-0.1475111","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.13497593","-0.12304991","-0.5810459","-0.13862962","0.21932931","-0.18218584","0.09","0.78350436","0.07400114","0.91203704","-0.07400114","0.35","216","-0.83059284","-0.06644743","-0.7393736","-0.4693417","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.7393736, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.1993098, ""regime"": ""market_mid""}]","-0.14231268","0.21166667","0.06917931","-0.06917931","-0.14107082","0.235","0.06467819","-0.06467819","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.21166667","0.235"
"phase3cp_13121","7bd665d18ddba2857270627d","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_amount::rx_intraday_price_location::product","flow_amount_volume+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","ecbe996d8188ffaa8c","df5e1a55fe4c2cc111","626403c0af92","0.25408516","0.0435922","0.0435922","0.56102908","0.48","amount|m1_first5_amount|vwap","CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,15))))","long_only_top","false","-0.17056571","-0.17056571","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.1470447","-0.13342617","-0.58173969","-0.1641296","0.21474781","-0.20256586","0.03833333","0.71736467","0.04848323","0.76339286","-0.04848323","0.29089938","224","-0.86398635","-0.06911891","-0.79074824","-0.48782212","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.79074824, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.184896, ""regime"": ""market_mid""}]","-0.15991351","0.16833333","0.04286719","-0.04286719","-0.18510092","0.16833333","0.03011834","-0.03011834","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.16833333","0.16833333"
"phase3cp_13281","9ef2551c85c9f0dffa5e7903","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_amount::rx_intraday_price_location::product","flow_amount_volume+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","fabe9bd421ea5872e9","cefca6ab4e31169f51","e9d13a14f7e8","0.24350021","0.04049718","0.04049718","0.55669606","0.48","amount|m1_first30_amount|vwap","CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,15))))","long_only_top","false","-0.17219091","-0.17219091","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.15944771","-0.151071","-0.59128322","-0.16488906","0.21421526","-0.21912178","0.05333333","0.71652122","0.04988372","0.77114428","-0.04988372","0.29930232","201","-0.84076145","-0.06726092","-0.75501761","-0.47732746","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.75501761, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.19963731, ""regime"": ""market_mid""}]","-0.12236599","0.24666667","0.04691431","-0.04691431","-0.21890006","0.11833333","0.03096074","-0.03096074","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.24666667","0.11833333"
"phase3cp_13123","4c522845ce22dc5a88bfbfa3","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_amount::rx_intraday_price_location::spread","flow_amount_volume+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","ac3a954b835eef6c1b","8a031527923e573d6a","52ab04591c02","0.25161271","0.04286928","0.04286928","0.56001699","0.48","amount|m1_first5_amount|vwap","CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,8))))","long_only_top","false","-0.18078841","-0.18078841","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.15788757","-0.14498744","-0.58075754","-0.14532208","0.20843758","-0.21709379","0.05333333","0.71633708","0.04789889","0.77678571","-0.04789889","0.28739334","224","-0.84978286","-0.06798263","-0.7688967","-0.48556049","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.7688967, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.20222428, ""regime"": ""market_mid""}]","-0.20182779","0.10666667","0.04360647","-0.04360647","-0.20462133","0.12666667","0.0265334","-0.0265334","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.10666667","0.12666667"
"phase3cp_00002","fa31569138d684c28bd7dde3","search_outputs","rx_ucb_fresh/round1_scheduler_controlled","rx_ucb_fresh","phase3bs-adaptive-ucb-cem-practice","phase3cp_rx_ucb_fresh_from_co","phase3cp_rx_ucb_fresh_from_co","rx_interaction::rx_opening_amount::rx_range_location::spread","flow_amount_volume+opening_state+range_location","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","6dfdc2653ce052bd27","0881b8b05eb644e6d5","9fcbc555e2eb","0.2244264","0.03492","0.03492","0.548888","0.42","amount|high|low|m1_first5_amount|open","CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))","long_only_top","false","-0.19085895","-0.19085895","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.20795443","-0.1764903","-0.74309957","-0.24394829","0.26449429","-0.25861338","0.005","0.59616297","0.04072042","0.7699115","-0.04072042","0.24432252","226","-0.60858423","-0.04868674","-0.75679625","-0.34871793","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.75679625, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.34871793, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 40.90183047, ""regime"": ""market_up""}]","-0.24084416","0.05833333","0.05126332","-0.05126332","-0.22815442","0.12166667","0.03370717","-0.03370717","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","rx_ucb_fresh/round1_scheduler_controlled","","","","0.05833333","0.12166667"
"phase3cp_13125","754b01bbb80d7c1bde2af5d0","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_amount::rx_intraday_price_location::spread","flow_amount_volume+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","ac3a954b835eef6c1b","8a031527923e573d6a","52ab04591c02","0.25388385","0.04353338","0.04353338","0.56094673","0.48","amount|m1_first5_amount|vwap","CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,10))))","long_only_top","false","-0.19101809","-0.19101809","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.17234596","-0.1589892","-0.59210267","-0.15446042","0.20810204","-0.22612328","0.01333333","0.71639556","0.0484054","0.76339286","-0.0484054","0.2904324","224","-0.85766526","-0.06861322","-0.78102348","-0.47349505","0.0","2","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.78102348, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.16596662, ""regime"": ""market_mid""}]","-0.19174605","0.11166667","0.04514061","-0.04514061","-0.23149169","0.10666667","0.02596745","-0.02596745","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.11166667","0.10666667"
"phase3cp_13122","533b74c9067c28c9937a6c29","search_outputs","typed_ast_fresh/round1_scheduler_controlled","typed_ast_fresh","phase3bt-ast-algorithm-bakeoff","phase3cp_typed_ast_fresh_from_co","phase3cp_typed_ast_fresh_from_co","rx_interaction::rx_opening_amount::rx_intraday_price_location::product","flow_amount_volume+opening_state","cross_sectional+time_series+arithmetic+state_transform","opening_state","multi_or_unknown","medium_turnover","ecbe996d8188ffaa8c","df5e1a55fe4c2cc111","626403c0af92","0.25406352","0.04358577","0.04358577","0.56102008","0.48","amount|m1_first5_amount|vwap","CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Delta($vwap,20))))","long_only_top","false","-0.20239895","-0.20239895","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.15540337","-0.14163772","-0.60156382","-0.17416896","0.22147465","-0.21294114","0.05166667","0.71696965","0.04185422","0.71875","-0.04185422","0.25112532","224","-0.6230749","-0.04984599","-0.7790896","-0.16581189","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.7790896, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.16581189, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 123.13396023, ""regime"": ""market_up""}]","-0.24399593","0.06333333","0.04300072","-0.04300072","-0.18026515","0.17333333","0.03469846","-0.03469846","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","typed_ast_fresh/round1_scheduler_controlled","","","","0.06333333","0.17333333"
"phase3dv_01064","2a63059645590c8ca5892952","","phase3dv_lane_d_fresh_self_deepen","phase3dv_budget_pool_self_deepen","phase3dv-budget-pool-self-deepen-pack","","","","flow_amount_volume+lagged_context+limit_event_state+opening_state","cross_sectional+arithmetic+state_transform","opening_state","multi_or_unknown","low_turnover","6e3eef951dd203a52a","d982f7bf5f9cfae3d9","d549ab9c09c7","0","0","","","0.14","","CSRank(Add(Add(Neg(CSRank(EventCount($evt_uplimit_active,15))),CSRank($m1_first5_vol)),CSRank(MaskedZScore($ctx_rzrq_rqyl,40,0.6))))","long_only_top","false","-0.2038375","-0.2038375","train_only_phase3cm","train_portfolio_sortino_rankic_regime_composite_reward","train","report_only","report_only","-0.08042371","-0.07168564","-0.15368359","-0.07046623","0.05076838","-0.14093845","0.24","0.10667079","-0.00735591","0.46460177","0.00735591","-0.04413546","226","-0.61075514","-0.04886041","-0.76013612","-0.12963295","0.33333333","3","market_return_tercile","[{""day_count"": 48, ""day_sortino"": -0.76013612, ""regime"": ""market_down""}, {""day_count"": 49, ""day_sortino"": -0.12963295, ""regime"": ""market_mid""}, {""day_count"": 49, ""day_sortino"": 115.62821621, ""regime"": ""market_up""}]","-0.05140687","0.39","0.00765016","-0.00765016","-0.07833124","0.32833333","-0.00976735","0.00976735","","non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc","HOLD_TRAIN_REWARD","","phase3dv_lane_d_fresh_self_deepen","","","","0.39","0.32833333"
