search_memory_key,expression_hash,skeleton_hash,field_set_hash,candidate_id,source_label,source_lane,phase3_budget_bucket,field_family,field_name,expression
v2cand-7af921b74f3b,389a776998af65b39d9f3062,33ffcbf5f3dab6333c8a2cfa,2e6c81a35644f04278f2fc6c,phase3aa_event_0169_phase3ae_brepair_v1_00247,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,ZDF,"CSRank(Mean($ctx_rzrq_zdf,5))"
v2cand-350e0b4aa8d1,afc30b2a093422713fbad32b,e35600970f209acacb98c0c3,2e6c81a35644f04278f2fc6c,phase3aa_event_0170_phase3ae_brepair_v1_00248,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,ZDF,"CSRank(Delta($ctx_rzrq_zdf,5))"
v2cand-1f9643ac4809,1fcba00be7657a10bc6bd003,33ffcbf5f3dab6333c8a2cfa,2e6c81a35644f04278f2fc6c,phase3aa_event_0171_phase3ae_brepair_v1_00249,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,ZDF,"CSRank(Mean($ctx_rzrq_zdf,10))"
v2cand-7938292e81d1,30a3dd327f883d0efc16811e,e35600970f209acacb98c0c3,2e6c81a35644f04278f2fc6c,phase3aa_event_0172_phase3ae_brepair_v1_00250,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,leverage_flow,ZDF,"CSRank(Delta($ctx_rzrq_zdf,10))"
v2cand-916179569d54,a9011f5411a0f16262c7c8d2,b9e0eda354dd3f1d16704524,0f2522b025ade1be392cad71,phase3aa_event_0173_phase3ae_brepair_v1_00271,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_BUY_AMT,CSRank($ctx_billboard_billboard_buy_amt)
v2cand-42230c404c65,0fd87c7c7c918821ee238587,3e4e7a619207cf13e039acfd,0f2522b025ade1be392cad71,phase3aa_event_0174_phase3ae_brepair_v1_00272,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_BUY_AMT,CSRank(Neg($ctx_billboard_billboard_buy_amt))
v2cand-ae43b6129af7,c621eadf104a2e31d18f93c2,ac6b177ac5ee47c4847b2ac5,0f2522b025ade1be392cad71,phase3aa_event_0175_phase3ae_brepair_v1_00273,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_BUY_AMT,"CSRank(Log(Add(Abs($ctx_billboard_billboard_buy_amt),1)))"
phase3ad_new_data:ac803f88c62c0276,68bb83f3b1dd210f337cce3c,b9e0eda354dd3f1d16704524,f1e1743164164aa4c59cac0c,phase3aa_event_0176_phase3ad_newdata_atomic_direct_rank_00346,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_total_noncurrent_assets)
v2cand-4c30994e29b8,28163e4f7f23a5debcfd129a,9dc0579ac06ab21cc1d87d9c,0f2522b025ade1be392cad71,phase3aa_event_0176_phase3ae_brepair_v1_00274,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_BUY_AMT,CSRank(ZScore($ctx_billboard_billboard_buy_amt))
v2cand-c1ee61a10d9b,08b11ab575fbb6dbb911f9b9,33ffcbf5f3dab6333c8a2cfa,0f2522b025ade1be392cad71,phase3aa_event_0177_phase3ae_brepair_v1_00275,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_BUY_AMT,"CSRank(Mean($ctx_billboard_billboard_buy_amt,3))"
phase3ad_new_data:d54c719259614445,774e79f01202f1dc9ac4a229,b9e0eda354dd3f1d16704524,4dfccac6c698dfc297b035d5,phase3aa_event_0178_phase3ad_newdata_atomic_direct_rank_00348,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_total_noncurrent_liab)
v2cand-dc5d4ec3c00d,ea85499e8c6b154f630fb590,e35600970f209acacb98c0c3,0f2522b025ade1be392cad71,phase3aa_event_0178_phase3ae_brepair_v1_00276,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_BUY_AMT,"CSRank(Delta($ctx_billboard_billboard_buy_amt,3))"
v2cand-88b3f9f810b1,80d4e11822bc64fb05136b22,33ffcbf5f3dab6333c8a2cfa,0f2522b025ade1be392cad71,phase3aa_event_0179_phase3ae_brepair_v1_00277,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_BUY_AMT,"CSRank(Mean($ctx_billboard_billboard_buy_amt,5))"
phase3ad_new_data:c1ee320e019e9c3f,0861c5f81d8386c2e4af4a1d,b9e0eda354dd3f1d16704524,0e675f5c7ea6d21630b1a543,phase3aa_event_0180_phase3ad_newdata_atomic_direct_rank_00350,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_total_other_payable)
v2cand-35146482dd18,20e3d35266911f174861c0d8,e35600970f209acacb98c0c3,0f2522b025ade1be392cad71,phase3aa_event_0180_phase3ae_brepair_v1_00278,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_BUY_AMT,"CSRank(Delta($ctx_billboard_billboard_buy_amt,5))"
v2cand-91569d90c99b,7c74c4c989fb23bb01b88fd5,33ffcbf5f3dab6333c8a2cfa,0f2522b025ade1be392cad71,phase3aa_event_0181_phase3ae_brepair_v1_00279,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_BUY_AMT,"CSRank(Mean($ctx_billboard_billboard_buy_amt,10))"
phase3ad_new_data:00f0f4113e4706df,4a9f069913f272ad153ba215,b9e0eda354dd3f1d16704524,149a40e2f5857eceae5e8447,phase3aa_event_0182_phase3ad_newdata_atomic_direct_rank_00352,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_total_other_rece)
v2cand-c11c5fcda2c2,8a99628ceda9d10ae8b29303,e35600970f209acacb98c0c3,0f2522b025ade1be392cad71,phase3aa_event_0182_phase3ae_brepair_v1_00280,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_BUY_AMT,"CSRank(Delta($ctx_billboard_billboard_buy_amt,10))"
v2cand-c8e864730cc0,fdb1f8a4a770cc96119ff429,b9e0eda354dd3f1d16704524,a52d85774ed61e6129db0296,phase3aa_event_0183_phase3ae_brepair_v1_00281,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_DEAL_AMT,CSRank($ctx_billboard_billboard_deal_amt)
phase3ad_new_data:e24da2126de0a35d,08c6fa1637a8d30b7629a05d,b9e0eda354dd3f1d16704524,177aa66fde8956328bd33022,phase3aa_event_0184_phase3ad_newdata_atomic_direct_rank_00354,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_total_parent_equity)
v2cand-00d56446dd2b,85f37f5d2640b904ee2b6675,3e4e7a619207cf13e039acfd,a52d85774ed61e6129db0296,phase3aa_event_0184_phase3ae_brepair_v1_00282,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_DEAL_AMT,CSRank(Neg($ctx_billboard_billboard_deal_amt))
v2cand-5eaac489feb7,6af4c7c8a70587198734ed29,ac6b177ac5ee47c4847b2ac5,a52d85774ed61e6129db0296,phase3aa_event_0185_phase3ae_brepair_v1_00283,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_DEAL_AMT,"CSRank(Log(Add(Abs($ctx_billboard_billboard_deal_amt),1)))"
phase3ad_new_data:31a0fc5723c19426,46ada4a824f240c2789a4622,b9e0eda354dd3f1d16704524,1fe7db2d6fae4ed1ded1b30e,phase3aa_event_0186_phase3ad_newdata_atomic_direct_rank_00358,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_trade_finasset_notfvtpl)
v2cand-f1ecd7084e9e,ac9c80c7800d911d91ef1542,9dc0579ac06ab21cc1d87d9c,a52d85774ed61e6129db0296,phase3aa_event_0186_phase3ae_brepair_v1_00284,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_DEAL_AMT,CSRank(ZScore($ctx_billboard_billboard_deal_amt))
v2cand-c1f7b38395e1,27f5fd89757be0cb24600d33,33ffcbf5f3dab6333c8a2cfa,a52d85774ed61e6129db0296,phase3aa_event_0187_phase3ae_brepair_v1_00285,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_DEAL_AMT,"CSRank(Mean($ctx_billboard_billboard_deal_amt,3))"
phase3ad_new_data:30ecbe7663b65af8,11b161fea1bfa71c824856be,b9e0eda354dd3f1d16704524,526b8a3a1092ee5806b0fbf0,phase3aa_event_0188_phase3ad_newdata_atomic_direct_rank_00362,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_trade_finliab_notfvtpl)
v2cand-3d0bed9c1a7e,65360dd53072dc259bb23ff8,e35600970f209acacb98c0c3,a52d85774ed61e6129db0296,phase3aa_event_0188_phase3ae_brepair_v1_00286,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_DEAL_AMT,"CSRank(Delta($ctx_billboard_billboard_deal_amt,3))"
v2cand-5d41820e6197,5a6ef04c27c076df27eb9df0,33ffcbf5f3dab6333c8a2cfa,a52d85774ed61e6129db0296,phase3aa_event_0189_phase3ae_brepair_v1_00287,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_DEAL_AMT,"CSRank(Mean($ctx_billboard_billboard_deal_amt,5))"
phase3ad_new_data:bc629ebf40621964,94ad223e7da6b939c62c4119,b9e0eda354dd3f1d16704524,3913938bbf73d113fb5f2ae3,phase3aa_event_0190_phase3ad_newdata_atomic_direct_rank_00364,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_treasury_shares)
v2cand-dfec51fc54e0,a9214b7962423ef7dbe3439d,e35600970f209acacb98c0c3,a52d85774ed61e6129db0296,phase3aa_event_0190_phase3ae_brepair_v1_00288,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_DEAL_AMT,"CSRank(Delta($ctx_billboard_billboard_deal_amt,5))"
phase3ad_new_data:8e90f32d8d2528e3,32711acb21ade0e5f73a87b4,3e4e7a619207cf13e039acfd,3913938bbf73d113fb5f2ae3,phase3aa_event_0191_phase3ad_newdata_atomic_inverse_rank_00365,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_treasury_shares))
v2cand-f9a97a785d21,5a389cb79a0c89098aa4ebfc,33ffcbf5f3dab6333c8a2cfa,a52d85774ed61e6129db0296,phase3aa_event_0191_phase3ae_brepair_v1_00289,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_DEAL_AMT,"CSRank(Mean($ctx_billboard_billboard_deal_amt,10))"
phase3ad_new_data:ac28cbb2a1043e4c,c9355711f2a5878fbce074f2,b9e0eda354dd3f1d16704524,246585df35ff6cfb8ff94a4b,phase3aa_event_0192_phase3ad_newdata_atomic_direct_rank_00366,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_unassign_rpofit)
v2cand-f8f580deb050,92cb4ae91654bfcf10757352,e35600970f209acacb98c0c3,a52d85774ed61e6129db0296,phase3aa_event_0192_phase3ae_brepair_v1_00290,phase3aj,phase3ae_bounded_repair_feature_layer,research_factor_feature_layer,disclosure_event_flow,BILLBOARD_DEAL_AMT,"CSRank(Delta($ctx_billboard_billboard_deal_amt,10))"
phase3ad_new_data:d7ca17eddbaf18b1,a38cd9afb00bbf2c161f318b,b9e0eda354dd3f1d16704524,b0283c5c7cfd00fab2674ef6,phase3aa_event_0194_phase3ad_newdata_atomic_direct_rank_00370,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_useright_asset)
phase3ad_new_data:cef296cc78a60d07,5d4927477582a061e1dca5d5,b9e0eda354dd3f1d16704524,057a33b28eabb30def8893ca,phase3aa_event_0196_phase3ad_newdata_atomic_direct_rank_00374,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_accounts_payable_yoy)
phase3ad_new_data:f8654cf0fe261848,1615626fcabdad7a0e9f0000,3e4e7a619207cf13e039acfd,057a33b28eabb30def8893ca,phase3aa_event_0197_phase3ad_newdata_atomic_inverse_rank_00375,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_accounts_payable_yoy))
phase3ad_new_data:e7d3c7582f9f2c6d,4fd745b797cb0a361e904c0c,b9e0eda354dd3f1d16704524,a5b0e5f9639c1330f0f47384,phase3aa_event_0198_phase3ad_newdata_atomic_direct_rank_00376,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_accounts_rece_yoy)
phase3ad_new_data:4791d6dd262e1795,ede5b65c1a6603609b0ad809,b9e0eda354dd3f1d16704524,3ddbc84aa7eba911e7a4297e,phase3aa_event_0200_phase3ad_newdata_atomic_direct_rank_00380,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_advance_receivables_yoy)
phase3ad_new_data:f9d0a0b7d4f74a1e,c8cd11fe7a0e1f08536b2bb5,3e4e7a619207cf13e039acfd,3ddbc84aa7eba911e7a4297e,phase3aa_event_0201_phase3ad_newdata_atomic_inverse_rank_00381,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_advance_receivables_yoy))
phase3ad_new_data:ecb0b6f7adc8eeac,0a628d7259f7e19c490883bc,b9e0eda354dd3f1d16704524,782dfedfc76183c8cad705c0,phase3aa_event_0202_phase3ad_newdata_atomic_direct_rank_00406,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_bond_payable_yoy)
phase3ad_new_data:f8f58725e58ffcbd,64716fac76d0147fc9507731,3e4e7a619207cf13e039acfd,782dfedfc76183c8cad705c0,phase3aa_event_0203_phase3ad_newdata_atomic_inverse_rank_00407,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_bond_payable_yoy))
phase3ad_new_data:3994e302761ac5cf,caef360a8d02f7513e57f792,b9e0eda354dd3f1d16704524,0254c91d8c7fe2d33633c515,phase3aa_event_0204_phase3ad_newdata_atomic_direct_rank_00412,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_capital_reserve_yoy)
phase3ad_new_data:e8276a993c919632,ac771e230c2cc86193fd5b6a,b9e0eda354dd3f1d16704524,d5b7efd9a585d53d7aa4fbd4,phase3aa_event_0206_phase3ad_newdata_atomic_direct_rank_00414,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_cip_yoy)
phase3ad_new_data:eebb1b776a4031a2,3e22d58bf47b29f48364150a,3e4e7a619207cf13e039acfd,d5b7efd9a585d53d7aa4fbd4,phase3aa_event_0207_phase3ad_newdata_atomic_inverse_rank_00415,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_cip_yoy))
phase3ad_new_data:4c0c84ef7cfeacb3,4d625da4aab4543dd0515f1c,b9e0eda354dd3f1d16704524,0185bfc050d42ab44db8ff08,phase3aa_event_0208_phase3ad_newdata_atomic_direct_rank_00418,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_contract_asset_yoy)
phase3ad_new_data:1ea6f05873bb85f5,af53854bb867df30ddee72f2,3e4e7a619207cf13e039acfd,0185bfc050d42ab44db8ff08,phase3aa_event_0209_phase3ad_newdata_atomic_inverse_rank_00419,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_contract_asset_yoy))
phase3ad_new_data:bf92a3eb61e94578,c5277ff424d987e7de6ea426,b9e0eda354dd3f1d16704524,2493e4d743f5f00265ab114c,phase3aa_event_0210_phase3ad_newdata_atomic_direct_rank_00420,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_contract_liab_yoy)
phase3ad_new_data:0b16a94c258029e6,09696b4a5147e00b1ca148bd,3e4e7a619207cf13e039acfd,2493e4d743f5f00265ab114c,phase3aa_event_0211_phase3ad_newdata_atomic_inverse_rank_00421,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_contract_liab_yoy))
phase3ad_new_data:76c0ba311259e8c8,490eda0f2d2f8ac02a646a2f,b9e0eda354dd3f1d16704524,cce5abb9ae790cb374aa320a,phase3aa_event_0212_phase3ad_newdata_atomic_direct_rank_00436,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_defer_income_yoy)
phase3ad_new_data:e9d591da95448583,1e24a9141ba773aeb4cd34ca,3e4e7a619207cf13e039acfd,cce5abb9ae790cb374aa320a,phase3aa_event_0213_phase3ad_newdata_atomic_inverse_rank_00437,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_defer_income_yoy))
phase3ad_new_data:d82686ff46b157b2,0fffe879043dbf5cd926469d,b9e0eda354dd3f1d16704524,446e87b4436947814102d1a9,phase3aa_event_0214_phase3ad_newdata_atomic_direct_rank_00438,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_defer_tax_asset_yoy)
phase3ad_new_data:1da8fc6867e45aee,e39c2d414e0e3e461f20e427,3e4e7a619207cf13e039acfd,446e87b4436947814102d1a9,phase3aa_event_0215_phase3ad_newdata_atomic_inverse_rank_00439,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_defer_tax_asset_yoy))
phase3ad_new_data:328564491bb26297,73eaf42c6e5dc792c3c25974,b9e0eda354dd3f1d16704524,d37722d4fcc9a348689fa8c4,phase3aa_event_0216_phase3ad_newdata_atomic_direct_rank_00440,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_defer_tax_liab_yoy)
phase3ad_new_data:97b16d4e34110b14,0c42cb7a846b11763a9301d8,3e4e7a619207cf13e039acfd,d37722d4fcc9a348689fa8c4,phase3aa_event_0217_phase3ad_newdata_atomic_inverse_rank_00441,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_defer_tax_liab_yoy))
phase3ad_new_data:472d4d9df8c72f4c,4859f91612c4ae890bc67afb,b9e0eda354dd3f1d16704524,de6e155d4b8c3bb699a4350a,phase3aa_event_0218_phase3ad_newdata_atomic_direct_rank_00446,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_develop_expense_yoy)
phase3ad_new_data:f684eed6dc1d0818,44992c521d9ab4e2829529f2,3e4e7a619207cf13e039acfd,de6e155d4b8c3bb699a4350a,phase3aa_event_0219_phase3ad_newdata_atomic_inverse_rank_00447,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_develop_expense_yoy))
phase3ad_new_data:5f299a764ad140d1,1a063ab8be43458f5abfd7d7,b9e0eda354dd3f1d16704524,c704c4d28bd64e270f7fd73c,phase3aa_event_0220_phase3ad_newdata_atomic_direct_rank_00452,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_dividend_payable_yoy)
phase3ad_new_data:8107577c9a990971,f25ab01ec7ee8953c078f3a1,3e4e7a619207cf13e039acfd,c704c4d28bd64e270f7fd73c,phase3aa_event_0221_phase3ad_newdata_atomic_inverse_rank_00453,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_dividend_payable_yoy))
phase3ad_new_data:b967be719df6dac2,0ebead9e3e9d3965c15dd181,b9e0eda354dd3f1d16704524,9bd2ae9bc0ce348718c19772,phase3aa_event_0222_phase3ad_newdata_atomic_direct_rank_00454,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_dividend_rece_yoy)
phase3ad_new_data:83fc9be4a68bc1ea,a7761f333b1760df35eadade,3e4e7a619207cf13e039acfd,9bd2ae9bc0ce348718c19772,phase3aa_event_0223_phase3ad_newdata_atomic_inverse_rank_00455,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_dividend_rece_yoy))
phase3ad_new_data:576b43622ad3fbe5,14f461831a2c14a5c98cd488,b9e0eda354dd3f1d16704524,ce0be0fb74455a121e7e9ab8,phase3aa_event_0224_phase3ad_newdata_atomic_direct_rank_00466,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_finance_rece_yoy)
phase3ad_new_data:4b258119850f1ac4,57217d982718bb5d29f77138,3e4e7a619207cf13e039acfd,ce0be0fb74455a121e7e9ab8,phase3aa_event_0225_phase3ad_newdata_atomic_inverse_rank_00467,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_finance_rece_yoy))
phase3ad_new_data:c988c0d3d65a65dc,1a8fac2616f4fac61c141c83,b9e0eda354dd3f1d16704524,2797dd9da8f8c1e1eb957025,phase3aa_event_0226_phase3ad_newdata_atomic_direct_rank_00470,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_fixed_asset_yoy)
phase3ad_new_data:f92dcf50c2e06a87,214bef32c054b19690773d5e,b9e0eda354dd3f1d16704524,efd9e8feeec057d05d5ba5e4,phase3aa_event_0228_phase3ad_newdata_atomic_direct_rank_00482,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_goodwill_yoy)
phase3ad_new_data:f073b6c622604501,40dd40a9c1831cfcb14d1b94,b9e0eda354dd3f1d16704524,e8e527207da1036801368bcf,phase3aa_event_0229_phase3ad_newdata_atomic_direct_rank_00491,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_intangible_asset_yoy)
phase3ad_new_data:4a9c47bf8948e95e,5ab5420a5404e4af5ae15424,3e4e7a619207cf13e039acfd,e8e527207da1036801368bcf,phase3aa_event_0230_phase3ad_newdata_atomic_inverse_rank_00492,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_intangible_asset_yoy))
phase3ad_new_data:badc81350a753222,58733fcfe21e5adc804c90e4,b9e0eda354dd3f1d16704524,eacce73c2496749c6683f32f,phase3aa_event_0231_phase3ad_newdata_atomic_direct_rank_00501,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_inventory_yoy)
phase3ad_new_data:12e90f182efe7ef9,27a0080269833a76b265cae7,b9e0eda354dd3f1d16704524,b78f2045e185529b7928ba4f,phase3aa_event_0232_phase3ad_newdata_atomic_direct_rank_00502,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_invest_realestate_yoy)
phase3ad_new_data:7e379cb518e46bf5,cd1407dc954658d65afe4f79,3e4e7a619207cf13e039acfd,b78f2045e185529b7928ba4f,phase3aa_event_0233_phase3ad_newdata_atomic_inverse_rank_00503,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_invest_realestate_yoy))
phase3ad_new_data:5c09aeaa8f1d59a2,6d54cce89084d6c888f8e050,b9e0eda354dd3f1d16704524,22d15f0a8a3ebe06dd45734a,phase3aa_event_0234_phase3ad_newdata_atomic_direct_rank_00504,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_lease_liab_yoy)
phase3ad_new_data:c373c3c92687f6a7,5d8bdae57752932528f8b22b,3e4e7a619207cf13e039acfd,22d15f0a8a3ebe06dd45734a,phase3aa_event_0235_phase3ad_newdata_atomic_inverse_rank_00505,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_lease_liab_yoy))
phase3ad_new_data:7ddb4dd468cb4933,b2c5e104e4e2d397329ef38f,b9e0eda354dd3f1d16704524,05bd6b4239dbed04a201061c,phase3aa_event_0236_phase3ad_newdata_atomic_direct_rank_00520,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_long_equity_invest_yoy)
phase3ad_new_data:ab45fa6902f926cc,de5fc8952a58e7d23ce01046,3e4e7a619207cf13e039acfd,05bd6b4239dbed04a201061c,phase3aa_event_0237_phase3ad_newdata_atomic_inverse_rank_00521,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_long_equity_invest_yoy))
phase3ad_new_data:ea3931faa7445423,125d38b4f7a3426d65631ce0,b9e0eda354dd3f1d16704524,891af456b41dab9ba394f9fe,phase3aa_event_0238_phase3ad_newdata_atomic_direct_rank_00522,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_long_loan_yoy)
phase3ad_new_data:dad72052f3031844,152bba0c813d0cae047afe7d,3e4e7a619207cf13e039acfd,891af456b41dab9ba394f9fe,phase3aa_event_0239_phase3ad_newdata_atomic_inverse_rank_00523,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_long_loan_yoy))
phase3ad_new_data:889f475c6c5a0f2f,960646f365f073b9125bdde1,b9e0eda354dd3f1d16704524,605b6300da9ed172d8be9373,phase3aa_event_0240_phase3ad_newdata_atomic_direct_rank_00524,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank($ctx_fulla_bs_long_payable_yoy)
phase3ad_new_data:8e35d8348fe92476,cb9d30d619627d3caa72537e,3e4e7a619207cf13e039acfd,605b6300da9ed172d8be9373,phase3aa_event_0241_phase3ad_newdata_atomic_inverse_rank_00525,phase3aj,cn_phase3ad_new_data_feature_layer,fundamental_pit_feature_layer,,,CSRank(Neg($ctx_fulla_bs_long_payable_yoy))
