candidate_id,expression_hash,generator_arm,factor_lane,expression,split,horizon_min,curve_count,day_count,net_mean_return,raw_mean_return,net_hit_rate,minute_sortino,day_sortino,day_mcmc_sortino_p25,day_mcmc_sortino_median,day_mcmc_prob_sortino_gt_0,max_drawdown,mean_one_way_turnover
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",validation,equal_weight_horizon_sleeves,6,6,-0.0015790218,-0.0007591434,0,-0.98464118,-0.98464118,-0.99102813,-0.9873148,0,-0.00943704,0.81987835
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",validation,1,6,6,-0.0014931349,-0.0006732566,0,-0.98469217,-0.98469217,-0.99225097,-0.98869279,0,-0.00892564,0.81987835
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",validation,5,6,6,-0.001530321,-0.0007104427,0,-0.96568228,-0.96568228,-0.98611876,-0.97611123,0,-0.00914737,0.81987835
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",validation,15,6,6,-0.0017136095,-0.0008937311,0,-0.96851829,-0.96851829,-0.98170874,-0.97424053,0,-0.01023829,0.81987835
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",holdout,equal_weight_horizon_sleeves,6,6,-0.0017668113,-0.0009733617,0,-0.9504996,-0.9504996,-0.97989383,-0.95352703,0,-0.01055515,0.79344952
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",holdout,1,6,6,-0.0014036242,-0.0006101746,0,-0.92934014,-0.92934014,-0.9668098,-0.9470971,0,-0.00839318,0.79344952
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",holdout,5,6,6,-0.001438862,-0.0006454125,0,-0.95123721,-0.95123721,-0.97357002,-0.9636544,0,-0.00860283,0.79344952
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",holdout,15,6,6,-0.0024579476,-0.0016644981,0,-0.83324682,-0.83324682,-0.91574817,-0.87811906,0,-0.01466527,0.79344952
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,equal_weight_horizon_sleeves,18,18,-0.0005740567,0.0001184477,0.22222222,-0.71765109,-0.71765109,-0.79119769,-0.71907401,0,-0.0102859,0.69250441
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,1,18,18,-0.0006768159,1.56885e-05,0.05555556,-0.82300889,-0.82300889,-0.87126816,-0.8310459,0,-0.01211489,0.69250441
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,5,18,18,-0.0006848396,7.6648e-06,0.11111111,-0.73613742,-0.73613742,-0.80007696,-0.74639065,0,-0.0122595,0.69250441
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,15,18,18,-0.0003605145,0.0003319899,0.5,-0.34280027,-0.34280027,-0.47314518,-0.34836876,0.06,-0.00648118,0.69250441
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,equal_weight_horizon_sleeves,6,6,-0.0008414909,-0.0001265585,0.16666667,-0.74746572,-0.74746572,-0.85039344,-0.76911346,0.00166667,-0.00504004,0.71493236
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,1,6,6,-0.0008344584,-0.000119526,0,-0.91803091,-0.91803091,-0.95124315,-0.9352783,0,-0.00499671,0.71493236
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,5,6,6,-0.0009662768,-0.0002513444,0.16666667,-0.77998998,-0.77998998,-0.88342087,-0.79441945,0,-0.00578548,0.71493236
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,15,6,6,-0.0007237375,-8.8051e-06,0.33333333,-0.51354907,-0.51354907,-0.68078146,-0.53707016,0.10851419,-0.00489357,0.71493236
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,equal_weight_horizon_sleeves,6,6,-0.0010186882,-0.0003571697,0,-0.96173274,-0.96173274,-0.98650417,-0.96375876,0,-0.00609684,0.66151843
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,1,6,6,-0.0008669415,-0.000205423,0,-0.92831143,-0.92831143,-0.97533586,-0.93333616,0,-0.00519075,0.66151843
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,5,6,6,-0.0009431942,-0.0002816758,0,-0.90775641,-0.90775641,-0.95606386,-0.92820649,0,-0.00564641,0.66151843
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,15,6,6,-0.0012459288,-0.0005844104,0.16666667,-0.82884011,-0.82884011,-0.9691135,-0.83738152,0,-0.00796935,0.66151843
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,equal_weight_horizon_sleeves,17,17,-0.0002565841,0.000218324,0.35294118,-0.41764637,-0.41764637,-0.61530525,-0.45750201,0.10666667,-0.00479029,0.47490809
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,1,17,17,-0.0004405051,3.44029e-05,0.17647059,-0.71912649,-0.71912649,-0.8083245,-0.73844216,0,-0.00746411,0.47490809
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,5,17,17,-0.0003012974,0.0001736107,0.35294118,-0.35563359,-0.35563359,-0.51576365,-0.38038187,0.09666667,-0.00522293,0.47490809
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,15,17,17,-2.79497e-05,0.0004469584,0.47058824,-0.02991792,-0.02991792,-0.29733442,-0.07302056,0.425,-0.00481316,0.47490809
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,equal_weight_horizon_sleeves,6,6,-0.0005538437,-0.0001090267,0.16666667,-0.66513398,-0.66513398,-0.95397585,-0.66978607,0.045,-0.00332017,0.44481696
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,1,6,6,-0.0004336465,1.11704e-05,0,-0.94451239,-0.94451239,-0.9735012,-0.95592957,0,-0.00259913,0.44481696
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,5,6,6,-0.0006664957,-0.0002216788,0.16666667,-0.64027536,-0.64027536,-0.84108196,-0.67129794,0.03166667,-0.0039945,0.44481696
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,15,6,6,-0.0005613888,-0.0001165719,0.16666667,-0.47142082,-0.47142082,-0.90856302,-0.48977049,0.21,-0.0041789,0.44481696
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,equal_weight_horizon_sleeves,6,6,-0.0008591653,-0.0004289569,0.16666667,-0.71829181,-0.71829181,-0.87352113,-0.75020442,0.005,-0.00574004,0.43020833
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,1,6,6,-0.0005133441,-8.31358e-05,0,-0.95149336,-0.95149336,-0.97914825,-0.95550522,0,-0.0030762,0.43020833
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,5,6,6,-0.0009434755,-0.0005132671,0,-0.84993389,-0.84993389,-0.91003742,-0.8642084,0,-0.00564854,0.43020833
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,15,6,6,-0.0011206762,-0.0006904679,0.16666667,-0.52875168,-0.52875168,-0.77771166,-0.55063077,0.10333333,-0.00914086,0.43020833
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,equal_weight_horizon_sleeves,17,17,-0.0004497183,0.0002274621,0.11764706,-0.70531365,-0.70531365,-0.8040107,-0.71934262,0,-0.00761995,0.67718041
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,1,17,17,-0.0005625251,0.0001146553,0.05882353,-0.805035,-0.805035,-0.85660341,-0.80902374,0,-0.00952156,0.67718041
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,5,17,17,-0.0005608376,0.0001163428,0.17647059,-0.66608394,-0.66608394,-0.75491238,-0.67171969,0,-0.00949551,0.67718041
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,15,17,17,-0.0002257922,0.0004513882,0.29411765,-0.3150527,-0.3150527,-0.50283754,-0.35084905,0.13166667,-0.00527098,0.67718041
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",validation,equal_weight_horizon_sleeves,6,6,-0.0008816646,-0.0001917513,0.16666667,-0.77873694,-0.77873694,-0.90911957,-0.79167924,0.00333333,-0.00527995,0.68991324
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",validation,1,6,6,-0.0008614786,-0.0001715654,0,-0.95645617,-0.95645617,-0.97813055,-0.96165984,0,-0.00515796,0.68991324
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",validation,5,6,6,-0.0010185035,-0.0003285902,0.16666667,-0.83112133,-0.83112133,-0.91784196,-0.8550825,0,-0.00609687,0.68991324
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",validation,15,6,6,-0.0007650116,-7.50984e-05,0.16666667,-0.54745368,-0.54745368,-0.788093,-0.58505549,0.07666667,-0.00544424,0.68991324
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",holdout,equal_weight_horizon_sleeves,6,6,-0.0007616404,-0.00013638,0.33333333,-0.71003335,-0.71003335,-0.84730577,-0.72256241,0.0083612,-0.00509651,0.62526042
