candidate_id,lane_id,expression,canonical_expression,exact_identity,canonical_identity,lineage_key,parent_id,proposal_stage,proposal_origin,motif,field_family,family_id,semantic_bucket,fields_list,lane_seed,benchmark_id,llm_action,data_role,hypothesis_arm,primitive_family,complexity,generator_index,mutation_operator,program_parameters,typed_gate_decision,typed_gate_reason,legal,materialized,evaluation_error,proxy_ic_mean,proxy_ic_abs_mean,proxy_ic_count,proxy_ic_hit_rate,proxy_ic_std,proxy_ic_standard_error,proxy_ic_abs_lcb95,proxy_finite_ratio,proxy_signal_unique,proxy_turnover,proxy_signal_concentration,proxy_reward,survivor,proxy_worst_time_block_abs_ic,proxy_time_block_stability,proxy_time_block_count,signal_cluster_id,objective_vector,objective_gate_allowed,objective_gate_reasons,limited_scalar_tiebreak,pareto_rank,objective_signal_quality,objective_cost_adjusted_quality,objective_turnover,objective_worst_time_block_quality,objective_stability,objective_concentration,objective_benchmark_increment,objective_complexity,objective_behaviour_novelty,matched_control_id,selection_statistic,information_gain,pack_role,forward_2026_allowed,persistent_memory_write_allowed
b1s_temporal_program_0581,temporal_program,"CSRank(Sub(RecoveryPath($close,5),DrawdownPath($amount_yuan,5)))","CSRank(Sub(RecoveryPath($close,5),DrawdownPath($amount_yuan,5)))",c2d8e28cb39a98acebca7a75bede53397e774c6f73703706244eb6d556620c0c,c2d8e28cb39a98acebca7a75bede53397e774c6f73703706244eb6d556620c0c,b1s/temporal_program:fixed:0581,,fixed,frozen_nonadaptive,drawdownrecovery,raw_1min,temporal_program:temporal_program:drawdownrecovery,temporal_program:temporal_program:drawdownrecovery:raw_1min,"['amount_yuan', 'close']",9202,,,development,temporal_program,drawdownrecovery,6,9285398,root_sample,"{'field': 'close', 'other': 'amount_yuan', 'window': 5, 'state': 'ctx_sent_lb_2_num'}",allow,no blocked field/primitive combination detected,True,True,,-0.19305485759299731,0.2034527206064861,58,0.05172413793103448,0.11087247977663908,0.014558269821782205,0.16452064874230418,0.983402489626556,232,0.27019455253241736,0.027199832230182578,0.18512331407312344,True,0.11975664157067219,0.7784522403779754,4,446,"{'signal_quality': 0.16452064874230418, 'cost_adjusted_quality': 0.16384516236097313, 'turnover': 0.27019455253241736, 'worst_time_block_quality': 0.11975664157067219, 'stability': 0.7784522403779754, 'concentration': 0.027199832230182578, 'benchmark_increment': 0.1570502320751482, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.5844697007056537,2,0.16452064874230418,0.16384516236097313,0.27019455253241736,0.11975664157067219,0.7784522403779754,0.027199832230182578,0.1570502320751482,6.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0701,temporal_program,"CSRank(Sub(RecoveryPath($close,8),DrawdownPath($amount_yuan,8)))","CSRank(Sub(RecoveryPath($close,8),DrawdownPath($amount_yuan,8)))",0657dd5788ba87d6aef8c4fbb664cc9cdaef444110c1804a5758dc778ac2412a,0657dd5788ba87d6aef8c4fbb664cc9cdaef444110c1804a5758dc778ac2412a,b1s/temporal_program:fixed:0701,,fixed,frozen_nonadaptive,drawdownrecovery,raw_1min,temporal_program:temporal_program:drawdownrecovery,temporal_program:temporal_program:drawdownrecovery:raw_1min,"['amount_yuan', 'close']",9202,,,development,temporal_program,drawdownrecovery,6,9285518,root_sample,"{'field': 'close', 'other': 'amount_yuan', 'window': 8, 'state': 'ctx_sent_lb_2_num'}",allow,no blocked field/primitive combination detected,True,True,,-0.1955387273490111,0.20646208730158844,57,0.05263157894736842,0.1199386926596982,0.015886267929184992,0.1644016422078085,0.970954356846473,234,0.24799937420033846,0.027370485354527047,0.18352875117281164,True,0.14272098030033337,0.8263668657313518,4,460,"{'signal_quality': 0.1644016422078085, 'cost_adjusted_quality': 0.16378164377230767, 'turnover': 0.24799937420033846, 'worst_time_block_quality': 0.14272098030033337, 'stability': 0.8263668657313518, 'concentration': 0.027370485354527047, 'benchmark_increment': 0.15545566917483641, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.6051359672194151,1,0.1644016422078085,0.16378164377230767,0.24799937420033846,0.14272098030033337,0.8263668657313518,0.027370485354527047,0.15545566917483641,6.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0577,temporal_program,"CSRank(Mul(Duration($ctx_sent_lb_2_num),Sign(Delta($close,5))))","CSRank(Mul(Duration($ctx_sent_lb_2_num),Sign(Delta($close,5))))",b32ba9ff92fe290c760a8c5118a6bb0c9a61fcf8f6b8515df633d9777c737ac1,b32ba9ff92fe290c760a8c5118a6bb0c9a61fcf8f6b8515df633d9777c737ac1,b1s/temporal_program:fixed:0577,,fixed,frozen_nonadaptive,duration,mixed,temporal_program:temporal_program:duration,temporal_program:temporal_program:duration:mixed,"['close', 'ctx_sent_lb_2_num']",9202,,,development,temporal_program,duration,7,9285394,root_sample,"{'field': 'close', 'other': 'amount_yuan', 'window': 5, 'state': 'ctx_sent_lb_2_num'}",allow,no blocked field/primitive combination detected,True,True,,-0.17955420226000515,0.18654484672365257,57,0.03508771929824561,0.11380820587546465,0.015074265118157296,0.15000864262841684,0.979253112033195,247,0.19399215192699157,0.01988278457699744,0.169966387712623,True,0.12765307032983636,0.8153124899186518,4,445,"{'signal_quality': 0.15000864262841684, 'cost_adjusted_quality': 0.14952366224859936, 'turnover': 0.19399215192699157, 'worst_time_block_quality': 0.12765307032983636, 'stability': 0.8153124899186518, 'concentration': 0.01988278457699744, 'benchmark_increment': 0.14189330571464778, 'complexity': 7.0, 'behaviour_novelty': 0.5}",True,[],0.5486241440454208,1,0.15000864262841684,0.14952366224859936,0.19399215192699157,0.12765307032983636,0.8153124899186518,0.01988278457699744,0.14189330571464778,7.0,0.5,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0334,temporal_program,"CSRank(Slope($close,2))","CSRank(Slope($close,2))",53593fb4314f2f30a2e2549c73927e7fcd8d2209492b29cca11eb2cdd894d9b1,53593fb4314f2f30a2e2549c73927e7fcd8d2209492b29cca11eb2cdd894d9b1,b1s/temporal_program:fixed:0334,,fixed,frozen_nonadaptive,slope,raw_1min,temporal_program:temporal_program:slope,temporal_program:temporal_program:slope:raw_1min,['close'],9202,,,development,temporal_program,slope,4,9285151,root_sample,"{'field': 'close', 'other': 'amount_yuan', 'window': 2, 'state': 'ctx_sent_lb_2_num'}",allow,no blocked field/primitive combination detected,True,True,,-0.17494025393425025,0.18027618243525262,58,0.034482758620689655,0.09625619619696246,0.012639057763268733,0.15016770071824354,0.995850622406639,286,0.34066398448843566,0.025834131875818348,0.16987639299901897,True,0.10410953743286597,0.7492046825067201,4,409,"{'signal_quality': 0.15016770071824354, 'cost_adjusted_quality': 0.14931604075702246, 'turnover': 0.34066398448843566, 'worst_time_block_quality': 0.10410953743286597, 'stability': 0.7492046825067201, 'concentration': 0.025834131875818348, 'benchmark_increment': 0.14180331100104374, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.5454030688576389,2,0.15016770071824354,0.14931604075702246,0.34066398448843566,0.10410953743286597,0.7492046825067201,0.025834131875818348,0.14180331100104374,4.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0014,temporal_program,"CSRank(Slope($ret_1m,8))","CSRank(Slope($ret_1m,8))",900680ceb7ed679fcc665d6495c291a16ba01e916c538f3013fbe0e8a957bc4d,900680ceb7ed679fcc665d6495c291a16ba01e916c538f3013fbe0e8a957bc4d,b1s/temporal_program:fixed:0014,,fixed,frozen_nonadaptive,slope,raw_1min,temporal_program:temporal_program:slope,temporal_program:temporal_program:slope:raw_1min,['ret_1m'],9202,,,development,temporal_program,slope,4,9284831,root_sample,"{'field': 'ret_1m', 'other': 'low', 'window': 8, 'state': 'evt_uplimit_active'}",allow,no blocked field/primitive combination detected,True,True,,-0.17442000418273795,0.17704406645756282,57,0.03508771929824561,0.1005272410745396,0.013315158356970582,0.1483222938030756,0.970954356846473,199,0.25380628088703017,0.027490421818350617,0.16370713863795827,True,0.14110433181682527,0.788555470102459,4,309,"{'signal_quality': 0.1483222938030756, 'cost_adjusted_quality': 0.14768777810085804, 'turnover': 0.25380628088703017, 'worst_time_block_quality': 0.14110433181682527, 'stability': 0.788555470102459, 'concentration': 0.027490421818350617, 'benchmark_increment': 0.13563405663998304, 'complexity': 4.0, 'behaviour_novelty': 0.5}",True,[],0.5502110536050895,1,0.1483222938030756,0.14768777810085804,0.25380628088703017,0.14110433181682527,0.788555470102459,0.027490421818350617,0.13563405663998304,4.0,0.5,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0141,temporal_program,"CSRank(Sub(RecoveryPath($ret_1m,15),DrawdownPath($low,15)))","CSRank(Sub(RecoveryPath($ret_1m,15),DrawdownPath($low,15)))",bd9986275fa43ed198a6975a4b8d127d9bd40dc1d9f2ee7b9297f986099af110,bd9986275fa43ed198a6975a4b8d127d9bd40dc1d9f2ee7b9297f986099af110,b1s/temporal_program:fixed:0141,,fixed,frozen_nonadaptive,drawdownrecovery,raw_1min,temporal_program:temporal_program:drawdownrecovery,temporal_program:temporal_program:drawdownrecovery:raw_1min,"['low', 'ret_1m']",9202,,,development,temporal_program,drawdownrecovery,6,9284958,root_sample,"{'field': 'ret_1m', 'other': 'low', 'window': 15, 'state': 'evt_uplimit_active'}",allow,no blocked field/primitive combination detected,True,True,,-0.17992901016464663,0.18129722040538887,55,0.03636363636363636,0.09253732852698734,0.012477730833122144,0.15547265773172722,0.941908713692946,224,0.33713673120810117,0.027248215457924108,0.160926080084958,True,0.12072043438753365,0.7983573122593176,4,380,"{'signal_quality': 0.15547265773172722, 'cost_adjusted_quality': 0.15462981590370697, 'turnover': 0.33713673120810117, 'worst_time_block_quality': 0.12072043438753365, 'stability': 0.7983573122593176, 'concentration': 0.027248215457924108, 'benchmark_increment': 0.13285299808698278, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.564873226509411,2,0.15547265773172722,0.15462981590370697,0.33713673120810117,0.12072043438753365,0.7983573122593176,0.027248215457924108,0.13285299808698278,6.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0697,temporal_program,"CSRank(Mul(Duration($ctx_sent_lb_2_num),Sign(Delta($close,8))))","CSRank(Mul(Duration($ctx_sent_lb_2_num),Sign(Delta($close,8))))",29996b154a1c151705d15a664a8a289bbc91c0385e564a6d6ab3118d8c068c75,29996b154a1c151705d15a664a8a289bbc91c0385e564a6d6ab3118d8c068c75,b1s/temporal_program:fixed:0697,,fixed,frozen_nonadaptive,duration,mixed,temporal_program:temporal_program:duration,temporal_program:temporal_program:duration:mixed,"['close', 'ctx_sent_lb_2_num']",9202,,,development,temporal_program,duration,7,9285514,root_sample,"{'field': 'close', 'other': 'amount_yuan', 'window': 8, 'state': 'ctx_sent_lb_2_num'}",allow,no blocked field/primitive combination detected,True,True,,-0.16858918192672837,0.1826591342327937,57,0.07017543859649122,0.11957922239471487,0.015838654929447676,0.13754541826501093,0.966804979253112,246,0.16655795189611777,0.020408876393266582,0.15755822953602908,True,0.09631617234849052,0.7475836283873553,4,124,"{'signal_quality': 0.13754541826501093, 'cost_adjusted_quality': 0.13712902338527064, 'turnover': 0.16655795189611777, 'worst_time_block_quality': 0.09631617234849052, 'stability': 0.7475836283873553, 'concentration': 0.020408876393266582, 'benchmark_increment': 0.12948514753805385, 'complexity': 7.0, 'behaviour_novelty': 0.3333333333333333}",True,[],0.49021258166920534,1,0.13754541826501093,0.13712902338527064,0.16655795189611777,0.09631617234849052,0.7475836283873553,0.020408876393266582,0.12948514753805385,7.0,0.3333333333333333,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0134,temporal_program,"CSRank(Slope($ret_1m,15))","CSRank(Slope($ret_1m,15))",2a446a11d1e868e40e766e6babd17649c46d7102188c704726174b6ed4ee4691,2a446a11d1e868e40e766e6babd17649c46d7102188c704726174b6ed4ee4691,b1s/temporal_program:fixed:0134,,fixed,frozen_nonadaptive,slope,raw_1min,temporal_program:temporal_program:slope,temporal_program:temporal_program:slope:raw_1min,['ret_1m'],9202,,,development,temporal_program,slope,4,9284951,root_sample,"{'field': 'ret_1m', 'other': 'low', 'window': 15, 'state': 'evt_uplimit_active'}",allow,no blocked field/primitive combination detected,True,True,,-0.17495228955732,0.17706038342387703,55,0.03636363636363636,0.10099873285631321,0.01361866636013762,0.14825970349145026,0.941908713692946,188,0.21314626190388547,0.027490421820284966,0.15647496829213348,True,0.13014277347368114,0.828122640868189,4,376,"{'signal_quality': 0.14825970349145026, 'cost_adjusted_quality': 0.14772683783669055, 'turnover': 0.21314626190388547, 'worst_time_block_quality': 0.13014277347368114, 'stability': 0.828122640868189, 'concentration': 0.027490421820284966, 'benchmark_increment': 0.12840188629415825, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.57161353182432,1,0.14825970349145026,0.14772683783669055,0.21314626190388547,0.13014277347368114,0.828122640868189,0.027490421820284966,0.12840188629415825,4.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0613,temporal_program,"CSRank(Delta($ret_1m,5))","CSRank(Delta($ret_1m,5))",93f386b0b8ed71dcaafbdf06a9b6a8f94694c352ddc38634f8808a6241430582,93f386b0b8ed71dcaafbdf06a9b6a8f94694c352ddc38634f8808a6241430582,b1s/temporal_program:fixed:0613,,fixed,frozen_nonadaptive,delta,raw_1min,temporal_program:temporal_program:delta,temporal_program:temporal_program:delta:raw_1min,['ret_1m'],9202,,,development,temporal_program,delta,4,9285430,root_sample,"{'field': 'ret_1m', 'other': 'low', 'window': 5, 'state': 'evt_uplimit_active'}",allow,no blocked field/primitive combination detected,True,True,,-0.16355131324788905,0.16929441028836398,57,0.07017543859649122,0.10177336853964872,0.01348021197182703,0.13713009778310808,0.979253112033195,257,0.3728809595239309,0.027490421818163396,0.15481801911907292,True,0.09857009637750304,0.747259178233967,4,299,"{'signal_quality': 0.13713009778310808, 'cost_adjusted_quality': 0.13619789538429825, 'turnover': 0.3728809595239309, 'worst_time_block_quality': 0.09857009637750304, 'stability': 0.747259178233967, 'concentration': 0.027490421818163396, 'benchmark_increment': 0.1267449371210977, 'complexity': 4.0, 'behaviour_novelty': 0.5}",True,[],0.4909919989624368,3,0.13713009778310808,0.13619789538429825,0.3728809595239309,0.09857009637750304,0.747259178233967,0.027490421818163396,0.1267449371210977,4.0,0.5,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0021,temporal_program,"CSRank(Sub(RecoveryPath($ret_1m,8),DrawdownPath($low,8)))","CSRank(Sub(RecoveryPath($ret_1m,8),DrawdownPath($low,8)))",af362842d18ebcfc28517ac3c5c01bf2d1020fcbb6f61b2983ba8042191d9391,af362842d18ebcfc28517ac3c5c01bf2d1020fcbb6f61b2983ba8042191d9391,b1s/temporal_program:fixed:0021,,fixed,frozen_nonadaptive,drawdownrecovery,raw_1min,temporal_program:temporal_program:drawdownrecovery,temporal_program:temporal_program:drawdownrecovery:raw_1min,"['low', 'ret_1m']",9202,,,development,temporal_program,drawdownrecovery,6,9284838,root_sample,"{'field': 'ret_1m', 'other': 'low', 'window': 8, 'state': 'evt_uplimit_active'}",allow,no blocked field/primitive combination detected,True,True,,-0.1640194289468147,0.16908305433577137,57,0.05263157894736842,0.09751828128484265,0.012916611896714458,0.13870286962925438,0.970954356846473,255,0.3351903184319884,0.02725587028548967,0.15394536607041517,True,0.11750972426412008,0.8105382601075152,4,357,"{'signal_quality': 0.13870286962925438, 'cost_adjusted_quality': 0.1378648938331744, 'turnover': 0.3351903184319884, 'worst_time_block_quality': 0.11750972426412008, 'stability': 0.8105382601075152, 'concentration': 0.02725587028548967, 'benchmark_increment': 0.12587228407243994, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.5385665792496424,3,0.13870286962925438,0.1378648938331744,0.3351903184319884,0.11750972426412008,0.8105382601075152,0.02725587028548967,0.12587228407243994,6.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0261,temporal_program,"CSRank(Sub(RecoveryPath($ret_1m,30),DrawdownPath($low,30)))","CSRank(Sub(RecoveryPath($ret_1m,30),DrawdownPath($low,30)))",dbbbb143fb27abf5c052cfaab5d5641cc991d962500d2639f869833c12fec786,dbbbb143fb27abf5c052cfaab5d5641cc991d962500d2639f869833c12fec786,b1s/temporal_program:fixed:0261,,fixed,frozen_nonadaptive,drawdownrecovery,raw_1min,temporal_program:temporal_program:drawdownrecovery,temporal_program:temporal_program:drawdownrecovery:raw_1min,"['low', 'ret_1m']",9202,,,development,temporal_program,drawdownrecovery,6,9285078,root_sample,"{'field': 'ret_1m', 'other': 'low', 'window': 30, 'state': 'evt_uplimit_active'}",allow,no blocked field/primitive combination detected,True,True,,-0.1865697370623628,0.18913349828797393,51,0.0392156862745098,0.0908853332398789,0.012726492206605128,0.16162581233741674,0.8796680497925311,181,0.3287192456969807,0.027425811826879948,0.15006526806849962,True,0.12255241402959313,0.7656729029335199,4,403,"{'signal_quality': 0.16162581233741674, 'cost_adjusted_quality': 0.16080401422317428, 'turnover': 0.3287192456969807, 'worst_time_block_quality': 0.12255241402959313, 'stability': 0.7656729029335199, 'concentration': 0.027425811826879948, 'benchmark_increment': 0.12199218607052441, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.5674409989346245,2,0.16162581233741674,0.16080401422317428,0.3287192456969807,0.12255241402959313,0.7656729029335199,0.027425811826879948,0.12199218607052441,6.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0700,temporal_program,"CSRank(PathShape($close,8))","CSRank(PathShape($close,8))",e9c979879c62a4aaaa18423853adb8e757c8e59c5b5283358610b4f38d53ba06,e9c979879c62a4aaaa18423853adb8e757c8e59c5b5283358610b4f38d53ba06,b1s/temporal_program:fixed:0700,,fixed,frozen_nonadaptive,pathshape,raw_1min,temporal_program:temporal_program:pathshape,temporal_program:temporal_program:pathshape:raw_1min,['close'],9202,,,development,temporal_program,pathshape,4,9285517,root_sample,"{'field': 'close', 'other': 'amount_yuan', 'window': 8, 'state': 'ctx_sent_lb_2_num'}",allow,no blocked field/primitive combination detected,True,True,,-0.15973856987391188,0.17295360185412068,57,0.08771929824561403,0.11741177874394233,0.015551570004691335,0.12925749266471687,0.970954356846473,287,0.18439412445452988,0.024571421621983332,0.1499274370890408,True,0.12710101467113832,0.8100890701134045,4,459,"{'signal_quality': 0.12925749266471687, 'cost_adjusted_quality': 0.12879650735358053, 'turnover': 0.18439412445452988, 'worst_time_block_quality': 0.12710101467113832, 'stability': 0.8100890701134045, 'concentration': 0.024571421621983332, 'benchmark_increment': 0.12185435509106558, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.5396701231352506,1,0.12925749266471687,0.12879650735358053,0.18439412445452988,0.12710101467113832,0.8100890701134045,0.024571421621983332,0.12185435509106558,4.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0574,temporal_program,"CSRank(Slope($close,5))","CSRank(Slope($close,5))",9c396a84efbb0b16c9bb3b8ef561f7d155be9855bd3b42f8db43e43ec1dfd20d,9c396a84efbb0b16c9bb3b8ef561f7d155be9855bd3b42f8db43e43ec1dfd20d,b1s/temporal_program:fixed:0574,,fixed,frozen_nonadaptive,slope,raw_1min,temporal_program:temporal_program:slope,temporal_program:temporal_program:slope:raw_1min,['close'],9202,,,development,temporal_program,slope,4,9285391,root_sample,"{'field': 'close', 'other': 'amount_yuan', 'window': 5, 'state': 'ctx_sent_lb_2_num'}",allow,no blocked field/primitive combination detected,True,True,,-0.1545152776108536,0.16874156846414667,58,0.10344827586206896,0.12678098147745703,0.01664715843225944,0.1218868470836251,0.983402489626556,287,0.16981357256096474,0.027432627223964258,0.1481671097163187,True,0.09011909323323362,0.6831785045777519,4,443,"{'signal_quality': 0.1218868470836251, 'cost_adjusted_quality': 0.12146231315222268, 'turnover': 0.16981357256096474, 'worst_time_block_quality': 0.09011909323323362, 'stability': 0.6831785045777519, 'concentration': 0.027432627223964258, 'benchmark_increment': 0.12009402771834347, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.48767366348054764,1,0.1218868470836251,0.12146231315222268,0.16981357256096474,0.09011909323323362,0.6831785045777519,0.027432627223964258,0.12009402771834347,4.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0013,temporal_program,"CSRank(Delta($ret_1m,8))","CSRank(Delta($ret_1m,8))",46b2ad0703c88fb63a49056e7371facf83080fa81d9ee8148512ecc15453ac35,46b2ad0703c88fb63a49056e7371facf83080fa81d9ee8148512ecc15453ac35,b1s/temporal_program:fixed:0013,,fixed,frozen_nonadaptive,delta,raw_1min,temporal_program:temporal_program:delta,temporal_program:temporal_program:delta:raw_1min,['ret_1m'],9202,,,development,temporal_program,delta,4,9284830,root_sample,"{'field': 'ret_1m', 'other': 'low', 'window': 8, 'state': 'evt_uplimit_active'}",allow,no blocked field/primitive combination detected,True,True,,-0.15780848616580298,0.16127773650752944,57,0.05263157894736842,0.0867663073189073,0.011492478154694225,0.1352832289826023,0.966804979253112,260,0.3727246800627581,0.027490421822950587,0.1474829250719727,True,0.11427248646662128,0.8332970382746561,4,355,"{'signal_quality': 0.1352832289826023, 'cost_adjusted_quality': 0.13435141728244543, 'turnover': 0.3727246800627581, 'worst_time_block_quality': 0.11427248646662128, 'stability': 0.8332970382746561, 'concentration': 0.027490421822950587, 'benchmark_increment': 0.11940984307399748, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.5313107882559374,1,0.1352832289826023,0.13435141728244543,0.3727246800627581,0.11427248646662128,0.8332970382746561,0.027490421822950587,0.11940984307399748,4.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0221,temporal_program,"CSRank(Sub(RecoveryPath($close,30),DrawdownPath($amount_yuan,30)))","CSRank(Sub(RecoveryPath($close,30),DrawdownPath($amount_yuan,30)))",4bad987f5355e166da684b629505dd9e31d7fcb5ccad375ed84c899f2fbf504a,4bad987f5355e166da684b629505dd9e31d7fcb5ccad375ed84c899f2fbf504a,b1s/temporal_program:fixed:0221,,fixed,frozen_nonadaptive,drawdownrecovery,raw_1min,temporal_program:temporal_program:drawdownrecovery,temporal_program:temporal_program:drawdownrecovery:raw_1min,"['amount_yuan', 'close']",9202,,,development,temporal_program,drawdownrecovery,6,9285038,root_sample,"{'field': 'close', 'other': 'amount_yuan', 'window': 30, 'state': 'ctx_sent_lb_2_num'}",allow,no blocked field/primitive combination detected,True,True,,-0.17868881821503924,0.1810871493702363,51,0.058823529411764705,0.09556773780114171,0.013382159991854952,0.15245978463100354,0.8796680497925311,224,0.19588526137602116,0.027165564589871474,0.14372633969741883,True,0.1457088673072845,0.8165120972660421,4,386,"{'signal_quality': 0.15245978463100354, 'cost_adjusted_quality': 0.1519700714775635, 'turnover': 0.19588526137602116, 'worst_time_block_quality': 0.1457088673072845, 'stability': 0.8165120972660421, 'concentration': 0.027165564589871474, 'benchmark_increment': 0.11565325769944361, 'complexity': 6.0, 'behaviour_novelty': 1.0}",True,[],0.5804942402593202,1,0.15245978463100354,0.1519700714775635,0.19588526137602116,0.1457088673072845,0.8165120972660421,0.027165564589871474,0.11565325769944361,6.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0133,temporal_program,"CSRank(Delta($ret_1m,15))","CSRank(Delta($ret_1m,15))",2417da76fabedccb5fa0ccc908cf0510b8a2bb1c695cd3d5eb3de11014943487,2417da76fabedccb5fa0ccc908cf0510b8a2bb1c695cd3d5eb3de11014943487,b1s/temporal_program:fixed:0133,,fixed,frozen_nonadaptive,delta,raw_1min,temporal_program:temporal_program:delta,temporal_program:temporal_program:delta:raw_1min,['ret_1m'],9202,,,development,temporal_program,delta,4,9284950,root_sample,"{'field': 'ret_1m', 'other': 'low', 'window': 15, 'state': 'evt_uplimit_active'}",allow,no blocked field/primitive combination detected,True,True,,-0.1591387774818044,0.16154117843940838,55,0.03636363636363636,0.08237169273310656,0.011106996782304975,0.13736906378848665,0.9377593360995851,258,0.3744774518407778,0.02749042179918195,0.14170456501056553,True,0.1092676092657546,0.7871469356224519,4,375,"{'signal_quality': 0.13736906378848665, 'cost_adjusted_quality': 0.1364328701588847, 'turnover': 0.3744774518407778, 'worst_time_block_quality': 0.1092676092657546, 'stability': 0.7871469356224519, 'concentration': 0.02749042179918195, 'benchmark_increment': 0.11363148301259031, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.5238448759362534,1,0.13736906378848665,0.1364328701588847,0.3744774518407778,0.1092676092657546,0.7871469356224519,0.02749042179918195,0.11363148301259031,4.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
b1s_temporal_program_0100,temporal_program,"CSRank(PathShape($close,15))","CSRank(PathShape($close,15))",c62dfe40fe6e9d2e3a823e4c527aba27c91aa878239054b6f7a209a69497f2b8,c62dfe40fe6e9d2e3a823e4c527aba27c91aa878239054b6f7a209a69497f2b8,b1s/temporal_program:fixed:0100,,fixed,frozen_nonadaptive,pathshape,raw_1min,temporal_program:temporal_program:pathshape,temporal_program:temporal_program:pathshape:raw_1min,['close'],9202,,,development,temporal_program,pathshape,4,9284917,root_sample,"{'field': 'close', 'other': 'amount_yuan', 'window': 15, 'state': 'ctx_sent_lb_2_num'}",allow,no blocked field/primitive combination detected,True,True,,-0.1571400051330344,0.15888200411555387,55,0.03636363636363636,0.1012811411822804,0.01365674629104273,0.13037278240259065,0.941908713692946,287,0.14921849429697365,0.0273650990121821,0.14054390132780326,True,0.13344037594038266,0.8868301924515537,4,366,"{'signal_quality': 0.13037278240259065, 'cost_adjusted_quality': 0.1299997361668482, 'turnover': 0.14921849429697365, 'worst_time_block_quality': 0.13344037594038266, 'stability': 0.8868301924515537, 'concentration': 0.0273650990121821, 'benchmark_increment': 0.11247081932982804, 'complexity': 4.0, 'behaviour_novelty': 1.0}",True,[],0.5516279767464385,1,0.13037278240259065,0.1299997361668482,0.14921849429697365,0.13344037594038266,0.8868301924515537,0.0273650990121821,0.11247081932982804,4.0,1.0,,,,FROZEN_RESEARCH_ONLY_NO_PROMOTION,False,False
