access_roles,adaptive_descendant_cap,admission,behavior_identity,candidate_id,canonical_expression,canonical_identity,claimed_state_field_id,condition_field_ids,cost_adjusted_reward,declared_field_ids,development_increment_positive,episode_policy,event_tier,exact_identity,exposure_ledger_required,expression,field_ids,forbidden_read_count,frozen_mechanism_id,generator_version,is_matched_control,legal,market_vote_policy,matched_control_id,matched_increment,maturity_contract_registered,maturity_rule,operator_family,operator_paths,positive_time_blocks,proposal_origin,rank_ic_hit_rate,rank_ic_mean,representation_ids,requires_intrabar_order,reward,route_id,seed,seed_set,source_field_ids,state_source_expression,state_support_unit,strict,support,support_unit,support_units,survivor,tier_c_descendants_allowed,top_symbol_share,turnover,typed_route_decision,typed_route_reason,typed_route_rejection_code,uses_future_revision,vote_policy
['development'],,True,e9dd78eb159138a74419f335,uc_minute_static_1729_00000,"CSRank(Add(ZScore($high),ZScore($low)))",3180e600f624e883b292efec9bbc3412297e2db1ae7d0d2fc29eaa04f1889c34,,[],-0.0305286619088905,"['high', 'low']",True,,,5ab854f00c6f539b402a81516558a6ca4595dcf9065e93a669bf3a3682db7bf6,True,"CSRank(Add(ZScore($high),ZScore($low)))","['high', 'low']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_minute_static_1729_00000_control,3.528280445390386e-05,False,bar_close,Arithmetic,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[0]:ZScore', 'root.CSRank[0].Add[1]:ZScore']",1,registry_root,0.375,-0.03047261170042321,"['cn.rep.a163d3befca931633a6185b7eaf5c35b', 'cn.rep.a24282e2c82e94c62dab47348534b71d']",False,-0.0305286619088905,MINUTE_STATIC,1729,seed_a,"['cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b', 'cn.sf.155ca942c67e3b7985fdca8bf70262e2']",,,False,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.02242008338691675,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,True,b5b0fbfa115adc13d204e12c,uc_minute_static_1729_00000_control,CSRank($high),6273b4b2de3ccc466acea749cf04630685031596346bc377ad35e84088a71434,,[],-0.030563944713344404,"['high', 'low']",False,,,ebd6524edae62e6bfd813354888a3a55a58fba9c8f098833fc7c39d9540732b5,True,CSRank($high),"['high', 'low']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_minute_static_1729_00000,,False,bar_close,Arithmetic,['root:CSRank'],1,matched_control,0.375,-0.030507857224996954,"['cn.rep.a163d3befca931633a6185b7eaf5c35b', 'cn.rep.a24282e2c82e94c62dab47348534b71d']",False,-0.030563944713344404,MINUTE_STATIC,1729,seed_a,"['cn.sf.e63e0162f9ee5a1cc0f4d7b09b578a5b', 'cn.sf.155ca942c67e3b7985fdca8bf70262e2']",,,False,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.022434995338980215,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
['development'],,False,f99c71169e8ed047562b6776,uc_minute_static_1729_00001,"CSRank(Add(ZScore($amount),ZScore($close)))",aae251332d2727df60c56e185d5adc65f1a67ff00de76ecf80c554bc95a43412,,[],-0.036741542579309026,"['amount', 'close']",False,,,363294d225268bfb2776c7b4a7ef0435e655d0be76e61261af19cb899197d0b2,True,"CSRank(Add(ZScore($amount),ZScore($close)))","['amount', 'close']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_minute_static_1729_00001_control,-0.004255807315195662,False,bar_close,Arithmetic,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[0]:ZScore', 'root.CSRank[0].Add[1]:ZScore']",1,registry_root,0.375,-0.036492859859220975,"['cn.rep.e1a6c7e4ed4d3bdd8b53a3bda3fa28d9', 'cn.rep.f2107e4504bd106fcf3ccc678d1c96c8']",False,-0.036741542579309026,MINUTE_STATIC,1729,seed_a,"['cn.sf.621923f2d222470d1900a03583de5059', 'cn.sf.d40f8f20500150cfff77216ced9c2922']",,,False,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.09947308803522041,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,False,02ea2f945a0f1ba426b1d0f6,uc_minute_static_1729_00001_control,CSRank($amount),be36efd0ea0257a9c69788ec55e38b81604bf7baebee3106a63422bcb7169841,,[],-0.032485735264113365,"['amount', 'close']",False,,,e6bf0656f8d329da6380c1ea6f53a70fb18f0f995702bbdc9832c4bd9a6c06f7,True,CSRank($amount),"['amount', 'close']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_minute_static_1729_00001,,False,bar_close,Arithmetic,['root:CSRank'],1,matched_control,0.375,-0.03191087268016392,"['cn.rep.e1a6c7e4ed4d3bdd8b53a3bda3fa28d9', 'cn.rep.f2107e4504bd106fcf3ccc678d1c96c8']",False,-0.032485735264113365,MINUTE_STATIC,1729,seed_a,"['cn.sf.621923f2d222470d1900a03583de5059', 'cn.sf.d40f8f20500150cfff77216ced9c2922']",,,False,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.2299450335797796,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
['development'],,True,f931a332867ba07dbfbe38af,uc_minute_static_1729_00002,"CSRank(Add(ZScore($ret_1m),ZScore($vwap)))",f1d4601537838ea1c4a32ef2f07a7341b0feb9f0909fd597055d435fc4645fe9,,[],-0.16596345747689706,"['ret_1m', 'vwap']",True,,,2e3e4c7fc211f49f2dc1b971b78f6664533d189fb047c068010058afb2525a9b,True,"CSRank(Add(ZScore($ret_1m),ZScore($vwap)))","['ret_1m', 'vwap']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_minute_static_1729_00002_control,0.02225319605499415,False,bar_close,Arithmetic,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[0]:ZScore', 'root.CSRank[0].Add[1]:ZScore']",0,registry_root,0.0,-0.16539062519007774,"['cn.rep.92264a877f9fcf2b53483a2833631e12', 'cn.rep.83d251a9f86f7e4fec75b8902aaa881b']",False,-0.16596345747689706,MINUTE_STATIC,1729,seed_a,"['cn.sf.7ac67c3e2be8e149c3c02a4842c21173', 'cn.sf.b4279506efdad23a752311a627c7060d']",,,True,4547,stock-minute cross-section,8,True,,0.0017594018033868484,0.22913291472773012,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,True,9af28d8697fdda8e236f4d3e,uc_minute_static_1729_00002_control,CSRank($ret_1m),7e5f500bd764363118891a83ec2f38aed6c196341e41d6637f3169472ef7d64f,,[],-0.1882166535318912,"['ret_1m', 'vwap']",False,,,355ad82f5d935487795e551270cb019dc3904bb7605a317de71c1652f9471a44,True,CSRank($ret_1m),"['ret_1m', 'vwap']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_minute_static_1729_00002,,False,bar_close,Arithmetic,['root:CSRank'],0,matched_control,0.0,-0.18741335464337233,"['cn.rep.92264a877f9fcf2b53483a2833631e12', 'cn.rep.83d251a9f86f7e4fec75b8902aaa881b']",False,-0.1882166535318912,MINUTE_STATIC,1729,seed_a,"['cn.sf.7ac67c3e2be8e149c3c02a4842c21173', 'cn.sf.b4279506efdad23a752311a627c7060d']",,,True,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.3213195554075551,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
['development'],,False,673d32fcb27db8b6b41b6351,uc_minute_static_1729_00003,"CSRank(Add(ZScore($low),ZScore($pct_chg)))",fe495e3faa2956c93e4b92aeeefe50b0653ac473aa034a5a7d56ec8d6b5fc6f1,,[],-0.16327337201124612,"['low', 'pct_chg']",False,,,175525bb6b28ed4aad94a094e77f8a537037597b9849b98656d720bf502eb897,True,"CSRank(Add(ZScore($low),ZScore($pct_chg)))","['low', 'pct_chg']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_minute_static_1729_00003_control,-0.13279672781789315,False,bar_close,Arithmetic,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[0]:ZScore', 'root.CSRank[0].Add[1]:ZScore']",0,registry_root,0.0,-0.1627018711002278,"['cn.rep.a24282e2c82e94c62dab47348534b71d', 'cn.rep.ff25d250e767d497a03a512194193e34']",False,-0.16327337201124612,MINUTE_STATIC,1729,seed_a,"['cn.sf.155ca942c67e3b7985fdca8bf70262e2', 'cn.sf.e175250817b067c80c690ce8e2ea6e72']",,,False,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.22860036440732906,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,False,a6194c45e2ee8a14a54ab949,uc_minute_static_1729_00003_control,CSRank($low),e2fa7b4b5e407d519817bb039715e17f1e99af6f69c5c2fc5c1b4eb6aae865b4,,[],-0.030476644193352973,"['low', 'pct_chg']",False,,,d83f35688e9d0d01e7675c5696d07bf7f689f8beba15bc21c712920299ad87bc,True,CSRank($low),"['low', 'pct_chg']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_minute_static_1729_00003,,False,bar_close,Arithmetic,['root:CSRank'],1,matched_control,0.375,-0.030420696190904248,"['cn.rep.a24282e2c82e94c62dab47348534b71d', 'cn.rep.ff25d250e767d497a03a512194193e34']",False,-0.030476644193352973,MINUTE_STATIC,1729,seed_a,"['cn.sf.155ca942c67e3b7985fdca8bf70262e2', 'cn.sf.e175250817b067c80c690ce8e2ea6e72']",,,False,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.022379200979489897,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
['development'],,False,99afa6916a2b4f604cfb10e2,uc_firstn_path_1733_00000,"CSRank(Add($m1_first15_bars,Sign(Delta($pct_chg,5))))",28c755d2840e841e20f545812c5e1364920eb6d07f1ce67af285b80536d4a963,,[],-0.05441259521712387,"['m1_first15_bars', 'pct_chg']",False,,,08fa047116fb4693fd736f733770d2f8b5e389bde3c9a1df74523161857c916e,True,"CSRank(Add($m1_first15_bars,Sign(Delta($pct_chg,5))))","['m1_first15_bars', 'pct_chg']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_firstn_path_1733_00000_control,nan,False,firstN end timestamp,SignedPath,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[1]:Sign', 'root.CSRank[0].Add[1].Sign[0]:Delta']",1,registry_root,0.25,-0.05366903784989924,"['cn.rep.cb3a176ac889b234ad004bd27bd64764', 'cn.rep.ff25d250e767d497a03a512194193e34']",False,-0.05441259521712387,FIRSTN_PATH,1733,seed_a,"['cn.sf.ae498b3396af7de21385c5242da24be9', 'cn.sf.e175250817b067c80c690ce8e2ea6e72']",,,False,2296,stock-session after firstN maturity,4,False,,0.0017421602787456446,0.297422946889853,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,False,6258a12a9645a78f8ad0cbd1,uc_firstn_path_1733_00000_control,CSRank($m1_first15_bars),c9c172a0fc4d6472cb6a69d5d32c26d37b3d64f405859cdce4b6d4df4adb136f,,[],nan,"['m1_first15_bars', 'pct_chg']",False,,,9fcc2d66cfe1f0b8af3e7a722e34110251dfbee55735c43a9e14daa40593a0c9,True,CSRank($m1_first15_bars),"['m1_first15_bars', 'pct_chg']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_firstn_path_1733_00000,,False,firstN end timestamp,SignedPath,['root:CSRank'],0,matched_control,nan,nan,"['cn.rep.cb3a176ac889b234ad004bd27bd64764', 'cn.rep.ff25d250e767d497a03a512194193e34']",False,nan,FIRSTN_PATH,1733,seed_a,"['cn.sf.ae498b3396af7de21385c5242da24be9', 'cn.sf.e175250817b067c80c690ce8e2ea6e72']",,,False,2296,stock-session after firstN maturity,0,False,,0.0017421602787456446,1.2022864393002242e-05,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
