candidate_file,row_number,candidate_id,expression_hash,fields,field_lanes,missing_schema_fields,blocked_or_future_fields,signal_nonnull_sum,effective_signal_used,decision,blockers
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,1,,fe648cb0a9da7984904696d8,evt_uplimit_active,event_state,,,7506,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,2,,fe648cb0a9da7984904696d8,evt_uplimit_active,event_state,,,7506,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,3,,fe648cb0a9da7984904696d8,evt_uplimit_active,event_state,,,7506,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,4,,fe648cb0a9da7984904696d8,evt_uplimit_active,event_state,,,7506,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,5,,f965906766b187f89928b48d,evt_uplimit_type_code,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,6,,f965906766b187f89928b48d,evt_uplimit_type_code,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,7,,f965906766b187f89928b48d,evt_uplimit_type_code,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,8,,f965906766b187f89928b48d,evt_uplimit_type_code,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,9,,eeb6171e8ae069ddb72da088,evt_uplimit_auction_money,event_state,,,40,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,10,,eeb6171e8ae069ddb72da088,evt_uplimit_auction_money,event_state,,,40,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,11,,eeb6171e8ae069ddb72da088,evt_uplimit_auction_money,event_state,,,40,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,12,,eeb6171e8ae069ddb72da088,evt_uplimit_auction_money,event_state,,,40,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,13,,e99511a5c5d00ffd7966fead,evt_uplimit_auction_buy,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,14,,e99511a5c5d00ffd7966fead,evt_uplimit_auction_buy,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,15,,e99511a5c5d00ffd7966fead,evt_uplimit_auction_buy,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,16,,e99511a5c5d00ffd7966fead,evt_uplimit_auction_buy,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,17,,e7b39b5dce7299f23f169f87,evt_uplimit_amount,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,18,,e7b39b5dce7299f23f169f87,evt_uplimit_amount,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,19,,e7b39b5dce7299f23f169f87,evt_uplimit_amount,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,20,,e7b39b5dce7299f23f169f87,evt_uplimit_amount,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,21,,e1d31499bb0e99cb9284e4c4,evt_uplimit_fd_close,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,22,,e1d31499bb0e99cb9284e4c4,evt_uplimit_fd_close,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,23,,e1d31499bb0e99cb9284e4c4,evt_uplimit_fd_close,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,24,,e1d31499bb0e99cb9284e4c4,evt_uplimit_fd_close,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,25,,da9b2d92991b98c3dde77526,evt_uplimit_auction_buy,event_state,,,40,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,26,,da9b2d92991b98c3dde77526,evt_uplimit_auction_buy,event_state,,,40,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,27,,da9b2d92991b98c3dde77526,evt_uplimit_auction_buy,event_state,,,40,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,28,,da9b2d92991b98c3dde77526,evt_uplimit_auction_buy,event_state,,,40,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,29,,d04a40a262d710a15ba4ac67,evt_uplimit_auction_money,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,30,,d04a40a262d710a15ba4ac67,evt_uplimit_auction_money,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,31,,d04a40a262d710a15ba4ac67,evt_uplimit_auction_money,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,32,,d04a40a262d710a15ba4ac67,evt_uplimit_auction_money,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,33,,cd7a92e7dc580e4285faffea,evt_uplimit_age_min,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,34,,cd7a92e7dc580e4285faffea,evt_uplimit_age_min,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,35,,cd7a92e7dc580e4285faffea,evt_uplimit_age_min,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,36,,cd7a92e7dc580e4285faffea,evt_uplimit_age_min,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,37,,cc5a67f72748b552edbe73b8,evt_uplimit_auction_turnover,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,38,,cc5a67f72748b552edbe73b8,evt_uplimit_auction_turnover,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,39,,cc5a67f72748b552edbe73b8,evt_uplimit_auction_turnover,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,40,,cc5a67f72748b552edbe73b8,evt_uplimit_auction_turnover,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,41,,c9937ce3709ec284768f38fb,evt_uplimit_type_code,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,42,,c9937ce3709ec284768f38fb,evt_uplimit_type_code,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,43,,c9937ce3709ec284768f38fb,evt_uplimit_type_code,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,44,,c9937ce3709ec284768f38fb,evt_uplimit_type_code,event_state,,,100,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,45,,bc57ab5e618048783a7e646b,evt_uplimit_auction_offer,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,46,,bc57ab5e618048783a7e646b,evt_uplimit_auction_offer,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,47,,bc57ab5e618048783a7e646b,evt_uplimit_auction_offer,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,48,,bc57ab5e618048783a7e646b,evt_uplimit_auction_offer,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,49,,bb8cea2077b385b35a40c3b6,evt_uplimit_fd_max,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,50,,bb8cea2077b385b35a40c3b6,evt_uplimit_fd_max,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,51,,bb8cea2077b385b35a40c3b6,evt_uplimit_fd_max,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,52,,bb8cea2077b385b35a40c3b6,evt_uplimit_fd_max,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,53,,b27e2da0f48c839ac209ee62,evt_uplimit_fd_max,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,54,,b27e2da0f48c839ac209ee62,evt_uplimit_fd_max,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,55,,b27e2da0f48c839ac209ee62,evt_uplimit_fd_max,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,56,,b27e2da0f48c839ac209ee62,evt_uplimit_fd_max,event_state,,,86,true,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,57,,af8849f797f7a86b5617def2,evt_uplimit_active,event_state,,,7506,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,58,,af8849f797f7a86b5617def2,evt_uplimit_active,event_state,,,7506,true,,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,59,,af8849f797f7a86b5617def2,evt_uplimit_active,event_state,,,7506,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,60,,af8849f797f7a86b5617def2,evt_uplimit_active,event_state,,,7506,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,61,,af7e57ed2cf5764a877878f9,evt_uplimit_fd_close,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,62,,af7e57ed2cf5764a877878f9,evt_uplimit_fd_close,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,63,,af7e57ed2cf5764a877878f9,evt_uplimit_fd_close,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,64,,af7e57ed2cf5764a877878f9,evt_uplimit_fd_close,event_state,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,65,,fed8dc046ba8319466e7860c,amount|ctx_sent_lt5_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,66,,fed8dc046ba8319466e7860c,amount|ctx_sent_lt5_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,67,,fed8dc046ba8319466e7860c,amount|ctx_sent_lt5_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,68,,fed8dc046ba8319466e7860c,amount|ctx_sent_lt5_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,69,,fc7fd963d6550eb481db86ba,amount|ctx_sent_up_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,70,,fc7fd963d6550eb481db86ba,amount|ctx_sent_up_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,71,,fc7fd963d6550eb481db86ba,amount|ctx_sent_up_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,72,,fc7fd963d6550eb481db86ba,amount|ctx_sent_up_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,73,,fac3e9001e38623391801c98,amount|ctx_sent_lb_h_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,74,,fac3e9001e38623391801c98,amount|ctx_sent_lb_h_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,75,,fac3e9001e38623391801c98,amount|ctx_sent_lb_h_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,76,,fac3e9001e38623391801c98,amount|ctx_sent_lb_h_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,77,,f3bb4f9a3da49d763f1080df,amount|ctx_ths_hot_rank_diff,direct_formula|lagged_context,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,78,,f3bb4f9a3da49d763f1080df,amount|ctx_ths_hot_rank_diff,direct_formula|lagged_context,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,79,,f3bb4f9a3da49d763f1080df,amount|ctx_ths_hot_rank_diff,direct_formula|lagged_context,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,80,,f3bb4f9a3da49d763f1080df,amount|ctx_ths_hot_rank_diff,direct_formula|lagged_context,,,0,false,,primary_direction_not_reproduced
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,81,,f3417e07ee26914b9699495f,amount|ctx_sent_zb_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,82,,f3417e07ee26914b9699495f,amount|ctx_sent_zb_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,83,,f3417e07ee26914b9699495f,amount|ctx_sent_zb_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,84,,f3417e07ee26914b9699495f,amount|ctx_sent_zb_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,85,,eb5dc4aa2f20770424378271,amount|ctx_sent_lb_2_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,86,,eb5dc4aa2f20770424378271,amount|ctx_sent_lb_2_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
D:\ChengboRemote\workspace\alpha_pit_true1min_engine_20260624_182909_bea5eacbe591\runtime\phase3ct_augmented_hybrid_bp_r3b_20260625\phase3bp_candidate_horizon_aggregate.csv,87,,eb5dc4aa2f20770424378271,amount|ctx_sent_lb_2_num,direct_formula|lagged_context,,,207055,true,,future_signal_wrong_lag_too_strong
