candidate_id,expression_hash,generator_arm,factor_lane,expression,split,horizon_min,curve_count,day_count,net_mean_return,raw_mean_return,net_hit_rate,minute_sortino,day_sortino,day_mcmc_sortino_p25,day_mcmc_sortino_median,day_mcmc_prob_sortino_gt_0,max_drawdown,mean_one_way_turnover
phase3bp_00105,c0a7b4180fa546725dfc4b2e,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,equal_weight_horizon_sleeves,30,30,-0.0006529784,1.80862e-05,0.13333333,-0.73700772,-0.73700772,-0.79808462,-0.74647364,0,-0.02030812,0.67106458
phase3bp_00105,c0a7b4180fa546725dfc4b2e,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,1,30,30,-0.0006983681,-2.73035e-05,0,-0.95657356,-0.95657356,-0.96658589,-0.95814937,0,-0.02074093,0.67106458
phase3bp_00105,c0a7b4180fa546725dfc4b2e,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,5,30,30,-0.0006583835,1.26811e-05,0.06666667,-0.76963551,-0.76963551,-0.83036169,-0.78188209,0,-0.01971855,0.67106458
phase3bp_00105,c0a7b4180fa546725dfc4b2e,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,15,30,30,-0.0005865839,8.44807e-05,0.26666667,-0.55036752,-0.55036752,-0.65021519,-0.56031747,0.00166667,-0.02132938,0.67106458
phase3bp_00105,c0a7b4180fa546725dfc4b2e,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,30,30,30,-0.000668578,2.4866e-06,0.16666667,-0.54374336,-0.54374336,-0.64872784,-0.54778012,0.00333333,-0.0234976,0.67106458
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,equal_weight_horizon_sleeves,82,82,-0.0006915358,-2.23769e-05,0.17073171,-0.65945465,-0.65945465,-0.70535559,-0.66475877,0,-0.05517819,0.66915895
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,1,82,82,-0.0007151842,-4.60253e-05,0.01219512,-0.93730923,-0.93730923,-0.94654108,-0.93932044,0,-0.05698114,0.66915895
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,5,82,82,-0.0007650639,-9.59049e-05,0.09756098,-0.79359372,-0.79359372,-0.82349516,-0.79606345,0,-0.06084542,0.66915895
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,15,82,82,-0.0006255002,4.36587e-05,0.25609756,-0.49106636,-0.49106636,-0.57985599,-0.51179971,0.00166667,-0.05447452,0.66915895
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,30,82,82,-0.0006603951,8.7639e-06,0.30487805,-0.39537644,-0.39537644,-0.46597202,-0.39806054,0,-0.05440187,0.66915895
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,equal_weight_horizon_sleeves,28,28,-0.0006107381,6.18632e-05,0.10714286,-0.71965606,-0.71965606,-0.77360071,-0.7371928,0,-0.01696541,0.67260131
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,1,28,28,-0.0006033466,6.92547e-05,0.03571429,-0.85975101,-0.85975101,-0.93801135,-0.86447358,0,-0.01675934,0.67260131
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,5,28,28,-0.000346182,0.0003264193,0.25,-0.50168747,-0.50168747,-0.61901342,-0.52600407,0.00666667,-0.01025516,0.67260131
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,15,28,28,-0.000799809,-0.0001272077,0.17857143,-0.62520549,-0.62520549,-0.68763433,-0.63268471,0,-0.0221697,0.67260131
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,30,28,28,-0.0006936148,-2.10135e-05,0.28571429,-0.48081226,-0.48081226,-0.55611286,-0.48343571,0.00333333,-0.02356978,0.67260131
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,equal_weight_horizon_sleeves,29,29,-0.0006905021,-2.73896e-05,0.10344828,-0.75694652,-0.75694652,-0.82949279,-0.77094728,0,-0.02086141,0.66311252
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,1,29,29,-0.0006746452,-1.15327e-05,0,-0.95263553,-0.95263553,-0.96354623,-0.95490278,0,-0.0193817,0.66311252
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,5,29,29,-0.0006325627,3.05498e-05,0.06896552,-0.74888841,-0.74888841,-0.80967061,-0.7604689,0,-0.01846944,0.66311252
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,15,29,29,-0.0006509459,1.21666e-05,0.20689655,-0.60525324,-0.60525324,-0.70193623,-0.62530634,0,-0.02160028,0.66311252
phase3bp_00107,bad2dac6f562c7a32403a4fc,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,30,29,29,-0.0008038546,-0.0001407421,0.13793103,-0.59243316,-0.59243316,-0.68526175,-0.59874502,0.00333333,-0.02672608,0.66311252
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",train,equal_weight_horizon_sleeves,94,94,-0.0007206013,-0.0001085475,0.19148936,-0.62551138,-0.62551138,-0.67145273,-0.62941759,0,-0.06556172,0.61205387
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",train,1,94,94,-0.0006579228,-4.5869e-05,0.0106383,-0.92802443,-0.92802443,-0.93849376,-0.930053,0,-0.05999344,0.61205387
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",train,5,94,94,-0.0007643687,-0.0001523148,0.12765957,-0.69462351,-0.69462351,-0.73249428,-0.6993206,0,-0.06938615,0.61205387
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",train,15,94,94,-0.0007146391,-0.0001025853,0.25531915,-0.51484769,-0.51484769,-0.58749505,-0.53450088,0,-0.06666653,0.61205387
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",train,30,94,94,-0.0007454747,-0.0001334209,0.30851064,-0.41096308,-0.41096308,-0.47728578,-0.41774399,0,-0.06788649,0.61205387
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",validation,equal_weight_horizon_sleeves,32,32,-0.0007661141,-0.0001367306,0.125,-0.65335447,-0.65335447,-0.72577492,-0.67080125,0,-0.02424096,0.62938357
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",validation,1,32,32,-0.000596162,3.32215e-05,0,-0.91778798,-0.91778798,-0.93589289,-0.92221754,0,-0.01890299,0.62938357
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",validation,5,32,32,-0.0005028426,0.0001265409,0.28125,-0.5666008,-0.5666008,-0.65073995,-0.57177545,0,-0.01597633,0.62938357
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",validation,15,32,32,-0.0009492829,-0.0003198993,0.15625,-0.57075529,-0.57075529,-0.66262233,-0.59239556,0,-0.02996959,0.62938357
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",validation,30,32,32,-0.001016169,-0.0003867854,0.25,-0.4864729,-0.4864729,-0.56108975,-0.50418387,0.00166667,-0.03337278,0.62938357
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",holdout,equal_weight_horizon_sleeves,31,31,-0.0006212834,-6.086e-07,0.06451613,-0.74470714,-0.74470714,-0.81109758,-0.76373301,0,-0.01908736,0.62067478
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",holdout,1,31,31,-0.0005974134,2.32613e-05,0,-0.96695579,-0.96695579,-0.97336736,-0.96826729,0,-0.01835519,0.62067478
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",holdout,5,31,31,-0.0006372636,-1.65888e-05,0.12903226,-0.77519852,-0.77519852,-0.81357774,-0.77353594,0,-0.01957185,0.62067478
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",holdout,15,31,31,-0.0005856948,3.498e-05,0.22580645,-0.55782438,-0.55782438,-0.65729398,-0.57147961,0.00166667,-0.01912429,0.62067478
phase3bp_00089,e4885ebf1544e8814e331e19,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",holdout,30,31,31,-0.0006647617,-4.40869e-05,0.22580645,-0.55320307,-0.55320307,-0.66380039,-0.57028814,0.005,-0.02209374,0.62067478
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",train,equal_weight_horizon_sleeves,82,82,-0.0006761804,-4.03305e-05,0.19512195,-0.66463368,-0.66463368,-0.7173605,-0.67099612,0,-0.05398723,0.63584993
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",train,1,82,82,-0.0006685181,-3.26682e-05,0,-0.94329304,-0.94329304,-0.95022925,-0.94459122,0,-0.05336254,0.63584993
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",train,5,82,82,-0.0007581182,-0.0001222682,0.08536585,-0.79276303,-0.79276303,-0.826474,-0.7980047,0,-0.06031038,0.63584993
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",train,15,82,82,-0.0006442088,-8.3589e-06,0.25609756,-0.53458224,-0.53458224,-0.61931622,-0.54812816,0,-0.05617361,0.63584993
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",train,30,82,82,-0.0006338767,1.9732e-06,0.30487805,-0.40428845,-0.40428845,-0.4829423,-0.41747303,0.00166667,-0.05406483,0.63584993
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",validation,equal_weight_horizon_sleeves,28,28,-0.0007799093,-0.000137161,0.07142857,-0.69741632,-0.69741632,-0.73923801,-0.70653781,0,-0.02161798,0.6427483
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",validation,1,28,28,-0.0006557701,-1.30218e-05,0,-0.93102535,-0.93102535,-0.94579374,-0.93497654,0,-0.01820084,0.6427483
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",validation,5,28,28,-0.0005040239,0.0001387244,0.28571429,-0.58673028,-0.58673028,-0.65050417,-0.58859852,0,-0.01474407,0.6427483
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",validation,15,28,28,-0.0009688525,-0.0003261042,0.25,-0.6001762,-0.6001762,-0.65680966,-0.60866925,0,-0.02679971,0.6427483
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",validation,30,28,28,-0.0009909907,-0.0003482424,0.25,-0.50252033,-0.50252033,-0.565984,-0.51777738,0,-0.02898948,0.6427483
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",holdout,equal_weight_horizon_sleeves,29,29,-0.0006322294,5.7006e-06,0.13793103,-0.745509,-0.745509,-0.79806811,-0.74727975,0,-0.01827996,0.63793
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",holdout,1,29,29,-0.0006201953,1.77347e-05,0,-0.96521255,-0.96521255,-0.97071594,-0.96639396,0,-0.01783077,0.63793
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",holdout,5,29,29,-0.0006022868,3.56432e-05,0.13793103,-0.75270676,-0.75270676,-0.80605523,-0.76156707,0,-0.0173242,0.63793
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",holdout,15,29,29,-0.0005935449,4.43851e-05,0.24137931,-0.60011494,-0.60011494,-0.68469998,-0.61657282,0,-0.01875232,0.63793
phase3bp_00108,b69c81e209d78548623d085c,,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",holdout,30,29,29,-0.0007128905,-7.49605e-05,0.24137931,-0.55573014,-0.55573014,-0.65126578,-0.56362599,0.00333333,-0.02297275,0.63793
phase3bp_00093,e1a686878b947a8ce2f6222a,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,equal_weight_horizon_sleeves,94,94,-0.0007679757,-0.0001293287,0.18085106,-0.63078556,-0.63078556,-0.68092692,-0.64081697,0,-0.06972338,0.63864699
phase3bp_00093,e1a686878b947a8ce2f6222a,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,1,94,94,-0.0006764701,-3.78231e-05,0.0212766,-0.92486766,-0.92486766,-0.93523979,-0.92647847,0,-0.06163226,0.63864699
phase3bp_00093,e1a686878b947a8ce2f6222a,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,5,94,94,-0.0007582483,-0.0001196014,0.13829787,-0.7012677,-0.7012677,-0.73943037,-0.70617721,0,-0.0688494,0.63864699
phase3bp_00093,e1a686878b947a8ce2f6222a,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,15,94,94,-0.00077634,-0.000137693,0.20212766,-0.51088419,-0.51088419,-0.5806412,-0.51955828,0,-0.0729166,0.63864699
phase3bp_00093,e1a686878b947a8ce2f6222a,,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,30,94,94,-0.0008608444,-0.0002221974,0.31914894,-0.43505449,-0.43505449,-0.49502729,-0.44234213,0.00166667,-0.07796967,0.63864699
