run_id,field_id,source_field_id,source_family,allowed_routes,status,blocked_reason
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first15_vwap,cn.sf.e99e04d5947ea206d85df7a10e8639c3,firstN,FIRSTN_PATH,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first15_vwap_return_vs_open,cn.sf.d85236653b6ff387ad0f8166bad2b2da,firstN,FIRSTN_PATH,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first30_last_close,cn.sf.28bdc6fa6eae1bb091fe3fdbdc2292e1,firstN,FIRSTN_PATH,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first30_last_return_vs_open,cn.sf.516fa273abbb897d5de04c0f931e5ea4,firstN,FIRSTN_PATH,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first30_range,cn.sf.65516ece64c223d650dce2a7dc49f5bb,firstN,FIRSTN_PATH,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first30_vol,cn.sf.6a584ae9e12d8935d9cae4ab78c0713e,firstN,FIRSTN_PATH,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first30_vwap_return_vs_open,cn.sf.0d80b1d57da21ca516faeacce269c69a,firstN,FIRSTN_PATH,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first5_last_return_vs_open,cn.sf.74ec135277513e6994a5daef703391d8,firstN,FIRSTN_PATH,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first5_vol,cn.sf.5067e4d55d8d3551e4c465d41912885b,firstN,FIRSTN_PATH,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,m1_first5_vwap,cn.sf.4c3888d084193fdf894714891603ed1b,firstN,FIRSTN_PATH,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_billboard_sell_ratio,cn.sf.379464703014cb7ba4b09a54bf5cc83d,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_hfq_float_market_cap_yuan,cn.sf.110a6284eff4d8ed5cc8f17a0057d742,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_hfq_is_st,cn.sf.f886a2e8bf9f1f1a3a416cd6bf403253,lagged_daily_context,MARKET_REGIME_CONDITION,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_hfq_pb,cn.sf.98b94046ec42578911c3ee9409a410a8,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_hfq_prev_is_limit_up,cn.sf.f12efe73909999d5d8349b0ab78003de,lagged_daily_context,MARKET_REGIME_CONDITION,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_holder_avg_hold_num,cn.sf.644a83b1a56f0f6332136c034558ced7,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_holder_holder_num_change,cn.sf.bced3fd81c3667f7bd8620609fb6aebd,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_lt5_num,cn.sf.5545cf7292f676a5cfb90f88b9f433cc,lagged_daily_context,MARKET_REGIME_CONDITION,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_mian_num,cn.sf.a9d8831cc96b748b8100449cc149eb31,lagged_daily_context,MARKET_REGIME_CONDITION,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_up_num,cn.sf.e2f11d5129b1712f34240d5c2cd2cb93,lagged_daily_context,MARKET_REGIME_CONDITION,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_sent_uplimit_num,cn.sf.dd75e56d8855a9c47293f6855726261a,lagged_daily_context,MARKET_REGIME_CONDITION,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_ths_hot_last_pct,cn.sf.35f3f0e2e61f2646695ef560fa4d3605,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_ths_hot_rank,cn.sf.7cdb6ce45f48cbb399cd5c01c5ef91d3,lagged_daily_context,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,NOT_WIRED,
cn_unified_capability_integration_discovery_v1_discovery_seed_b,ctx_zls_df_num,cn.sf.78a2115ee1fc8f097ef4ad089e83c268,lagged_daily_context,MARKET_REGIME_CONDITION,NOT_WIRED,
