run_id,route_id,qualified_field_count,wired_field_count,proposal_exposed_field_count,strict_exposed_field_count,survivor_field_count,untested_field_count,matched_control_completion_rate,forbidden_read_count,claim_ceiling
cn_unified_capability_integration_discovery_v1_discovery_seed_b,MINUTE_STATIC,11,10,10,4,0,1,1.0,0,DEVELOPMENT_EVIDENCE_ONLY
cn_unified_capability_integration_discovery_v1_discovery_seed_b,FIRSTN_PATH,41,26,26,6,0,15,1.0,0,DEVELOPMENT_EVIDENCE_ONLY
cn_unified_capability_integration_discovery_v1_discovery_seed_b,SLOW_CROSS_SECTIONAL_LEVEL,47,26,26,7,2,21,1.0,0,DEVELOPMENT_EVIDENCE_ONLY
cn_unified_capability_integration_discovery_v1_discovery_seed_b,SLOW_TEMPORAL_CHANGE,141,18,18,4,1,123,1.0,0,DEVELOPMENT_EVIDENCE_ONLY
cn_unified_capability_integration_discovery_v1_discovery_seed_b,DISCLOSURE_EVENT,4,4,4,2,0,0,1.0,0,DEVELOPMENT_EVIDENCE_ONLY
cn_unified_capability_integration_discovery_v1_discovery_seed_b,MARKET_REGIME_CONDITION,29,21,21,5,0,8,1.0,0,DEVELOPMENT_EVIDENCE_ONLY
cn_unified_capability_integration_discovery_v1_discovery_seed_b,INTRADAY_STATE_TRANSITION,14,14,14,8,0,0,1.0,0,DEVELOPMENT_EVIDENCE_ONLY
cn_unified_capability_integration_discovery_v1_discovery_seed_b,BROAD_EVENT_FROZEN_ENTRY,11,11,11,11,4,0,1.0,0,DEVELOPMENT_EVIDENCE_ONLY
