candidate_id,expression_hash,run,source_round,generator_arm,generator_route,source_generator,source_lane,factor_lane,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,phase3ca_proxy_quality,proxy_quality,aligned_ic_mean,spread_hit_rate,mean_one_way_turnover,fields,expression,train_reward,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,train_mean_one_way_turnover,validation_day_sortino,validation_day_mcmc_prob_gt_0,holdout_day_sortino,holdout_day_mcmc_prob_gt_0,inherited_blockers,train_reward_blockers,train_reward_decision,seed,round_id,parent_id,mutation_type,blocker_flags,validation_mcmc_prob_gt_0,holdout_mcmc_prob_gt_0
phase3cp_lt_event_00050,5f5de57bd90bc2c4cf410405,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,9b7cb4f44ecb642b25,71e8bba2dcda14dfc1,efef453aa773,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),60))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",-0.70315872,-0.44783206,-0.44783206,-0.6843683,-0.3402106,0.22451784,-0.56607896,0.025,0.78005762,0.9613048,0.735,-0.72049934,0.00166667,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.735,0.00166667
phase3cp_lt_event_00035,a1947bd86be29ff58f05818c,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,9b7cb4f44ecb642b25,71e8bba2dcda14dfc1,efef453aa773,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",-0.75209547,-0.49346649,-0.49346649,-0.73532131,-0.39694367,0.21277396,-0.60072241,0.00166667,0.78561879,0.0280884,0.52666667,-0.61967652,0.00502513,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.52666667,0.00502513
phase3cp_lt_event_00054,633f46a493351dfbff4fb116,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,66735011e77830c49a,1307d97b0a929d0cae,ebc1293b6bd1,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Mean(CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),60))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001))))),5))",-0.77576279,-0.54891131,-0.54891131,-0.77868963,-0.4437478,0.22399227,-0.64964337,0.00166667,0.74901398,-0.5460995,0.05666667,-0.63586506,0.02666667,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.05666667,0.02666667
phase3cp_lt_event_00039,4b61f182bfb7134749851fcb,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,66735011e77830c49a,1307d97b0a929d0cae,ebc1293b6bd1,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Mean(CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001))))),5))",-0.79550956,-0.54888404,-0.54888404,-0.82389096,-0.43426256,0.23504576,-0.63990924,0.00166667,0.76289167,-0.70151868,0.005,-0.58928794,0.055,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.005,0.055
phase3cp_lt_event_00053,5480427df40fffdb9999405b,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,66735011e77830c49a,1307d97b0a929d0cae,ebc1293b6bd1,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Mean(CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),60))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001))))),3))",-0.81606543,-0.60774544,-0.60774544,-0.74583503,-0.50705261,0.13799671,-0.70494779,0.00166667,0.7558095,-0.34095389,0.17085427,-0.48610563,0.14166667,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.17085427,0.14166667
phase3cp_lt_event_00047,02637c8351651b632a5a881d,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,cced4d5630efed27cf,58a1a3f15823f9fc3e,aa404c1d20dc,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),60))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),3))",-0.82928625,-0.5969705,-0.5969705,-0.74063952,-0.45833871,0.17016591,-0.6847435,0.005,0.78845853,-0.56961985,0.01333333,-0.67289766,0.01166667,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.01333333,0.01166667
phase3cp_lt_event_00038,142940fd433b54dd13c4ce2f,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,66735011e77830c49a,1307d97b0a929d0cae,ebc1293b6bd1,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Mean(CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001))))),3))",-0.83907469,-0.59690492,-0.59690492,-0.82186624,-0.53771213,0.20313235,-0.67737987,0,0.77644593,-0.38156871,0.12,-0.47561149,0.11352254,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.12,0.11352254
phase3cp_lt_event_00051,944e9a3e4f35d15a6493ebec,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,9b7cb4f44ecb642b25,71e8bba2dcda14dfc1,efef453aa773,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),60))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",-0.86107232,-0.59654009,-0.59654009,-0.86812983,-0.53554086,0.26453133,-0.67962393,0,0.79002404,-0.84528273,0,-0.79268892,0.00166667,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.0,0.00166667
phase3cp_lt_event_00036,9a2b24853a17e6410543093d,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,9b7cb4f44ecb642b25,71e8bba2dcda14dfc1,efef453aa773,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Wma(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",-0.87937631,-0.63507926,-0.63507926,-0.85178428,-0.6092077,0.21659796,-0.70245699,0,0.785527,-0.72976098,0.00166667,-0.76417058,0.00166667,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.00166667,0.00166667
phase3cp_lt_event_00032,63acefffab51255a534bc382,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,cced4d5630efed27cf,58a1a3f15823f9fc3e,aa404c1d20dc,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),3))",-0.89568393,-0.65373282,-0.65373282,-0.8130648,-0.55322283,0.16535441,-0.7360478,0,0.79754016,-0.58862982,0.02,-0.57904994,0.03333333,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.02,0.03333333
phase3cp_lt_event_00033,c807a3760ea9fb323b60287c,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,cced4d5630efed27cf,58a1a3f15823f9fc3e,aa404c1d20dc,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",-0.90535629,-0.66211011,-0.66211011,-0.84376298,-0.54914278,0.17465253,-0.74206081,0,0.7924571,-0.77940056,0,-0.6433854,0.01166667,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.0,0.01166667
phase3cp_lt_event_00048,e9e0d79952f2d1c637f93ae7,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,cced4d5630efed27cf,58a1a3f15823f9fc3e,aa404c1d20dc,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),60))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),5))",-0.96231557,-0.74211143,-0.74211143,-0.84845076,-0.57623886,0.16075238,-0.8119577,0,0.78953341,-0.77218796,0,-0.6758344,0.01,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.0,0.01
phase3cp_lt_event_00034,91472e1557336a299e14e5b1,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,cced4d5630efed27cf,58a1a3f15823f9fc3e,aa404c1d20dc,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),45))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",-0.97261497,-0.71945289,-0.71945289,-0.95395524,-0.77120352,0.26654337,-0.78634879,0,0.79154308,-0.70986314,0.00333333,-0.90065537,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.00333333,0.0
phase3cp_lt_event_00049,b252804335436f5bd6df8292,search_outputs,low_turnover_event_state/round1_targeted,event_state,phase3cp-low-turnover-event-state-probe,phase3cp_low_turnover_event_state_probe,phase3cp_low_turnover_event_state_probe,targeted_low_turnover_event_opening_state,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,cced4d5630efed27cf,58a1a3f15823f9fc3e,aa404c1d20dc,0.19139571,0.195,0.02785714,0.5317,0.48,,"CSRank(Mean(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),60))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))),8))",-1.02941845,-0.79702757,-0.79702757,-0.95975426,-0.79631613,0.21441982,-0.84713186,0,0.79225113,-0.63994363,0.03,-0.89859244,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_event_state/round1_targeted,,,,0.03,0.0
