candidate_id,route_id,expression,operator_family,seed,proposal_origin,matched_control_id,declared_field_ids,condition_field_ids,is_matched_control,vote_policy,maturity_contract_registered,exposure_ledger_required,access_roles,uses_future_revision,requires_intrabar_order,generator_version,skeleton_id,financial_hypothesis,input_roles,unit_signature,clock_contract,maturity_contract,control_ablation_rule,maximum_depth,support_unit,outer_mapping,search_role,claimed_state_field_id,state_source_expression,state_support_unit,pair_id,control_constructor_id,pair_mapping_portfolio_contract,pair_support_alignment_policy,pair_maturity_alignment_policy,allow_behavior_equivalence,pair_member_role,legal,typed_route_decision,typed_route_rejection_code,typed_route_reason,canonical_expression,canonical_identity,exact_identity,field_ids,source_field_ids,representation_ids,operator_paths,maturity_rule,generator_authority,constructor_profile,generation_attempt_index,generation_stream_id
cn.comp.c0ac297273e492d35f4e,INTRADAY_STATE_TRANSITION,"CSRank(Mul(Transition(Sign($ret_1m),-1,1),Delta($close,3)))",Transition,2026074219,typed_compositional_grammar_v2,cn.comp.c0ac297273e492d35f4e.control,"[""state_bar_return_sign"", ""close"", ""ret_1m""]",[],False,ONE_SUPPORT_UNIT_ONE_VOTE,False,True,"[""development""]",False,False,cn_unified_registry_driven_compositional_v2,cn.comp.v2.intraday_state_transition.transition_payload,state transition changes payload direction,"[""PRIMARY"", ""STATE_ONLY""]",dimensionless-gated,conservative_bar_observable_transition,transition bar close,remove_transition_gate,4,stock-state episode,cross_sectional,PRIMARY_SEARCH,state_bar_return_sign,Sign($ret_1m),stock-state episode,cn.pair.ef6a27256c533d7196a82611b204f34c,cn_compositional_same_fields_intraday_state_transition_v2,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,False,PRIMARY,True,ALLOW,,"registry, PIT, unit, route, maturity, control and access contracts passed","CSRank(Mul(Transition(Sign($ret_1m),-1,1),Delta($close,3)))",15ea7cb933197a29d12b5a7c094ce0e3109fd88dd505ba103fa0f4c5f9d12378,63fd2058066c49432a668443dd0a7efe9bad4183e2e2d6e06c9333f69830ab26,"[""close"", ""ret_1m"", ""state_bar_return_sign""]","[""cn.sf.d40f8f20500150cfff77216ced9c2922"", ""cn.sf.7ac67c3e2be8e149c3c02a4842c21173"", ""cn.sf.7ac67c3e2be8e149c3c02a4842c21173""]","[""cn.rep.f2107e4504bd106fcf3ccc678d1c96c8"", ""cn.rep.92264a877f9fcf2b53483a2833631e12"", ""cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f""]","[""root:CSRank"", ""root.CSRank[0]:Mul"", ""root.CSRank[0].Mul[0]:Transition"", ""root.CSRank[0].Mul[0].Transition[0]:Sign"", ""root.CSRank[0].Mul[1]:Delta""]",state transition observable from conservative bar evidence,RegistryDrivenGenerator,registry_compositional_v2,0,456e782b1f7934e26d65b73b95081ce977998123574562fd2e2d2ad213b79097
cn.comp.c0ac297273e492d35f4e.control,INTRADAY_STATE_TRANSITION,"CSRank(Add(ZScore(Delta($close,3)),Mul(0,Sign($ret_1m))))",Transition,2026074219,typed_compositional_grammar_v2,cn.comp.c0ac297273e492d35f4e,"[""state_bar_return_sign"", ""close"", ""ret_1m""]",[],True,CONTROL_NO_SEPARATE_VOTE,False,True,"[""development""]",False,False,cn_unified_registry_driven_compositional_v2,cn.comp.v2.intraday_state_transition.transition_payload,state transition changes payload direction,"[""PRIMARY"", ""STATE_ONLY""]",dimensionless-gated,conservative_bar_observable_transition,transition bar close,remove_transition_gate,4,stock-state episode,cross_sectional,PRIMARY_SEARCH,state_bar_return_sign,Sign($ret_1m),stock-state episode,cn.pair.ef6a27256c533d7196a82611b204f34c,cn_compositional_same_fields_intraday_state_transition_v2,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,False,CONTROL,True,ALLOW,,"registry, PIT, unit, route, maturity, control and access contracts passed","CSRank(Add(ZScore(Delta($close,3)),Mul(0,Sign($ret_1m))))",a98f35294b951cf56c6dbadaecf5616552763f613a5fb0f8bb1fdaf614a05ed5,79b071cd33ac4f4490c8041589ce325be16f8a5b04a65fe42856e2db583d393a,"[""close"", ""ret_1m"", ""state_bar_return_sign""]","[""cn.sf.d40f8f20500150cfff77216ced9c2922"", ""cn.sf.7ac67c3e2be8e149c3c02a4842c21173"", ""cn.sf.7ac67c3e2be8e149c3c02a4842c21173""]","[""cn.rep.f2107e4504bd106fcf3ccc678d1c96c8"", ""cn.rep.92264a877f9fcf2b53483a2833631e12"", ""cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f""]","[""root:CSRank"", ""root.CSRank[0]:Add"", ""root.CSRank[0].Add[0]:ZScore"", ""root.CSRank[0].Add[0].ZScore[0]:Delta"", ""root.CSRank[0].Add[1]:Mul"", ""root.CSRank[0].Add[1].Mul[1]:Sign""]",state transition observable from conservative bar evidence,RegistryDrivenGenerator,registry_compositional_v2,0,456e782b1f7934e26d65b73b95081ce977998123574562fd2e2d2ad213b79097
cn.comp.d06ed36e9ad4fe770e54,INTRADAY_STATE_TRANSITION,"Mul(Persistence(Positive(Sign($intraday_ret_from_open)),5),Sign($open))",Transition,2026074219,typed_compositional_grammar_v2,cn.comp.d06ed36e9ad4fe770e54.control,"[""state_intraday_return_sign"", ""open"", ""intraday_ret_from_open""]",[],False,ONE_SUPPORT_UNIT_ONE_VOTE,False,True,"[""development""]",False,False,cn_unified_registry_driven_compositional_v2,cn.comp.v2.intraday_state_transition.transition_persistence,persistent transition differs from a transient one,"[""PRIMARY"", ""STATE_ONLY""]",dimensionless-gated,conservative_bar_observable_transition,transition bar close,remove_persistence_leg,4,stock-state episode,cross_sectional,PRIMARY_SEARCH,state_intraday_return_sign,Sign($intraday_ret_from_open),stock-state episode,cn.pair.df3b636a49eb19a55660c30f77f0db21,cn_compositional_same_fields_intraday_state_transition_v2,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,False,PRIMARY,True,ALLOW,,"registry, PIT, unit, route, maturity, control and access contracts passed","Mul(Persistence(Positive(Sign($intraday_ret_from_open)),5),Sign($open))",c00f8379572374457ee0e1171402b6d88e5ca61dcdba9dd9a7884b18287bab09,a1d417424df8fefec2997777b4c438e424c7ea0c233aaf2151441df8a6832c48,"[""intraday_ret_from_open"", ""open"", ""state_intraday_return_sign""]","[""cn.sf.55ec8d1cbad581839da568b8db129b18"", ""cn.sf.0fddf97283d443a785620454f62c6abd"", ""cn.sf.55ec8d1cbad581839da568b8db129b18""]","[""cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae"", ""cn.rep.362dc88da85c2046f132f83ef9d76bc8"", ""cn.rep.6a8433736b97fb018bf96165ffe34a83""]","[""root:Mul"", ""root.Mul[0]:Persistence"", ""root.Mul[0].Persistence[0]:Positive"", ""root.Mul[0].Persistence[0].Positive[0]:Sign"", ""root.Mul[1]:Sign""]",state transition observable from conservative bar evidence,RegistryDrivenGenerator,registry_compositional_v2,1,456e782b1f7934e26d65b73b95081ce977998123574562fd2e2d2ad213b79097
cn.comp.d06ed36e9ad4fe770e54.control,INTRADAY_STATE_TRANSITION,"CSRank(Add(ZScore(Delta($open,5)),Mul(0,Sign($intraday_ret_from_open))))",Transition,2026074219,typed_compositional_grammar_v2,cn.comp.d06ed36e9ad4fe770e54,"[""state_intraday_return_sign"", ""open"", ""intraday_ret_from_open""]",[],True,CONTROL_NO_SEPARATE_VOTE,False,True,"[""development""]",False,False,cn_unified_registry_driven_compositional_v2,cn.comp.v2.intraday_state_transition.transition_persistence,persistent transition differs from a transient one,"[""PRIMARY"", ""STATE_ONLY""]",dimensionless-gated,conservative_bar_observable_transition,transition bar close,remove_persistence_leg,4,stock-state episode,cross_sectional,PRIMARY_SEARCH,state_intraday_return_sign,Sign($intraday_ret_from_open),stock-state episode,cn.pair.df3b636a49eb19a55660c30f77f0db21,cn_compositional_same_fields_intraday_state_transition_v2,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,False,CONTROL,True,ALLOW,,"registry, PIT, unit, route, maturity, control and access contracts passed","CSRank(Add(ZScore(Delta($open,5)),Mul(0,Sign($intraday_ret_from_open))))",f5951f9c0e00849441f0d2d82dd81db358643ea27e0a52f3b1a4ccdb13836235,1bb92f852a58c4139e39b0d215e7fd96d837d75c9e58debe19430cff90c4ff63,"[""intraday_ret_from_open"", ""open"", ""state_intraday_return_sign""]","[""cn.sf.55ec8d1cbad581839da568b8db129b18"", ""cn.sf.0fddf97283d443a785620454f62c6abd"", ""cn.sf.55ec8d1cbad581839da568b8db129b18""]","[""cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae"", ""cn.rep.362dc88da85c2046f132f83ef9d76bc8"", ""cn.rep.6a8433736b97fb018bf96165ffe34a83""]","[""root:CSRank"", ""root.CSRank[0]:Add"", ""root.CSRank[0].Add[0]:ZScore"", ""root.CSRank[0].Add[0].ZScore[0]:Delta"", ""root.CSRank[0].Add[1]:Mul"", ""root.CSRank[0].Add[1].Mul[1]:Sign""]",state transition observable from conservative bar evidence,RegistryDrivenGenerator,registry_compositional_v2,1,456e782b1f7934e26d65b73b95081ce977998123574562fd2e2d2ad213b79097
cn.comp.ee1f2b222ed42bf18e43,INTRADAY_STATE_TRANSITION,"CSRank(Mul(Transition(Sign($intraday_ret_from_open),0,1),ZScore($ret_1m)))",ConditionedPath,2026074219,typed_compositional_grammar_v2,cn.comp.ee1f2b222ed42bf18e43.control,"[""state_intraday_return_sign"", ""ret_1m"", ""intraday_ret_from_open""]",[],False,ONE_SUPPORT_UNIT_ONE_VOTE,False,True,"[""development""]",False,False,cn_unified_registry_driven_compositional_v2,cn.comp.v2.intraday_state_transition.transition_liquidity_condition,liquidity conditions transition response,"[""PRIMARY"", ""STATE_ONLY"", ""CONDITION_ONLY""]",dimensionless-gated,conservative_bar_observable_transition,transition bar close,remove_liquidity_gate,4,stock-state episode,cross_sectional,PRIMARY_SEARCH,state_intraday_return_sign,Sign($intraday_ret_from_open),stock-state episode,cn.pair.e1716ac42e7a07824d629aeb35176918,cn_compositional_same_fields_intraday_state_transition_v2,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,False,PRIMARY,True,ALLOW,,"registry, PIT, unit, route, maturity, control and access contracts passed","CSRank(Mul(Transition(Sign($intraday_ret_from_open),0,1),ZScore($ret_1m)))",579256855f0fe721248ec9b557fbeaca32f908bc7c1cfc7cf56abe589884da00,4592f01920e4e587cb02315d0dcca7bdeea7bdf039d29f301d6836e03beb4e5a,"[""intraday_ret_from_open"", ""ret_1m"", ""state_intraday_return_sign""]","[""cn.sf.55ec8d1cbad581839da568b8db129b18"", ""cn.sf.7ac67c3e2be8e149c3c02a4842c21173"", ""cn.sf.55ec8d1cbad581839da568b8db129b18""]","[""cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae"", ""cn.rep.92264a877f9fcf2b53483a2833631e12"", ""cn.rep.6a8433736b97fb018bf96165ffe34a83""]","[""root:CSRank"", ""root.CSRank[0]:Mul"", ""root.CSRank[0].Mul[0]:Transition"", ""root.CSRank[0].Mul[0].Transition[0]:Sign"", ""root.CSRank[0].Mul[1]:ZScore""]",state transition observable from conservative bar evidence,RegistryDrivenGenerator,registry_compositional_v2,3,456e782b1f7934e26d65b73b95081ce977998123574562fd2e2d2ad213b79097
cn.comp.ee1f2b222ed42bf18e43.control,INTRADAY_STATE_TRANSITION,"CSRank(Add(ZScore(Delta($ret_1m,3)),Mul(0,Sign($intraday_ret_from_open))))",ConditionedPath,2026074219,typed_compositional_grammar_v2,cn.comp.ee1f2b222ed42bf18e43,"[""state_intraday_return_sign"", ""ret_1m"", ""intraday_ret_from_open""]",[],True,CONTROL_NO_SEPARATE_VOTE,False,True,"[""development""]",False,False,cn_unified_registry_driven_compositional_v2,cn.comp.v2.intraday_state_transition.transition_liquidity_condition,liquidity conditions transition response,"[""PRIMARY"", ""STATE_ONLY"", ""CONDITION_ONLY""]",dimensionless-gated,conservative_bar_observable_transition,transition bar close,remove_liquidity_gate,4,stock-state episode,cross_sectional,PRIMARY_SEARCH,state_intraday_return_sign,Sign($intraday_ret_from_open),stock-state episode,cn.pair.e1716ac42e7a07824d629aeb35176918,cn_compositional_same_fields_intraday_state_transition_v2,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,False,CONTROL,True,ALLOW,,"registry, PIT, unit, route, maturity, control and access contracts passed","CSRank(Add(ZScore(Delta($ret_1m,3)),Mul(0,Sign($intraday_ret_from_open))))",fee56eeb644b1c121b40ee62ff753dfa418d7493b594c2af056f03afb6c5d9ce,242db6c61cc8be1e3ef4d4e817db3188ecb2cdb766998cf35fb106626271ca5d,"[""intraday_ret_from_open"", ""ret_1m"", ""state_intraday_return_sign""]","[""cn.sf.55ec8d1cbad581839da568b8db129b18"", ""cn.sf.7ac67c3e2be8e149c3c02a4842c21173"", ""cn.sf.55ec8d1cbad581839da568b8db129b18""]","[""cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae"", ""cn.rep.92264a877f9fcf2b53483a2833631e12"", ""cn.rep.6a8433736b97fb018bf96165ffe34a83""]","[""root:CSRank"", ""root.CSRank[0]:Add"", ""root.CSRank[0].Add[0]:ZScore"", ""root.CSRank[0].Add[0].ZScore[0]:Delta"", ""root.CSRank[0].Add[1]:Mul"", ""root.CSRank[0].Add[1].Mul[1]:Sign""]",state transition observable from conservative bar evidence,RegistryDrivenGenerator,registry_compositional_v2,3,456e782b1f7934e26d65b73b95081ce977998123574562fd2e2d2ad213b79097
cn.comp.dd9adaa0217e3b1406e9,INTRADAY_STATE_TRANSITION,"CSResidual(ZScore(Delta($intraday_ret_from_open,10)),Sign($ret_1m))",StateResidual,2026074219,typed_compositional_grammar_v2,cn.comp.dd9adaa0217e3b1406e9.control,"[""state_bar_return_sign"", ""intraday_ret_from_open"", ""ret_1m""]",[],False,ONE_SUPPORT_UNIT_ONE_VOTE,False,True,"[""development""]",False,False,cn_unified_registry_driven_compositional_v2,cn.comp.v2.intraday_state_transition.state_residual,payload retains information orthogonal to state,"[""PRIMARY"", ""STATE_ONLY""]",dimensionless-residual,conservative_bar_observable_transition,transition bar close,remove_state_residualizer,4,stock-state episode,cross_sectional,PRIMARY_SEARCH,state_bar_return_sign,Sign($ret_1m),stock-state episode,cn.pair.8ceda78cd85eceff642fec234bf2b387,cn_compositional_same_fields_intraday_state_transition_v2,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,False,PRIMARY,True,ALLOW,,"registry, PIT, unit, route, maturity, control and access contracts passed","CSResidual(ZScore(Delta($intraday_ret_from_open,10)),Sign($ret_1m))",03982cda6b8e5d2ac44cbe6f3a5b9757eabcdd83516f15c3b8aef9ce26bbff54,6da93126a5ca7e08b6c4174b741d690de22603c841bd66fc7cd438b00b6160f8,"[""intraday_ret_from_open"", ""ret_1m"", ""state_bar_return_sign""]","[""cn.sf.55ec8d1cbad581839da568b8db129b18"", ""cn.sf.7ac67c3e2be8e149c3c02a4842c21173"", ""cn.sf.7ac67c3e2be8e149c3c02a4842c21173""]","[""cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae"", ""cn.rep.92264a877f9fcf2b53483a2833631e12"", ""cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f""]","[""root:CSResidual"", ""root.CSResidual[0]:ZScore"", ""root.CSResidual[0].ZScore[0]:Delta"", ""root.CSResidual[1]:Sign""]",state transition observable from conservative bar evidence,RegistryDrivenGenerator,registry_compositional_v2,4,456e782b1f7934e26d65b73b95081ce977998123574562fd2e2d2ad213b79097
cn.comp.dd9adaa0217e3b1406e9.control,INTRADAY_STATE_TRANSITION,"CSRank(Add(ZScore(Delta($intraday_ret_from_open,10)),Mul(0,Sign($ret_1m))))",StateResidual,2026074219,typed_compositional_grammar_v2,cn.comp.dd9adaa0217e3b1406e9,"[""state_bar_return_sign"", ""intraday_ret_from_open"", ""ret_1m""]",[],True,CONTROL_NO_SEPARATE_VOTE,False,True,"[""development""]",False,False,cn_unified_registry_driven_compositional_v2,cn.comp.v2.intraday_state_transition.state_residual,payload retains information orthogonal to state,"[""PRIMARY"", ""STATE_ONLY""]",dimensionless-residual,conservative_bar_observable_transition,transition bar close,remove_state_residualizer,4,stock-state episode,cross_sectional,PRIMARY_SEARCH,state_bar_return_sign,Sign($ret_1m),stock-state episode,cn.pair.8ceda78cd85eceff642fec234bf2b387,cn_compositional_same_fields_intraday_state_transition_v2,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,False,CONTROL,True,ALLOW,,"registry, PIT, unit, route, maturity, control and access contracts passed","CSRank(Add(ZScore(Delta($intraday_ret_from_open,10)),Mul(0,Sign($ret_1m))))",1d50dd5070fbed8d6a946832ee6c2a7c0d805bcfcd8d7a06e6c64067cf2f1b5a,bcf8269904ac9144d24c2a3656f65e23fc7819e5dace33bc6fff5e9d8a8c40fc,"[""intraday_ret_from_open"", ""ret_1m"", ""state_bar_return_sign""]","[""cn.sf.55ec8d1cbad581839da568b8db129b18"", ""cn.sf.7ac67c3e2be8e149c3c02a4842c21173"", ""cn.sf.7ac67c3e2be8e149c3c02a4842c21173""]","[""cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae"", ""cn.rep.92264a877f9fcf2b53483a2833631e12"", ""cn.rep.dfd0a1200ee1fb031cbc1045300a8e3f""]","[""root:CSRank"", ""root.CSRank[0]:Add"", ""root.CSRank[0].Add[0]:ZScore"", ""root.CSRank[0].Add[0].ZScore[0]:Delta"", ""root.CSRank[0].Add[1]:Mul"", ""root.CSRank[0].Add[1].Mul[1]:Sign""]",state transition observable from conservative bar evidence,RegistryDrivenGenerator,registry_compositional_v2,4,456e782b1f7934e26d65b73b95081ce977998123574562fd2e2d2ad213b79097
cn.comp.f098f61cc91069473a3f,INTRADAY_STATE_TRANSITION,"CSRank(Mul(Sign($intraday_ret_from_open),PathShape($vwap,10)))",ConditionedPath,2026074219,typed_compositional_grammar_v2,cn.comp.f098f61cc91069473a3f.control,"[""state_intraday_return_sign"", ""vwap"", ""intraday_ret_from_open""]",[],False,ONE_SUPPORT_UNIT_ONE_VOTE,False,True,"[""development""]",False,False,cn_unified_registry_driven_compositional_v2,cn.comp.v2.intraday_state_transition.conditioned_state_path,state conditions the subsequent intraday path,"[""PRIMARY"", ""STATE_ONLY""]",dimensionless-gated,conservative_bar_observable_transition,transition bar close,remove_state_gate,4,stock-state episode,cross_sectional,PRIMARY_SEARCH,state_intraday_return_sign,Sign($intraday_ret_from_open),stock-state episode,cn.pair.f2dd13e0f3b9021f253f707a61e8acca,cn_compositional_same_fields_intraday_state_transition_v2,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,False,PRIMARY,True,ALLOW,,"registry, PIT, unit, route, maturity, control and access contracts passed","CSRank(Mul(Sign($intraday_ret_from_open),PathShape($vwap,10)))",de7cbd9fdcf5deb2fbe94d55b56c2eea58005783d280312d049724bea52e07bd,b4cf928a9723014e91bcfe2ab82e8554178b68453727be071fd5041b2062b742,"[""intraday_ret_from_open"", ""state_intraday_return_sign"", ""vwap""]","[""cn.sf.55ec8d1cbad581839da568b8db129b18"", ""cn.sf.55ec8d1cbad581839da568b8db129b18"", ""cn.sf.b4279506efdad23a752311a627c7060d""]","[""cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae"", ""cn.rep.6a8433736b97fb018bf96165ffe34a83"", ""cn.rep.83d251a9f86f7e4fec75b8902aaa881b""]","[""root:CSRank"", ""root.CSRank[0]:Mul"", ""root.CSRank[0].Mul[0]:Sign"", ""root.CSRank[0].Mul[1]:PathShape""]",state transition observable from conservative bar evidence,RegistryDrivenGenerator,registry_compositional_v2,5,456e782b1f7934e26d65b73b95081ce977998123574562fd2e2d2ad213b79097
cn.comp.f098f61cc91069473a3f.control,INTRADAY_STATE_TRANSITION,"CSRank(Add(ZScore(Delta($vwap,10)),Mul(0,Sign($intraday_ret_from_open))))",ConditionedPath,2026074219,typed_compositional_grammar_v2,cn.comp.f098f61cc91069473a3f,"[""state_intraday_return_sign"", ""vwap"", ""intraday_ret_from_open""]",[],True,CONTROL_NO_SEPARATE_VOTE,False,True,"[""development""]",False,False,cn_unified_registry_driven_compositional_v2,cn.comp.v2.intraday_state_transition.conditioned_state_path,state conditions the subsequent intraday path,"[""PRIMARY"", ""STATE_ONLY""]",dimensionless-gated,conservative_bar_observable_transition,transition bar close,remove_state_gate,4,stock-state episode,cross_sectional,PRIMARY_SEARCH,state_intraday_return_sign,Sign($intraday_ret_from_open),stock-state episode,cn.pair.f2dd13e0f3b9021f253f707a61e8acca,cn_compositional_same_fields_intraday_state_transition_v2,SAME_FULL_SHARD_UNIVERSE|SAME_TRADE_TIMES|SAME_SPLIT_ROLES|SAME_HORIZONS|SAME_SUPPORT_COORDINATES|SAME_PORTFOLIO_MODE|SAME_COST_ASSUMPTIONS,PRIMARY_CONTROL_FINITE_INTERSECTION_AT_SHARED_COORDINATE,MAX_PRIMARY_CONTROL_MATURITY_BEFORE_SHARED_SUPPORT,False,CONTROL,True,ALLOW,,"registry, PIT, unit, route, maturity, control and access contracts passed","CSRank(Add(ZScore(Delta($vwap,10)),Mul(0,Sign($intraday_ret_from_open))))",30dec0e3abb107475d991adf78a03180392647df6f130c4ef1a648ad75aa8a42,b84a586af535d23e3727dd8ba0a91c023102bb012eeb84b41a738c593d9da8cc,"[""intraday_ret_from_open"", ""state_intraday_return_sign"", ""vwap""]","[""cn.sf.55ec8d1cbad581839da568b8db129b18"", ""cn.sf.55ec8d1cbad581839da568b8db129b18"", ""cn.sf.b4279506efdad23a752311a627c7060d""]","[""cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae"", ""cn.rep.6a8433736b97fb018bf96165ffe34a83"", ""cn.rep.83d251a9f86f7e4fec75b8902aaa881b""]","[""root:CSRank"", ""root.CSRank[0]:Add"", ""root.CSRank[0].Add[0]:ZScore"", ""root.CSRank[0].Add[0].ZScore[0]:Delta"", ""root.CSRank[0].Add[1]:Mul"", ""root.CSRank[0].Add[1].Mul[1]:Sign""]",state transition observable from conservative bar evidence,RegistryDrivenGenerator,registry_compositional_v2,5,456e782b1f7934e26d65b73b95081ce977998123574562fd2e2d2ad213b79097
