backend,route_id,pair_id,primary_candidate_id,control_candidate_id,pair_evaluation_status,pair_evaluation_blockers,primary_train_reward,control_train_reward,matched_train_increment,primary_train_rank_ic,control_train_rank_ic,matched_rank_ic_increment,primary_turnover,control_turnover,matched_turnover_increment,pair_support_count,pair_support_overlap,clock_namespace,support_unit,primary_expression,control_expression,primary_receipt_hash,control_receipt_hash,pair_receipt_hash
stock_session,DISCLOSURE_EVENT,cn.pair.f29f7873ccfefc9e12b8ea47024381fb,cn.comp.e3c7c01fa4d9a67a8e21,cn.comp.e3c7c01fa4d9a67a8e21.control,PAIR_EVALUATED,,0.82235226,0.68702838,0.13532387999999995,0.00973839,-0.00973839,0.01947678,0.32156629,0.20388792,0.11767836999999998,394025,1.0,stock_session,unique disclosure episode,"FirstHit($fund_disclosure_balance_pulse,20)",TimeSince($fund_disclosure_balance_pulse),4b96d679a39a777788e76d62ae952f1edf058ef87aa5c552ac5eab937d03b23c,3ecf267387dc6c475530c6c4e9bff9ce9d8ef9d11e8996bbf2ac7dd2886191f9,084091c5fd0c0ecb7c506ef29f3c07e3e74e28608f461bc1b582d93e3d2da8f9
stock_session,DISCLOSURE_EVENT,cn.pair.f8033be1e24d0c840edf65f16bdd4326,cn.comp.0a7bb8fad6da078c6665,cn.comp.0a7bb8fad6da078c6665.control,PAIR_EVALUATED,,0.37329077,0.14337075,0.22992002,-0.0023292,-0.01042157,0.00809237,0.04104734,0.02190111,0.01914623,1393431,1.0,stock_session,unique disclosure episode,"Mul(EventCount($fund_disclosure_balance_pulse,1),Sign($fund_ba_total_current_assets_acceleration_at_disclosure))","Add($fund_ba_total_current_assets_acceleration_at_disclosure,Mul(0,TimeSince($fund_disclosure_balance_pulse)))",2aa52616eba2b22c2c6dc2963e9b928b9a59e509b69b5a37ee0a22f6c503e457,16d3fd8597be2c7ce4ba8422cf1ebc2c7bed6290a20f31869f176eb7194b589b,6cfbab794f23ad5257982fd3f21ca39f9eff32816b0c09eb8d50798fb0d60c0b
stock_session,DISCLOSURE_EVENT,cn.pair.fbb790243bbb24e26e647d5036013c59,cn.comp.cdd48342b51ffe9e7019,cn.comp.cdd48342b51ffe9e7019.control,PAIR_EVALUATED,,0.3351828,0.41597158,-0.08078878,-0.00200361,0.00200361,-0.00400722,0.07204148,0.03663534,0.03540614,1432848,1.0,stock_session,unique disclosure episode,"SafeDiv(1,Add(TimeSince($fund_disclosure_balance_pulse),1),1)",TimeSince($fund_disclosure_balance_pulse),df1501f7cafc269dbf4b0938c9b52ef3e3e650c52ab9d3dd4aa69ec043afe538,3ed268b93b10f96d571ae1c95f284e854b2452480d4db5ee3e412d4994e01146,c99c0e762e1a07287ff867025ae8d83bef26dcfa6ce01409bfa04917e4bf7776
stock_session,DISCLOSURE_EVENT,cn.pair.fd77f8467d067bc86cc7af61c233db02,cn.comp.072dda9c0a5f52c4caee,cn.comp.072dda9c0a5f52c4caee.control,PAIR_EVALUATED,,0.3452448,0.21920277,0.12604203000000003,-0.00646001,-0.00694228,0.0004822699999999999,0.04194911,0.02543889,0.01651022,1386163,1.0,stock_session,unique disclosure episode,"Mul(EventCount($fund_disclosure_balance_pulse,1),Sign($fund_ba_inventory_slope_at_disclosure))","Add($fund_ba_inventory_slope_at_disclosure,Mul(0,TimeSince($fund_disclosure_balance_pulse)))",5af50d28b3a9d1f0d7fc1d91967556899a7e222e2663d4842129b2bf53bf869a,4e05a76f56a3775602130c446ece3143466c32d78ca13b67a5d1380efe2f36fb,4417cce6830017bac929ce923c96533b434ad38f5db578b053ee726660d64235
active_bar,FIRSTN_PATH,cn.pair.02f153015e70924bb0b9b706b68c9542,cn.comp.009d2412014d6a251083,cn.comp.009d2412014d6a251083.control,PAIR_EVALUATED,,-0.46659827,-0.11179908,-0.35479919,0.00304641,-0.0022758,0.00532221,0.34523318,0.01135403,0.33387914999999996,369212333,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first5_last_return_vs_open),ZScore(Acceleration($vwap,10))))","CSRank(Add(ZScore($m1_first5_last_return_vs_open),Mul(0,Delta($vwap,10))))",5f790ead4663561cb80a721e4b862d3b1df4806c29f8aa6d6148e7f3906cd055,e10beeb80c85bf1007b71bcd9a9c80d5c166965c00e45f30527a7a0c1609bd40,cd28b32fdad2f9fcd23eca1623f684feed6fe944c3011cb70b7d8c66f44c8ec0
active_bar,FIRSTN_PATH,cn.pair.08d22a95e478365b8bb175d61f6bf236,cn.comp.016ef699b94b7ac36220,cn.comp.016ef699b94b7ac36220.control,PAIR_EVALUATION_BLOCKED,control_behavior_identity_equals_primary|control_signal_empty_or_constant|empty_pair_support|primary_signal_empty_or_constant,-2.3,-2.3,,,,,,,,0,0.0,active_bar,stock-session after firstN maturity,"CSRank(MultiScaleRelation($m1_first5_vol,$amount,3,10))","CSRank(Add(ZScore($m1_first5_vol),Mul(0,Delta($amount,5))))",96f3297488314f19ee87c8b0ece2433212788b46f628dac24c11fb3532b95278,0c75b8dc17b063ecec0f621e8c2cd67cbb3ca8256f5879d3db816b72566e65d7,34105c418e7139591115773ca35f3a5dbcb501ec0088932148444e0107db290e
active_bar,FIRSTN_PATH,cn.pair.0cc4530ba70a48f8e2402582737f12b5,cn.comp.06ab27680861235b94fa,cn.comp.06ab27680861235b94fa.control,PAIR_EVALUATION_BLOCKED,control_behavior_identity_equals_primary|control_signal_empty_or_constant|empty_pair_support|primary_signal_empty_or_constant,-2.3,-2.3,,,,,,,,0,0.0,active_bar,stock-session after firstN maturity,"CSRank(MultiScaleRelation($m1_first5_vwap_return_vs_open,$vwap,5,20))","CSRank(Add(ZScore($m1_first5_vwap_return_vs_open),Mul(0,Delta($vwap,10))))",75a503bcf96bd936fe934beb09d81d7f07c635b29e839e5f17fdeefd7a9d2505,bceca480c693f21c06525fdbc29a5d34908f9d8749c4f1137d7712b290f27a65,7f5c5c7c0eb4ca3c04906aa1e00cdd474542b407a675051a848740addb12fdde
active_bar,FIRSTN_PATH,cn.pair.1299cb9951ff6dda80e36035427a73b4,cn.comp.0006254e36af107fbd5f,cn.comp.0006254e36af107fbd5f.control,PAIR_EVALUATED,,-0.31292803,-0.16546436,-0.14746367000000002,0.05281356,-0.01248517,0.06529873,0.78111561,8.673e-05,0.7810288799999999,438962261,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first5_last_close),ZScore(Acceleration($ret_1m,10))))","CSRank(Add(ZScore($m1_first5_last_close),Mul(0,Delta($ret_1m,10))))",d54f55fbc10ee246d5bbb2829d3673b6ad8aabe504928546df14266c8ccbae44,31b3e933ea07c988d1e1feb99d131a7306a2f92060d0566b90b9a62960cfb5c6,4fff286239cc7e89a95bc261bb4a2bdc42d125f4d5049a207d8971de22d1fefc
active_bar,FIRSTN_PATH,cn.pair.144f8dfd311dc706aabca27df5c70941,cn.comp.0218410e7cd54a8173fc,cn.comp.0218410e7cd54a8173fc.control,PAIR_EVALUATED,,-0.12383523,-0.30226287,0.17842764,-0.01336766,-0.02746436,0.0140967,0.01342241,0.00232979,0.01109262,439033731,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first5_range),Persistence(Positive($intraday_ret_from_open),3))","CSRank(Add(ZScore($m1_first5_range),Mul(0,Delta($intraday_ret_from_open,3))))",c33040065270b78326817bf5b247a206caad4c7d0809b2ae4b8aa93d25d5e345,f0c74ea548e9a3309344968146f507273e21af9d4e13d7f981a792322ba86860,629aefe2f4d6afdde04499ba7299f2f0e6df49af80c1a968eff0e5019d2dcce3
active_bar,FIRSTN_PATH,cn.pair.2f6813b0d126d68fb79eef1a196f7b99,cn.comp.00dc636e9198e8f249b8,cn.comp.00dc636e9198e8f249b8.control,PAIR_EVALUATED,,-0.33652722,-0.33732641,0.0007991900000000052,-0.03050342,-0.03070014,0.00019672000000000092,0.00355834,0.00234718,0.0012111600000000002,420478183,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first15_range),Persistence(Positive($amount),20))","CSRank(Add(ZScore($m1_first15_range),Mul(0,Delta($amount,20))))",0fa470f196c8440e6deefcd295c91d8cb06acadfe5da2b31a05a43bcf38ccd76,8b9dd33638c41daab5b8b64f1ca80e64bde9380448250c62b70a13f147b54f21,ac735b9ed365e31dc9bf1c0519c55ca195c288476f0a10794165d08833464591
active_bar,FIRSTN_PATH,cn.pair.334e1d6bf3365ea3ca62829965c8fb69,cn.comp.00ca9c4430374fd96615,cn.comp.00ca9c4430374fd96615.control,PAIR_EVALUATION_BLOCKED,control_behavior_identity_equals_primary|control_signal_empty_or_constant|empty_pair_support|primary_signal_empty_or_constant,-2.3,-2.3,,,,,,,,0,0.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore(PathShape($m1_first5_vwap_return_vs_open,20)),ZScore($open)))","CSRank(Add(ZScore($m1_first5_vwap_return_vs_open),Mul(0,Delta($open,20))))",5a6b64e1f8d493e798a90a444f1be7bfeee86668d06d2f78273c7c404f91c629,d5d6f01e9a485a1772fa2021f74f9d42167ac9e3538fd2f9ea61c6cea3a63573,b1a5f215863f3f5faf0f2d268811262231c1cd58e4b7005f26bfcd5cc6132539
active_bar,FIRSTN_PATH,cn.pair.37e512f1ceed013357a48857902849af,cn.comp.00e186e8436d41a9b518,cn.comp.00e186e8436d41a9b518.control,PAIR_EVALUATED,,-0.10502578,-0.07827475,-0.026751029999999995,-0.00383263,-0.00236361,-0.0014690200000000001,0.01559486,0.00323573,0.01235913,439033731,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first5_last_return_vs_open),Persistence(Positive($intraday_ret_from_open),3))","CSRank(Add(ZScore($m1_first5_last_return_vs_open),Mul(0,Delta($intraday_ret_from_open,3))))",573663047a4653f6aa3ffbea4900bacf93fd1c3d22c4226e726392c73d92d6e3,d53db4ea096fe16583abb1024e18d7de25d52f850cab6caeb5a9ae449226cb18,aa3fa01f994440606c1c00c6a3b8d5ac5e40e80e0a67c07a4ac9cab7f083d098
active_bar,FIRSTN_PATH,cn.pair.3c657ca3d63cdb8360d91359f5d61c71,cn.comp.012f696a78cb95fa4c17,cn.comp.012f696a78cb95fa4c17.control,PAIR_EVALUATED,,-0.16595747,-0.16356872,-0.002388749999999995,-0.01248342,-0.01248342,0.0,7.543e-05,7.543e-05,0.0,439002813,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first5_last_close),Persistence(Positive($open),10))","CSRank(Add(ZScore($m1_first5_last_close),Mul(0,Delta($open,10))))",aba4ee59cce9373a4fc4beec420e53c034211c2748b5c9992bc6d0d79deb3fbf,7e53ebe415b51077192375c1fbeecf593e67013f239bff38ca3553acc96e7802,b99f098e2fe5d1306712a7be7ee80622e3ae183b4e9f42029be76f07240bf522
active_bar,FIRSTN_PATH,cn.pair.3d606ab9f337fff795edcd139290ba7c,cn.comp.019dda505e8e11e53992,cn.comp.019dda505e8e11e53992.control,PAIR_EVALUATED,,-0.26671778,-0.21134371,-0.055374070000000025,0.06825699,-0.01337422,0.08163121000000001,0.79429219,8.403e-05,0.7942081599999999,392722156,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first30_last_close),ZScore(Delta($ret_1m,5))))","CSRank(Add(ZScore($m1_first30_last_close),Mul(0,Delta($ret_1m,5))))",b570f38d77557a7805cb23589e560fe4371b22cfff82a71c0757252aebb2f7d1,a237011a2a74c6bc7769abc960c3411bc4e84f5bd6493b8cb26f558fb8b2fc4f,7d543cc5f283c3020dfd9e67c7644159696a16e219a271c765e85134d5ab1e55
active_bar,FIRSTN_PATH,cn.pair.52660034a6999817f5fbc336f3129f45,cn.comp.00733e236483217e3972,cn.comp.00733e236483217e3972.control,PAIR_EVALUATED,,-0.49688809,-0.0790298,-0.41785829,0.00256201,-0.00236361,0.00492562,0.20368911,0.00323573,0.20045338000000001,439033731,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first5_last_return_vs_open),Persistence(Positive($ret_1m),3))","CSRank(Add(ZScore($m1_first5_last_return_vs_open),Mul(0,Delta($ret_1m,3))))",a8cdcf725abb728bae41b7381e22057359bce2530af77364ebe219a622de39fa,21ca1517f0335672a4c74c6b7bfa5c1b480767fcd5194fc6dd45db9f38154138,8377243fedf461ff35b42f88a34779586ab51734784aa79fb5c9e7724cafdfa6
active_bar,FIRSTN_PATH,cn.pair.52f98c5bddf8dfc5ce06c39920de093e,cn.comp.008ecbe48fe900d0b035,cn.comp.008ecbe48fe900d0b035.control,PAIR_EVALUATED,,-0.26765717,-0.21040751,-0.05724966000000001,0.06838246,-0.01337422,0.08175668,0.79566403,8.403e-05,0.79558,392722156,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first30_last_close),ZScore(Delta($pct_chg,10))))","CSRank(Add(ZScore($m1_first30_last_close),Mul(0,Delta($pct_chg,10))))",db43ad422af25b06a45b4f4c115ba4de75958b2e185bbce5bbfe3fa1e7411b36,63de093281f1a2ac05ce137682cccfa775a4e1440f58a310e95c2532e5cd8fea,f9523945e24f51dc5fca312663480b250e0c470547e598bf7e0796c3471e6b9f
active_bar,FIRSTN_PATH,cn.pair.5861d707d57c43a6a3306e5d13c918a3,cn.comp.00ba371e87beadba385d,cn.comp.00ba371e87beadba385d.control,PAIR_EVALUATED,,-0.26860462,-0.20928108,-0.05932354000000001,0.06807834,-0.01337422,0.08145256000000001,0.79477421,8.403e-05,0.79469018,392722156,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first30_last_close),ZScore(Delta($pct_chg,20))))","CSRank(Add(ZScore($m1_first30_last_close),Mul(0,Delta($pct_chg,20))))",14c6925f53c472d3e007ef9292aa81925857d954159aae4642546dc2ede4c778,c2347e1150a0f522e77de5500e15178856c62fc45b64af4b38cc8f3df74d016c,78fc3df2895d8df5ba97ad4a7422058b6ec5c3cb705d57a47daae0c7da567461
active_bar,FIRSTN_PATH,cn.pair.5de912a726ac2cf998f8c343056e87d8,cn.comp.00902d56ed5b08a816d2,cn.comp.00902d56ed5b08a816d2.control,PAIR_EVALUATED,,-0.35666643,-0.11263318,-0.24403324999999998,0.01559206,-0.00394911,0.01954117,0.47981925,0.00335508,0.47646416999999996,420509101,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first15_last_return_vs_open),ZScore(Delta($intraday_ret_from_open,3))))","CSRank(Add(ZScore($m1_first15_last_return_vs_open),Mul(0,Delta($intraday_ret_from_open,3))))",630d372f495d9d43b988394de476f4b7715944c3ef1327ef49a1daec94079068,09392469b7e3844ce336a08fbc99d74afead2ca2e46a322ac62581f0d8fedd55,2d45b2ab3c00a8159fca1d025af181830105f62fedb767275d691a578564ca6f
active_bar,FIRSTN_PATH,cn.pair.607269474e7b3fc3b8a126385130524b,cn.comp.0157a18397e4c2a6cb69,cn.comp.0157a18397e4c2a6cb69.control,PAIR_EVALUATED,,-0.41918105,-0.33861859,-0.08056246,-0.02335026,-0.0240362,0.0006859399999999995,0.04229277,0.00103597,0.0412568,420509101,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first15_amount),ZScore(Delta($pct_chg,10)))","CSRank(Add(ZScore($m1_first15_amount),Mul(0,Delta($pct_chg,10))))",9adac1e2aef61451ff3f8f1fc31c783184544d19493914d3267a30598028da12,5ac49555e33c737dd74cb6d81540e5e8a61db68da94ff63435cdaee4cf55afed,876a6b5e6eafa402c3246101c39e33e1eb78df98f5261eb71500b161abca08c2
active_bar,FIRSTN_PATH,cn.pair.65449cdefd150a218b6c8a7377ada2f7,cn.comp.0207173117576a542dce,cn.comp.0207173117576a542dce.control,PAIR_EVALUATED,,0.09435082,-0.21283627,0.30718709,0.09355081,-0.0136637,0.10721451,0.62763281,8.726e-05,0.62754555,392722156,1.0,active_bar,stock-session after firstN maturity,"CSRank(Sub(ZScore($m1_first30_high),ZScore(Delta($pct_chg,20))))","CSRank(Add(ZScore($m1_first30_high),Mul(0,Delta($pct_chg,20))))",5b7d5e9c8fb4d0f199e6b70d9337bbf63a26d37eb14a0ec76ff2ba8467d5bac7,b95d9490f6e5c5d5662690fb7a3908e81456230e98087478ea4f040e1f1cc101,abb4d25d5db96a424b20d110a77135ef4f4232890b03803183c7e8bb95cd8a14
active_bar,FIRSTN_PATH,cn.pair.69648ad5515de9d82e89a97a233d7303,cn.comp.020484fb2f8981f5f566,cn.comp.020484fb2f8981f5f566.control,PAIR_EVALUATED,,-0.3799735,-0.16348193,-0.21649157000000002,-0.00984236,-0.01249441,0.0026520499999999995,0.14971808,7.502e-05,0.14964306,439033731,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first5_last_close),ZScore(Delta($open,3)))","CSRank(Add(ZScore($m1_first5_last_close),Mul(0,Delta($open,3))))",9cbf33ffdf7446dc6a1442e58afd9b7052956c8733443974dc545da7ab4f7e90,2abe1bfd9739d9162a5d585895704fef0f30edd7c46fe385a8438a48a2497e72,b9f5751c44c75a669945d999792df40ef558e6ed540c294ae77b9051accce708
active_bar,FIRSTN_PATH,cn.pair.69d9764bdab900f24535920086720d0f,cn.comp.0564168d2e2855021539,cn.comp.0564168d2e2855021539.control,PAIR_EVALUATED,,-0.20536096,-0.14268528,-0.06267568000000001,-0.00492827,-0.00473713,-0.00019114000000000023,0.02989123,0.00358576,0.02630547,392429596,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first30_vwap_return_vs_open),ZScore(Delta($pct_chg,10)))","CSRank(Add(ZScore($m1_first30_vwap_return_vs_open),Mul(0,Delta($pct_chg,10))))",331dd81e163fb3879cdc0d94892b60ae366a69dc1675da2a4b22c0f331762ea0,a10eda936dc3feb89cb181c04f05a728a140fe6ed7a259b8866822e675160b3b,3e0995939b0f4ae6c8b291ddfbcb94ac3107826aa1145f677a8338596a62d158
active_bar,FIRSTN_PATH,cn.pair.6a23bb36eb1af1922bfc862c41740b11,cn.comp.0098cad53c6ba24a1831,cn.comp.0098cad53c6ba24a1831.control,PAIR_EVALUATED,,-0.39952856,-0.05848409,-0.34104447,0.10675986,-0.00234199,0.10910185,0.36173901,0.00325269,0.35848632,438683445,1.0,active_bar,stock-session after firstN maturity,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Delta($intraday_ret_from_open,3))))","CSRank(Add(ZScore($m1_first5_vwap_return_vs_open),Mul(0,Delta($intraday_ret_from_open,3))))",c27fe4edb73f574221b8b75512b1991554aef656e0d3715e9f56291dbca7437b,434840db5b6c98165c357fac2f01ef80d7e9400605c00e7adc9faadda6131501,39a300de3d27fab2b920d4b48e574808ba6752957c49a9e0e4e56ebf800d8167
active_bar,FIRSTN_PATH,cn.pair.7cd268fe1eb811b77d6019e3c4fcc9a4,cn.comp.00b3869c5a4723587d0f,cn.comp.00b3869c5a4723587d0f.control,PAIR_EVALUATED,,0.01325783,-0.27156871,0.28482654,0.03685539,-0.01283703,0.04969242,0.17324203,0.04174798,0.13149405,397690995,1.0,active_bar,stock-session after firstN maturity,"CSRank(Sub(ZScore($m1_first15_last_close),ZScore(Delta($vwap,10))))","CSRank(Add(ZScore($m1_first15_last_close),Mul(0,Delta($vwap,10))))",d03b7be3c7ece3c7375b342c73e585abbc8df07a5765892e3ede68aef3466285,c613378d915f34af742082202ba0bd7902211c4f27f11cb6a82572e6397fbede,967c0581231d34c6130874a36d6d5d134d5fb02e4c7ed1fd4a676ef6d3472a29
active_bar,FIRSTN_PATH,cn.pair.7f723e79139afd42c4545568feacff61,cn.comp.0042fc4b959e8c43ceff,cn.comp.0042fc4b959e8c43ceff.control,PAIR_EVALUATED,,-0.16783343,-0.14305897,-0.024774459999999998,-0.00478095,-0.00473713,-4.381999999999997e-05,0.01335864,0.00358576,0.00977288,392429596,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first30_vwap_return_vs_open),Persistence(Positive($amount),3))","CSRank(Add(ZScore($m1_first30_vwap_return_vs_open),Mul(0,Delta($amount,3))))",5a5e9629f9e6e2f409e176a22c9e48ae50d8f19385c2614947d8671b14cceaee,34a3e7bb70c6a5d0d49dd989b85a772006d4fe29908673523003c7dca266aac5,c9da88f37c73ccdc3b87cf583107c6a3b4e6d170c4cac35cb47b713d9ed8b9eb
active_bar,FIRSTN_PATH,cn.pair.99cc4ab641fddf189940c0cc9854a9b4,cn.comp.01a603a67ace991bf1f0,cn.comp.01a603a67ace991bf1f0.control,PAIR_EVALUATED,,-0.11681177,-0.07952446,-0.03728730999999999,-0.00237078,-0.00236436,-6.420000000000037e-06,0.0185112,0.00323635,0.01527485,439028578,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first5_last_return_vs_open),ZScore(Delta($open,5)))","CSRank(Add(ZScore($m1_first5_last_return_vs_open),Mul(0,Delta($open,5))))",ed5a5b062b4ed99f20139d78e29dc7d5049e0e5d334c45459e858d70a95b0be2,d180f90fdc3375fd4608091401a419753e3b026c0d813b24813f3940e744d7fc,293714ee20d205df4138f21e1a2aaf0626ce7b5922c8b9f42d751e950e4219c0
active_bar,FIRSTN_PATH,cn.pair.a4b9e28c5fbda21630bca48361390073,cn.comp.0283e274a0eb8fb66876,cn.comp.0283e274a0eb8fb66876.control,PAIR_EVALUATED,,-0.13956989,-0.11820973,-0.021360160000000003,-0.004158,-0.0042149,5.6899999999999486e-05,0.01381963,0.00337818,0.01044145,420195160,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first15_vwap_return_vs_open),ZScore(Delta($amount,3)))","CSRank(Add(ZScore($m1_first15_vwap_return_vs_open),Mul(0,Delta($amount,3))))",17bf2e23acb4d5f857dd12354d43ec86f884482feada604bf018de4536a9450c,1099a9a829f5677581d5974932f4717aa8761e59d59d8b9a1fcf4f0986b864b4,3ecff815af8b7389b0c34387fa939bd2b2e6f6d43b8a214052ca70de5dd8a239
active_bar,FIRSTN_PATH,cn.pair.aaa56f0e74b8c2e448109877c811f8d3,cn.comp.00f7172206ec35559b74,cn.comp.00f7172206ec35559b74.control,PAIR_EVALUATION_BLOCKED,control_behavior_identity_equals_primary|control_signal_empty_or_constant|empty_pair_support|primary_signal_empty_or_constant,-2.3,-2.3,,,,,,,,0,0.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore(PathShape($m1_first5_last_return_vs_open,3)),ZScore($pct_chg)))","CSRank(Add(ZScore($m1_first5_last_return_vs_open),Mul(0,Delta($pct_chg,3))))",1e391d601a921ddc336fbb14ac094769d1e2885e4883eaf641a2deff214605ab,97db70ed5e06c9d856173499800805e26ae7bd99dfa42adf11112f48e507ff1d,91c63a7bd31b5975bf23373328ec8daaa660647e8af4dc08d0e946cec55c68d5
active_bar,FIRSTN_PATH,cn.pair.b09f0e40c934d53b4daed210842b3a3f,cn.comp.013b07ffdf7d6b00ef7d,cn.comp.013b07ffdf7d6b00ef7d.control,PAIR_EVALUATED,,-0.20161737,-0.14305897,-0.05855839999999998,-0.00484703,-0.00473713,-0.00010989999999999958,0.02900426,0.00358576,0.0254185,392429596,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first30_vwap_return_vs_open),ZScore(Delta($ret_1m,5)))","CSRank(Add(ZScore($m1_first30_vwap_return_vs_open),Mul(0,Delta($ret_1m,5))))",6e508de960f492af7a1bd636f1b0682891c2616e1ae6cbf510768f0705ef483a,293fdf5281b19ff02cb442e903b7cde743a95fabec21bb8e619d972188db97eb,11b6734e5e08eeff9b56e877fca838cadbe40bb6d600e97f2277baa23118fae4
active_bar,FIRSTN_PATH,cn.pair.b1c4ec4ed1fc72b384946f2ecd799851,cn.comp.02b771736295dd369d29,cn.comp.02b771736295dd369d29.control,PAIR_EVALUATED,,-0.66578826,-0.14166538,-0.52412288,0.01361841,-0.00473713,0.01835554,0.76515408,0.00358576,0.76156832,392429596,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Delta($ret_1m,10))))","CSRank(Add(ZScore($m1_first30_vwap_return_vs_open),Mul(0,Delta($ret_1m,10))))",1dd0937c14459952611345d66c5c01cb0f9623bd4b83f750ada7e305ef7050ce,344e95665962d761c50c56f14f4b715ca6986e9eb60e0cd6e060a706f1fd7a40,d5c7ed41d5f044782777136c93d666fc6f4d5d01cfce53d5a909567057585b19
active_bar,FIRSTN_PATH,cn.pair.baa2b1346f6afc6e526c49cccc0865c5,cn.comp.002beace3efc6d61d439,cn.comp.002beace3efc6d61d439.control,PAIR_EVALUATED,,-0.6227895,-0.16736321,-0.45542629,-0.00305114,-0.01264295,0.00959181,0.60221849,7.753e-05,0.6021409600000001,439028578,1.0,active_bar,stock-session after firstN maturity,"CSRank(Mul(ZScore($m1_first5_high),ZScore(Delta($amount,5))))","CSRank(Add(ZScore($m1_first5_high),Mul(0,Delta($amount,5))))",5a6d66c43ce4aacc58ad98a36ffb04c287f04ab5c2103d17c452a475eb208c24,823235a1afe68dfca7bb444a01ea5ab096cd7c8877f35e6b7b01202c1865f2b6,87aeb842c1b4695adf74189e66d6014a4ae215fa4227c39a945927d964ae394c
active_bar,FIRSTN_PATH,cn.pair.c687c2144edb0285589d5a0ea672e764,cn.comp.015dc2b01d150418a8f7,cn.comp.015dc2b01d150418a8f7.control,PAIR_EVALUATED,,-0.19879709,-0.14352776,-0.055269330000000005,-0.00483625,-0.00473713,-9.912000000000028e-05,0.02819471,0.00358576,0.02460895,392429596,1.0,active_bar,stock-session after firstN maturity,"CSResidual(ZScore($m1_first30_vwap_return_vs_open),ZScore(Delta($intraday_ret_from_open,5)))","CSRank(Add(ZScore($m1_first30_vwap_return_vs_open),Mul(0,Delta($intraday_ret_from_open,5))))",6772791feb4387cdba190cc9624646dc01d30b27ec5a2ab4522ac705b8d8268c,7791e61697f3c148e26d20194b7fabb5dfa2e4e5f1627681f22a840e18e51558,3663039cbdf98ee630c247be4baaba2e32089987dbf79ab820243fd22754c617
active_bar,FIRSTN_PATH,cn.pair.ce5dac5525c741c35aa1a7da872b3c64,cn.comp.01af400b8b64667aeb75,cn.comp.01af400b8b64667aeb75.control,PAIR_EVALUATED,,-0.13768837,-0.23526299,0.09757462,0.00670201,-0.01361111,0.02031312,0.00481799,0.00103743,0.0037805600000000005,420437631,1.0,active_bar,stock-session after firstN maturity,"Mul(ZScore($m1_first15_vol),Persistence(Positive($ret_1m),20))","CSRank(Add(ZScore($m1_first15_vol),Mul(0,Delta($ret_1m,20))))",bdd6c69070b15829c0e16439f0a865d4f48cbfa21a1f8f97de5d673af5def6e7,3334d997a3dfd045432233f77b415bebcafff14d233fd090ecf00e7894e352a6,5576c94c252e16becd42a67072d0b15ff6a3e22bb2652c8d046ef5f0560fe20a
active_bar,FIRSTN_PATH,cn.pair.ce95370685d3d9a2989a83a948a5f196,cn.comp.0296c098407cf6bb9571,cn.comp.0296c098407cf6bb9571.control,PAIR_EVALUATED,,-0.41227616,-0.05853078,-0.35374538,-0.00552657,-0.00234285,-0.0031837199999999997,0.22579971,0.00325325,0.22254645999999997,438678294,1.0,active_bar,stock-session after firstN maturity,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Delta($amount,5))))","CSRank(Add(ZScore($m1_first5_vwap_return_vs_open),Mul(0,Delta($amount,5))))",5261c772fe84450a3f5651915703546cc748cc93f6ebf44619c03ec618f61176,146ec1532b1b9418c48b56d3aeb6c23881e27e73ed9605a3afdfc99266aa8af2,3b94412d75097751745c73caee1d7bdb91bbd6636fd8353a3524f2a1d1eb6db4
