candidate_id,expression_hash,generator_arm,factor_lane,expression,split,horizon_min,curve_count,day_count,net_mean_return,raw_mean_return,net_hit_rate,minute_sortino,day_sortino,day_mcmc_sortino_p25,day_mcmc_sortino_median,day_mcmc_prob_sortino_gt_0,max_drawdown,mean_one_way_turnover
phase3cp_00016,c70cc97d5c573accb984ae6f,typed_ast_fresh,cem_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),2))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",holdout,5,6,6,-0.0011999985,-0.0005091158,0,-0.93485695,-0.93485695,-0.95839338,-0.94086563,0,-0.00717905,0.69088273
phase3cp_00016,c70cc97d5c573accb984ae6f,typed_ast_fresh,cem_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),2))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",holdout,15,6,6,-0.0019177692,-0.0012268865,0,-0.86572464,-0.86572464,-0.93149248,-0.89362648,0,-0.01145525,0.69088273
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",train,equal_weight_horizon_sleeves,15,15,-0.0015938969,-0.0008687344,0,-0.96585504,-0.96585504,-0.97547741,-0.96793206,0,-0.02364488,0.72516255
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",train,1,15,15,-0.0013686801,-0.0006435175,0,-0.96153038,-0.96153038,-0.97468303,-0.96435834,0,-0.02033579,0.72516255
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",train,5,15,15,-0.0015530154,-0.0008278529,0,-0.96641964,-0.96641964,-0.97998839,-0.96963827,0,-0.02304494,0.72516255
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",train,15,15,15,-0.0018599952,-0.0011348326,0,-0.92580123,-0.92580123,-0.95121188,-0.93212402,0,-0.0275438,0.72516255
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",validation,equal_weight_horizon_sleeves,6,6,-0.0013764818,-0.0006664845,0,-0.97779251,-0.97779251,-0.98932818,-0.98086879,0,-0.00823078,0.70999727
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",validation,1,6,6,-0.0013261557,-0.0006161585,0,-0.96893686,-0.96893686,-0.98978626,-0.97296363,0,-0.00793094,0.70999727
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",validation,5,6,6,-0.0013448008,-0.0006348036,0,-0.9467913,-0.9467913,-0.97623443,-0.95556898,0,-0.00804235,0.70999727
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",validation,15,6,6,-0.0014584888,-0.0007484915,0,-0.97409402,-0.97409402,-0.99314897,-0.97486283,0,-0.00871943,0.70999727
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",holdout,equal_weight_horizon_sleeves,6,6,-0.0017601122,-0.0010648982,0,-0.91695895,-0.91695895,-0.97401165,-0.93576258,0,-0.01051606,0.69521406
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",holdout,1,6,6,-0.001289316,-0.000594102,0,-0.9581278,-0.9581278,-0.98451498,-0.96482386,0,-0.00771145,0.69521406
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",holdout,5,6,6,-0.0013410951,-0.000645881,0,-0.94483449,-0.94483449,-0.97974851,-0.9504725,0,-0.00802029,0.69521406
phase3cp_00012,eb4b97fd2cd1153daeddd57c,typed_ast_fresh,rx_interaction::rx_range_location::rx_opening_amount::spread,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",holdout,15,6,6,-0.0026499256,-0.0019547115,0,-0.76804291,-0.76804291,-0.94737617,-0.81130927,0,-0.01580912,0.69521406
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,equal_weight_horizon_sleeves,18,18,-0.0004749994,0.0001412701,0.11111111,-0.74277313,-0.74277313,-0.81392522,-0.75697362,0,-0.00851739,0.61626952
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,1,18,18,-0.0006027811,1.34884e-05,0.05555556,-0.89207948,-0.89207948,-0.92347868,-0.8970254,0,-0.01079548,0.61626952
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,5,18,18,-0.0005866139,2.96556e-05,0.05555556,-0.76672736,-0.76672736,-0.814102,-0.77848276,0,-0.01050874,0.61626952
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",train,15,18,18,-0.0002356033,0.0003806662,0.38888889,-0.31747029,-0.31747029,-0.49151504,-0.33879083,0.11666667,-0.00423947,0.61626952
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,equal_weight_horizon_sleeves,6,6,-0.0006689013,-5.46197e-05,0.16666667,-0.71103792,-0.71103792,-0.79721899,-0.7409696,0,-0.00400801,0.61428165
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,1,6,6,-0.0007349088,-0.0001206271,0,-0.95148067,-0.95148067,-0.97271481,-0.96376839,0,-0.00440153,0.61428165
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,5,6,6,-0.0007550538,-0.0001407721,0,-0.81103497,-0.81103497,-0.88272604,-0.840263,0,-0.00452267,0.61428165
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",validation,15,6,6,-0.0005167414,9.75403e-05,0.66666667,-0.38259484,-0.38259484,-0.56828707,-0.39785664,0.11743119,-0.00459644,0.61428165
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,equal_weight_horizon_sleeves,6,6,-0.0009250818,-0.0003560311,0,-0.96612032,-0.96612032,-0.98120723,-0.97227934,0,-0.00553785,0.56905069
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,1,6,6,-0.0006773219,-0.0001082712,0,-0.92882335,-0.92882335,-0.96054122,-0.93930443,0,-0.00405727,0.56905069
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,5,6,6,-0.0009307133,-0.0003616626,0,-0.95793809,-0.95793809,-0.98072485,-0.96648244,0,-0.00557153,0.56905069
phase3cp_00014,de754dc2683bb8910406faab,typed_ast_fresh,rx_interaction::rx_opening_amount::rx_range_location::product,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),5))))",holdout,15,6,6,-0.0011672101,-0.0005981594,0.16666667,-0.85504208,-0.85504208,-0.94234522,-0.8663351,0,-0.00705337,0.56905069
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,equal_weight_horizon_sleeves,17,17,-0.0002890651,0.0001231892,0.35294118,-0.52805141,-0.52805141,-0.67416589,-0.55507968,0.02833333,-0.00490545,0.41225427
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,1,17,17,-0.0003779906,3.42636e-05,0.11764706,-0.73773078,-0.73773078,-0.80785142,-0.74903008,0,-0.00640754,0.41225427
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,5,17,17,-0.0004348285,-2.25742e-05,0.29411765,-0.55905948,-0.55905948,-0.65872794,-0.57664372,0,-0.00737039,0.41225427
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",train,15,17,17,-5.43762e-05,0.0003578781,0.52941176,-0.06870426,-0.06870426,-0.31176175,-0.08782107,0.40833333,-0.00310296,0.41225427
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,equal_weight_horizon_sleeves,6,6,-0.0004012755,-3.66779e-05,0.16666667,-0.66896722,-0.66896722,-0.93526417,-0.67702548,0.04,-0.00240608,0.36459761
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,1,6,6,-0.0003740597,-9.462e-06,0,-0.95267995,-0.95267995,-0.97174493,-0.96042688,0,-0.0022423,0.36459761
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,5,6,6,-0.0005448725,-0.0001802749,0.16666667,-0.69785205,-0.69785205,-0.87443029,-0.72739177,0.015,-0.00326584,0.36459761
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",validation,15,6,6,-0.0002848945,7.97031e-05,0.16666667,-0.32656039,-0.32656039,-0.75481853,-0.3603766,0.28333333,-0.0028568,0.36459761
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,equal_weight_horizon_sleeves,6,6,-0.0006020681,-0.0002480178,0.16666667,-0.64925742,-0.64925742,-0.84659086,-0.67422875,0.03333333,-0.00431867,0.35405033
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,1,6,6,-0.0003723125,-1.82621e-05,0,-0.89983666,-0.89983666,-0.94262932,-0.90573312,0,-0.00223189,0.35405033
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,5,6,6,-0.0006482612,-0.0002942109,0.16666667,-0.77002203,-0.77002203,-0.8918442,-0.81167929,0,-0.0041204,0.35405033
phase3cp_00002,fa31569138d684c28bd7dde3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",holdout,15,6,6,-0.0007856307,-0.0004315803,0.16666667,-0.48692206,-0.48692206,-0.77833609,-0.49042408,0.14333333,-0.00680897,0.35405033
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,equal_weight_horizon_sleeves,17,17,-0.0004901384,0.0001075665,0.05882353,-0.80287671,-0.80287671,-0.89615558,-0.81464872,0,-0.00830118,0.59770498
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,1,17,17,-0.0005234943,7.42107e-05,0.05882353,-0.87388393,-0.87388393,-0.91684514,-0.88398157,0,-0.00886297,0.59770498
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,5,17,17,-0.0005210018,7.67032e-05,0.17647059,-0.71361914,-0.71361914,-0.7909824,-0.72888499,0,-0.00882262,0.59770498
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",train,15,17,17,-0.0004259192,0.0001717858,0.29411765,-0.50835072,-0.50835072,-0.63766277,-0.53072286,0.02,-0.00722192,0.59770498
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",validation,equal_weight_horizon_sleeves,6,6,-0.000680772,-9.93443e-05,0.16666667,-0.7971145,-0.7971145,-0.89741322,-0.81885831,0,-0.00407849,0.58142769
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",validation,1,6,6,-0.0007305697,-0.000149142,0,-0.98608621,-0.98608621,-0.99174621,-0.98855347,0,-0.00437547,0.58142769
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",validation,5,6,6,-0.0007625904,-0.0001811627,0,-0.87683053,-0.87683053,-0.97447939,-0.89257312,0,-0.00456735,0.58142769
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",validation,15,6,6,-0.0005491558,3.22719e-05,0.16666667,-0.50348997,-0.50348997,-0.76485028,-0.51955063,0.09666667,-0.00378274,0.58142769
phase3cp_00009,d79ef720c2510971b68cb4e3,rx_ucb_fresh,rx_interaction::rx_opening_amount::rx_range_location::spread,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",holdout,equal_weight_horizon_sleeves,6,6,-0.0007986439,-0.0002442517,0,-0.89780108,-0.89780108,-0.93958022,-0.91808378,0,-0.00478276,0.55439218
