left_expression_hash,right_expression_hash,signal_rank_corr,abs_signal_rank_corr
b68c515d47ec76c97d51f2db,c32780d6a803e8a4944e7918,-0.7470322497,0.7470322497
3885a1e358e7b5d27ec6ee39,579b91fa7699467e04d671e3,-0.345387792,0.345387792
3885a1e358e7b5d27ec6ee39,c32780d6a803e8a4944e7918,0.1227448517,0.1227448517
579b91fa7699467e04d671e3,c32780d6a803e8a4944e7918,-0.1018988693,0.1018988693
3885a1e358e7b5d27ec6ee39,b68c515d47ec76c97d51f2db,-0.09495060714,0.09495060714
579b91fa7699467e04d671e3,b68c515d47ec76c97d51f2db,0.04253051802,0.04253051802
