candidate_id,expression_hash,run,source_round,generator_arm,generator_route,source_generator,source_lane,factor_lane,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,phase3ca_proxy_quality,proxy_quality,aligned_ic_mean,spread_hit_rate,mean_one_way_turnover,fields,legacy_alias_rewrites,legacy_alias_rewrite_policy,legacy_alias_original_expression,legacy_alias_source_expression_hash,expression,portfolio_mode,short_allowed,train_reward,optimizer_reward,optimizer_reward_source,optimizer_reward_metric,optimizer_reward_split,validation_usage,holdout_usage,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,train_mean_one_way_turnover,train_rank_ic_mean,train_rank_ic_hit_rate,train_rank_ic_loss,train_rank_ic_reward_component,train_rank_ic_obs,train_regime_stability_score,train_regime_reward_component,train_regime_worst_day_sortino,train_regime_median_day_sortino,train_regime_positive_share,train_regime_count,train_regime_method,train_regime_rows,validation_day_sortino,validation_day_mcmc_prob_gt_0,validation_rank_ic_mean,validation_rank_ic_loss,holdout_day_sortino,holdout_day_mcmc_prob_gt_0,holdout_rank_ic_mean,holdout_rank_ic_loss,inherited_blockers,train_reward_blockers,train_reward_decision,seed,round_id,parent_id,mutation_type,blocker_flags,validation_mcmc_prob_gt_0,holdout_mcmc_prob_gt_0
cn4_clean_reward_fixture,fa6c251be8cb2bcd7c55b95e,synthetic_search,round1_synthetic_fresh,cem_exploit,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3cx_integrated_train_only_feedback_smoke_20260626\synthetic_search\round1_synthetic_fresh\cn4_top_decisions.csv,,,true1min_opening_range,opening_state+range_location,cross_sectional+time_series,opening_state,multi_or_unknown,low_turnover,5cb2d01478fef46431,a4d1192fb9c8ab84d9,9736dd170ba9,0.3342,0.3342,0.051,0.57,0.34,,"top_level_infix_-->Sub|range_location->Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001))|m1_first_ret->$m1_first5_last_return_vs_open",legacy_diagnostic_explicit_firstn_mapping|legacy_expression_syntax_rewrite|safe_expression_rewrite,"Rank(Mean($m1_first_ret,5)) - Rank(Std($range_location,10))",cn4_clean_reward_hash,"Sub(Rank(Mean($m1_first5_last_return_vs_open,5)),Rank(Std(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))",long_only_top,false,-2.3,-2.3,train_only_phase3cm,train_portfolio_sortino_rankic_regime_composite_reward,train,report_only,report_only,,,,,,,,,,,,-0.3,0,,0.0,,,,0,none_no_train_curve,,,,0.05506194,-0.05506194,,,,,,non_positive_train_reward|non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|no_valid_train_rank_ic,HOLD_TRAIN_REWARD,,round1_synthetic_fresh,,,,,
