candidate_id,expression_hash,generator_arm,factor_lane,expression,split,horizon_min,curve_count,day_count,net_mean_return,raw_mean_return,net_hit_rate,minute_sortino,day_sortino,day_mcmc_sortino_p25,day_mcmc_sortino_median,day_mcmc_prob_sortino_gt_0,max_drawdown,mean_one_way_turnover,rank_ic_mean,rank_ic_hit_rate,rank_ic_loss,rank_ic_obs
cn4_clean_reward_fixture,fa6c251be8cb2bcd7c55b95e,cem_exploit,true1min_opening_range,"Sub(Rank(Mean($m1_first5_last_return_vs_open,5)),Rank(Std(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))",train,equal_weight_horizon_sleeves,0,0,,,,,,,,,,,,,,0
cn4_clean_reward_fixture,fa6c251be8cb2bcd7c55b95e,cem_exploit,true1min_opening_range,"Sub(Rank(Mean($m1_first5_last_return_vs_open,5)),Rank(Std(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))",train,1,0,0,,,,,,,,,,,,,,0
cn4_clean_reward_fixture,fa6c251be8cb2bcd7c55b95e,cem_exploit,true1min_opening_range,"Sub(Rank(Mean($m1_first5_last_return_vs_open,5)),Rank(Std(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))",validation,equal_weight_horizon_sleeves,1,1,0.0032483375,0.0037483375,1,,,,,,0,1,0.05506194,1,-0.05506194,1
cn4_clean_reward_fixture,fa6c251be8cb2bcd7c55b95e,cem_exploit,true1min_opening_range,"Sub(Rank(Mean($m1_first5_last_return_vs_open,5)),Rank(Std(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))",validation,1,1,1,0.0032483375,0.0037483375,1,,,,,,0,1,0.05506194,1,-0.05506194,1
cn4_clean_reward_fixture,fa6c251be8cb2bcd7c55b95e,cem_exploit,true1min_opening_range,"Sub(Rank(Mean($m1_first5_last_return_vs_open,5)),Rank(Std(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))",holdout,equal_weight_horizon_sleeves,0,0,,,,,,,,,,,,,,0
cn4_clean_reward_fixture,fa6c251be8cb2bcd7c55b95e,cem_exploit,true1min_opening_range,"Sub(Rank(Mean($m1_first5_last_return_vs_open,5)),Rank(Std(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))",holdout,1,0,0,,,,,,,,,,,,,,0
