seed,source,horizon,transform,variant,canonical,exact_id,mechanism_id,support,event_reward,matched_control_ceiling,matched_increment,consistent_positive_blocks,top_date_share,top_symbol_share,survivor,exact_behavior_id,behavior_cluster_id,behavior_support,activation_count,new_vs_matched_controls,lane,reward
1729,LIMIT_UP_LIFECYCLE,5,direction,raw,LIMIT_UP_LIFECYCLE|h5|direction|raw,02cc2f375e0a56fec2841553,690e04c36470ef8b,242,-0.00017432018745044045,1.5275081547436933e-05,-0.0001895952689978774,0,0.02880658436213992,0.012345679012345678,False,32f6d48b57cdd0b06cc6bc41,9de8186163c2bf74762d,243,243,False,event_conditioned,-0.00017432018745044045
1729,LIMIT_UP_LIFECYCLE,5,direction,raw,LIMIT_UP_LIFECYCLE|h5|direction|raw,02cc2f375e0a56fec2841553,690e04c36470ef8b,242,-0.00017432018745044045,1.5275081547436933e-05,-0.0001895952689978774,0,0.02880658436213992,0.012345679012345678,False,32f6d48b57cdd0b06cc6bc41,9de8186163c2bf74762d,243,243,False,structural_control,-0.00017432018745044045
1729,LIMIT_UP_LIFECYCLE,5,direction,raw,LIMIT_UP_LIFECYCLE|h5|direction|raw,02cc2f375e0a56fec2841553,690e04c36470ef8b,242,-0.00017432018745044045,1.5275081547436933e-05,-0.0001895952689978774,0,0.02880658436213992,0.012345679012345678,False,4e02eca427dda4a96242f754,4e02eca427dda4a96242,243,243,False,episode_placebo,-3.7615681871955775e-05
1729,LIMIT_UP_LIFECYCLE,5,direction,raw,LIMIT_UP_LIFECYCLE|h5|direction|raw,02cc2f375e0a56fec2841553,690e04c36470ef8b,242,-0.00017432018745044045,1.5275081547436933e-05,-0.0001895952689978774,0,0.02880658436213992,0.012345679012345678,False,61f8766b85aae21e67531775,9f8b02cbbde4fdd3b2df,243,243,False,static_control,-6.557688443056705e-06
1729,LIMIT_UP_LIFECYCLE,5,direction,raw,LIMIT_UP_LIFECYCLE|h5|direction|raw,02cc2f375e0a56fec2841553,690e04c36470ef8b,242,-0.00017432018745044045,1.5275081547436933e-05,-0.0001895952689978774,0,0.02880658436213992,0.012345679012345678,False,c82d47bb92d6067769cc2574,f118b9224693cfc3c16f,243,160,False,temporal_control,1.5275081547436933e-05
1729,LIMIT_UP_LIFECYCLE,5,direction,compressed,LIMIT_UP_LIFECYCLE|h5|direction|compressed,497013acd6f80b18997867ab,010c9aaf99cca50d,242,-0.00017432018745044045,1.5275081547436933e-05,-0.0001895952689978774,0,0.02880658436213992,0.012345679012345678,False,32f6d48b57cdd0b06cc6bc41,9de8186163c2bf74762d,243,243,False,event_conditioned,-0.00017432018745044045
1729,LIMIT_UP_LIFECYCLE,5,direction,compressed,LIMIT_UP_LIFECYCLE|h5|direction|compressed,497013acd6f80b18997867ab,010c9aaf99cca50d,242,-0.00017432018745044045,1.5275081547436933e-05,-0.0001895952689978774,0,0.02880658436213992,0.012345679012345678,False,32f6d48b57cdd0b06cc6bc41,9de8186163c2bf74762d,243,243,False,structural_control,-0.00017432018745044045
1729,LIMIT_UP_LIFECYCLE,5,direction,compressed,LIMIT_UP_LIFECYCLE|h5|direction|compressed,497013acd6f80b18997867ab,010c9aaf99cca50d,242,-0.00017432018745044045,1.5275081547436933e-05,-0.0001895952689978774,0,0.02880658436213992,0.012345679012345678,False,4e02eca427dda4a96242f754,4e02eca427dda4a96242,243,243,False,episode_placebo,-3.7615681871955775e-05
1729,LIMIT_UP_LIFECYCLE,5,direction,compressed,LIMIT_UP_LIFECYCLE|h5|direction|compressed,497013acd6f80b18997867ab,010c9aaf99cca50d,242,-0.00017432018745044045,1.5275081547436933e-05,-0.0001895952689978774,0,0.02880658436213992,0.012345679012345678,False,61f8766b85aae21e67531775,9f8b02cbbde4fdd3b2df,243,243,False,static_control,-6.557688443056705e-06
1729,LIMIT_UP_LIFECYCLE,5,direction,compressed,LIMIT_UP_LIFECYCLE|h5|direction|compressed,497013acd6f80b18997867ab,010c9aaf99cca50d,242,-0.00017432018745044045,1.5275081547436933e-05,-0.0001895952689978774,0,0.02880658436213992,0.012345679012345678,False,c82d47bb92d6067769cc2574,f118b9224693cfc3c16f,243,160,False,temporal_control,1.5275081547436933e-05
